Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,70.662935,[ 28 106] ; [118  52],[64.35526316 69.64473684] ; [81.64473684 88.35526316],1
p2,1,0.0,48.790261,[82 53] ; [159  11],[106.67213115  28.32786885] ; [134.32786885  35.67213115],1
p6,1,0.0,48.481524,[ 18 116] ; [88 82],[46.72368421 87.27631579] ; [ 59.27631579 110.72368421],1
p4,1,0.0,29.67046,[54 80] ; [122  49],[77.32459016 56.67540984] ; [98.67540984 72.32459016],1
r4,1,1e-05,19.49473,[101  34] ; [159  12],[114.70588235  20.29411765] ; [145.29411765  25.70588235],1
p10,1,1.1e-05,19.247365,[81 53] ; [141  29],[97.85526316 36.14473684] ; [124.14473684  45.85526316],1
r3,1,1.4e-05,18.813275,[106  28] ; [162   8],[118.13157895  15.86842105] ; [149.86842105  20.13157895],1
p9,1,2.2e-05,18.01135,[88 46] ; [145  23],[103.38410596  30.61589404] ; [129.61589404  38.38410596],1
s6,1,2.7e-05,17.6255,[67 66] ; [122  43],[84.35234899 48.64765101] ; [104.64765101  60.35234899],1
p3,1,5e-05,16.431207,[44 90] ; [96 75],[61.50819672 72.49180328] ; [78.49180328 92.50819672],1
p11,1,0.000197,13.857743,[85 50] ; [140  31],[99.26470588 35.73529412] ; [125.73529412  45.26470588],1
v4,1,0.000271,13.262373,[112  22] ; [164   7],[121.25901639  12.74098361] ; [154.74098361  16.25901639],1
s8,1,0.001233,10.440694,[39 96] ; [80 90],[52.67213115 82.32786885] ; [ 66.32786885 103.67213115],0
d5,1,0.001751,9.793608,[92 43] ; [141  28],[103.47039474  31.52960526] ; [129.52960526  39.47039474],0
n6,1,0.00191,9.634471,[102  32] ; [152  18],[111.96052632  22.03947368] ; [142.03947368  27.96052632],0
s5,1,0.002704,8.997443,[ 27 100] ; [ 63 105],[38.74576271 88.25423729] ; [ 51.25423729 116.74576271],0
s2,1,0.00488,7.923315,[50 84] ; [91 79],[62.15131579 71.84868421] ; [78.84868421 91.15131579],0
r1,1,0.005756,7.625042,[91 44] ; [138  32],[101.36065574  33.63934426] ; [127.63934426  42.36065574],0
d1,1,0.010986,6.467631,[60 75] ; [101  70],[71.02941176 63.97058824] ; [89.97058824 81.02941176],0
s3,1,0.012532,6.233994,[63 69] ; [105  64],[73.6744186 58.3255814] ; [94.3255814 74.6744186],0
s1,1,0.014183,6.015251,[ 13 121] ; [  5 163],[  7.98675497 126.01324503] ; [ 10.01324503 157.98675497],0
d4,1,0.054855,3.68649,[95 40] ; [135  34],[102.13815789  32.86184211] ; [127.86184211  41.13815789],0
s7,1,0.056962,3.623693,[52 76] ; [85 79],[60.05479452 67.94520548] ; [76.94520548 87.05479452],0
d3,1,0.069069,3.304997,[76 59] ; [113  57],[83.6557377 51.3442623] ; [105.3442623  64.6557377],0
p5,1,0.090829,2.859622,[ 13 120] ; [ 28 142],[ 17.99669967 115.00330033] ; [ 23.00330033 146.99669967],0
a7,1,0.100936,2.69069,[81 54] ; [118  53],[87.79411765 47.20588235] ; [111.20588235  59.79411765],0
p12,1,0.110749,2.543497,[  5 128] ; [ 14 156],[  8.33993399 124.66006601] ; [ 10.66006601 159.33993399],0
r2,1,0.139709,2.181162,[120  13] ; [160   9],[123.31125828   9.68874172] ; [156.68874172  12.31125828],0
b4,1,0.155706,2.015441,[82 53] ; [90 81],[75.88235294 59.11764706] ; [96.11764706 74.88235294],0
v1,1,0.173331,1.853891,[45 85] ; [72 98],[50.7 79.3] ; [ 66.3 103.7],0
u4,1,0.210518,1.567863,[  3 132] ; [  1 170],[  1.76470588 133.23529412] ; [  2.23529412 168.76470588],0
a8,1,0.237815,1.393502,[ 15 113] ; [ 26 130],[ 18.47887324 109.52112676] ; [ 22.52112676 133.47887324],0
p1,1,0.275872,1.187316,[ 17 117] ; [ 15 155],[ 14.10526316 119.89473684] ; [ 17.89473684 152.10526316],0
n2,1,0.335234,0.928571,[26 16] ; [26 10],[28. 14.] ; [24. 12.],0
d2,1,0.354338,0.857862,[65 68] ; [74 96],[61.01320132 71.98679868] ; [77.98679868 92.01320132],0
n5,1,0.371386,0.799021,[111  24] ; [147  24],[113.82352941  21.17647059] ; [144.17647059  26.82352941],0
a2,1,0.406088,0.690226,[ 27 108] ; [ 41 130],[ 30. 105.] ; [ 38. 133.],0
u2,1,0.418147,0.655518,[21 25] ; [28 24],[23. 23.] ; [26. 26.],0
a1,1,0.461043,0.54336,[  8 127] ; [  7 164],[  6.61764706 128.38235294] ; [  8.38235294 162.61764706],0
a4,1,0.470583,0.520607,[65 68] ; [76 94],[61.89108911 71.10891089] ; [79.10891089 90.89108911],0
s4,1,0.474088,0.512432,[ 22 111] ; [ 33 134],[ 24.38333333 108.61666667] ; [ 30.61666667 136.38333333],0
b5,1,0.479032,0.501065,[82 53] ; [97 74],[78.97058824 56.02941176] ; [100.02941176  70.97058824],0
n3,1,0.550594,0.356253,[23 16] ; [23 12],[24.24324324 14.75675676] ; [21.75675676 13.24324324],0
u3,1,0.551869,0.35398,[22 24] ; [28 24],[23.46938776 22.53061224] ; [26.53061224 25.46938776],0
a3,1,0.565969,0.329474,[89 44] ; [119  51],[91.30033003 41.69966997] ; [116.69966997  53.30033003],0
n1,1,0.632222,0.22906,[21 20] ; [16 19],[19.96052632 21.03947368] ; [17.03947368 17.96052632],0
b3,1,0.644018,0.213526,[32 53] ; [45 65],[33.56410256 51.43589744] ; [43.43589744 66.56410256],0
b2,1,0.644018,0.213526,[32 53] ; [45 65],[33.56410256 51.43589744] ; [43.43589744 66.56410256],0
a6,1,0.654307,0.200513,[84 51] ; [110  60],[85.86885246 49.13114754] ; [108.13114754  61.86885246],0
v3,1,0.738462,0.111483,[ 29 101] ; [ 35 134],[ 27.82608696 102.17391304] ; [ 36.17391304 132.82608696],0
u1,1,0.769463,0.085895,[ 23 112] ; [ 27 144],[ 22.05882353 112.94117647] ; [ 27.94117647 143.05882353],0
a5,1,0.786242,0.073546,[96 39] ; [124  47],[97.05882353 37.94117647] ; [122.94117647  48.05882353],0
b1,1,0.816772,0.053684,[59 76] ; [77 94],[60. 75.] ; [76. 95.],0
