Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.004034,8.268509,[10  1] ; [22 29],[5.67741935 5.32258065] ; [26.32258065 24.67741935],0
b5,1,0.082217,3.020517,[7 4] ; [18 33],[4.43548387 6.56451613] ; [20.56451613 30.43548387],0
s2,1,0.087321,2.923085,[10  1] ; [33 18],[7.62903226 3.37096774] ; [35.37096774 15.62903226],0
s7,1,0.095367,2.781371,[9 2] ; [46  2],[10.25423729  0.74576271] ; [44.74576271  3.25423729],0
s5,1,0.148787,2.084642,[7 1] ; [30 19],[5.19298246 2.80701754] ; [31.80701754 17.19298246],0
v3,1,0.221039,1.497616,[5 6] ; [32 17],[6.78333333 4.21666667] ; [30.21666667 18.78333333],0
v1,1,0.227276,1.457831,[10  1] ; [37 13],[8.47540984 2.52459016] ; [38.52459016 11.47540984],0
p11,1,0.267877,1.227588,[8 3] ; [44  7],[9.22580645 1.77419355] ; [42.77419355  8.22580645],0
u1,1,0.267877,1.227588,[3 8] ; [ 7 44],[1.77419355 9.22580645] ; [ 8.22580645 42.77419355],0
a6,1,0.277206,1.180736,[8 3] ; [28 23],[6.38709677 4.61290323] ; [29.61290323 21.38709677],0
s1,1,0.425852,0.634109,[2 9] ; [ 5 46],[1.24193548 9.75806452] ; [ 5.75806452 45.24193548],0
a8,1,0.42663,0.631979,[1 9] ; [10 38],[1.89655172 8.10344828] ; [ 9.10344828 38.89655172],0
p12,1,0.463446,0.53756,[4 7] ; [13 38],[3.01612903 7.98387097] ; [13.98387097 37.01612903],0
d5,1,0.484072,0.489675,[10  1] ; [42  9],[9.22580645 1.77419355] ; [42.77419355  8.22580645],0
a3,1,0.484072,0.489675,[10  1] ; [42  9],[9.22580645 1.77419355] ; [42.77419355  8.22580645],0
b4,1,0.490467,0.475501,[5 6] ; [29 22],[6.03225806 4.96774194] ; [27.96774194 23.03225806],0
d3,1,0.523992,0.40603,[9 2] ; [37 14],[8.16129032 2.83870968] ; [37.83870968 13.16129032],0
p7,1,0.543618,0.368875,[10  1] ; [41  8],[9.35 1.65] ; [41.65  7.35],0
p8,1,0.564747,0.331551,[9 2] ; [45  6],[9.58064516 1.41935484] ; [44.41935484  6.58064516],0
a1,1,0.564747,0.331551,[2 9] ; [ 6 45],[1.41935484 9.58064516] ; [ 6.58064516 44.41935484],0
p6,1,0.63704,0.222635,[8 3] ; [32 17],[7.33333333 3.66666667] ; [32.66666667 16.33333333],0
a5,1,0.681532,0.168407,[8 3] ; [40 11],[8.51612903 2.48387097] ; [39.48387097 11.51612903],0
v2,1,0.682814,0.166976,[6 5] ; [30 19],[6.6 4.4] ; [29.4 19.6],0
s3,1,0.700441,0.148014,[9 2] ; [39 12],[8.51612903 2.48387097] ; [39.48387097 11.51612903],0
r1,1,0.799386,0.064588,[10  1] ; [45  6],[9.75806452 1.24193548] ; [45.24193548  5.75806452],0
b1,1,0.888197,0.019764,[5 6] ; [22 29],[4.79032258 6.20967742] ; [22.20967742 28.79032258],0
n6,1,0.890363,0.019001,[10  1] ; [47  4],[10.11290323  0.88709677] ; [46.88709677  4.11290323],0
u4,1,0.890363,0.019001,[ 1 10] ; [ 4 47],[ 0.88709677 10.11290323] ; [ 4.11290323 46.88709677],0
p1,1,0.902472,0.015016,[3 8] ; [13 38],[2.83870968 8.16129032] ; [13.16129032 37.83870968],0
p3,1,0.91354,0.011788,[9 2] ; [41 10],[8.87096774 2.12903226] ; [41.12903226  9.87096774],0
b2,1,0.916215,0.011068,[3 4] ; [18 22],[3.12765957 3.87234043] ; [17.87234043 22.12765957],0
b3,1,0.916215,0.011068,[3 4] ; [18 22],[3.12765957 3.87234043] ; [17.87234043 22.12765957],0
a2,1,0.966413,0.001773,[2 9] ; [ 9 42],[1.9516129 9.0483871] ; [ 9.0483871 41.9516129],0
a4,1,0.982808,0.000464,[5 6] ; [23 28],[4.96774194 6.03225806] ; [23.03225806 27.96774194],0
a7,1,0.99041,0.000144,[8 3] ; [37 14],[7.98387097 3.01612903] ; [37.01612903 13.98387097],0
