Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.013085,[139  11] ; [3 9],[131.48148148  18.51851852] ; [10.51851852  1.48148148],1
r3,1,0.0,42.981158,[146   4] ; [6 6],[140.74074074   9.25925926] ; [11.25925926  0.74074074],1
r1,1,9.2e-05,15.288562,[114  34] ; [3 9],[108.225  39.775] ; [8.775 3.225],1
r2,1,0.002243,9.338824,[144   6] ; [9 3],[141.66666667   8.33333333] ; [11.33333333  0.66666667],0
p11,1,0.005267,7.785257,[108  42] ; [4 8],[103.7037037  46.2962963] ; [8.2962963 3.7037037],0
a7,1,0.020022,5.409991,[110  40] ; [5 7],[106.48148148  43.51851852] ; [8.51851852 3.48148148],0
n6,1,0.033166,4.537178,[124  25] ; [7 5],[121.23602484  27.76397516] ; [9.76397516 2.23602484],0
s8,1,0.039928,4.220927,[71 79] ; [ 2 10],[67.59259259 82.40740741] ; [5.40740741 6.59259259],0
p1,1,0.068021,3.330154,[ 13 137] ; [3 9],[ 14.81481481 135.18518519] ; [ 1.18518519 10.81481481],0
s6,1,0.071783,3.24178,[107  43] ; [5 6],[104.34782609  45.65217391] ; [7.65217391 3.34782609],0
b1,1,0.095353,2.781593,[75 75] ; [9 3],[77.77777778 72.22222222] ; [6.22222222 5.77777778],0
p10,1,0.160971,1.965078,[114  35] ; [7 5],[111.98136646  37.01863354] ; [9.01863354 2.98136646],0
u1,1,0.185028,1.756773,[ 38 112] ; [ 1 11],[ 36.11111111 113.88888889] ; [2.88888889 9.11111111],0
p9,1,0.198542,1.65307,[122  27] ; [8 4],[120.31055901  28.68944099] ; [9.68944099 2.31055901],0
s3,1,0.217956,1.517782,[84 64] ; [9 3],[86.025 61.975] ; [6.975 5.025],0
b5,1,0.24275,1.364555,[100  50] ; [6 6],[98.14814815 51.85185185] ; [7.85185185 4.14814815],0
v1,1,0.313163,1.017287,[80 61] ; [5 7],[78.33333333 62.66666667] ; [6.66666667 5.33333333],0
v2,1,0.326412,0.963082,[80 62] ; [5 7],[78.37662338 63.62337662] ; [6.62337662 5.37662338],0
p2,1,0.335979,0.925714,[118  32] ; [8 4],[116.66666667  33.33333333] ; [9.33333333 2.66666667],0
v3,1,0.343575,0.897045,[59 82] ; [3 8],[57.51315789 83.48684211] ; [4.48684211 6.51315789],0
d3,1,0.347103,0.884019,[92 58] ; [9 3],[93.51851852 56.48148148] ; [7.48148148 4.51851852],0
p6,1,0.350794,0.870582,[ 43 106] ; [5 7],[ 44.42236025 104.57763975] ; [3.57763975 8.42236025],0
s7,1,0.383492,0.759477,[77 65] ; [4 6],[75.67105263 66.32894737] ; [5.32894737 4.67105263],0
p4,1,0.399859,0.70875,[105  45] ; [7 5],[103.7037037  46.2962963] ; [8.2962963 3.7037037],0
n1,1,0.418492,0.654545,[14 19] ; [2 1],[14.66666667 18.33333333] ; [1.33333333 1.66666667],0
s4,1,0.434586,0.610535,[ 24 124] ; [3 9],[ 24.975 123.025] ; [2.025 9.975],0
a3,1,0.502896,0.44882,[112  38] ; [10  2],[112.96296296  37.03703704] ; [9.03703704 2.96296296],0
a8,1,0.508807,0.436519,[ 14 120] ; [ 2 10],[ 14.68493151 119.31506849] ; [ 1.31506849 10.68493151],0
b2,1,0.557383,0.344256,[43 56] ; [3 6],[42.16666667 56.83333333] ; [3.83333333 5.16666667],0
b3,1,0.557383,0.344256,[43 56] ; [3 6],[42.16666667 56.83333333] ; [3.83333333 5.16666667],0
b4,1,0.557468,0.344107,[87 63] ; [8 4],[87.96296296 62.03703704] ; [7.03703704 4.96296296],0
s1,1,0.581721,0.303461,[  7 141] ; [ 1 11],[  7.4 140.6] ; [ 0.6 11.4],0
s5,1,0.625549,0.238146,[49 93] ; [3 8],[48.26143791 93.73856209] ; [3.73856209 7.26143791],0
n2,1,0.628745,0.233766,[26  7] ; [2 1],[25.66666667  7.33333333] ; [2.33333333 0.66666667],0
a6,1,0.647659,0.208864,[103  47] ; [9 3],[103.7037037  46.2962963] ; [8.2962963 3.7037037],0
s2,1,0.649984,0.20592,[84 64] ; [6 6],[83.25 64.75] ; [6.75 5.25],0
d4,1,0.679006,0.171247,[120  30] ; [9 3],[119.44444444  30.55555556] ; [9.55555556 2.44444444],0
n4,1,0.687915,0.161351,[119  30] ; [9 3],[118.45962733  30.54037267] ; [9.54037267 2.45962733],0
n5,1,0.715301,0.133039,[106  42] ; [8 4],[105.45  42.55] ; [8.55 3.45],0
d5,1,0.745683,0.105195,[130  20] ; [10  2],[129.62962963  20.37037037] ; [10.37037037  1.62962963],0
a2,1,0.823331,0.049846,[ 42 108] ; [3 9],[ 41.66666667 108.33333333] ; [3.33333333 8.66666667],0
p7,1,0.82381,0.049572,[80 70] ; [6 6],[79.62962963 70.37037037] ; [6.37037037 5.62962963],0
d2,1,0.840224,0.040646,[79 70] ; [6 6],[78.66459627 70.33540373] ; [6.33540373 5.66459627],0
a5,1,0.899878,0.01583,[110  40] ; [9 3],[110.18518519  39.81481481] ; [8.81481481 3.18518519],0
d1,1,0.910704,0.012578,[85 65] ; [7 5],[85.18518519 64.81481481] ; [6.81481481 5.18518519],0
p5,1,0.952178,0.003597,[ 13 134] ; [ 1 11],[ 12.94339623 134.05660377] ; [ 1.05660377 10.94339623],0
a4,1,0.964547,0.001976,[74 76] ; [6 6],[74.07407407 75.92592593] ; [5.92592593 6.07407407],0
