Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.273835,[17 33] ; [103  26],[33.51955307 16.48044693] ; [86.48044693 42.51955307],1
b4,1,0.277244,1.180548,[23 27] ; [71 58],[26.25698324 23.74301676] ; [67.74301676 61.25698324],0
b1,1,0.280735,1.163529,[23 27] ; [48 81],[19.83240223 30.16759777] ; [51.16759777 77.83240223],0
p2,1,0.352904,0.862987,[41  9] ; [111  16],[42.93785311  7.06214689] ; [109.06214689  17.93785311],0
s4,1,0.379623,0.771923,[ 5 45] ; [  8 121],[ 3.63128492 46.36871508] ; [  9.36871508 119.63128492],0
s2,1,0.430555,0.621325,[ 9 41] ; [30 98],[10.95505618 39.04494382] ; [28.04494382 99.95505618],0
a3,1,0.454316,0.559863,[32 17] ; [91 37],[34.05084746 14.94915254] ; [88.94915254 39.05084746],0
n3,1,0.516601,0.420673,[13  3] ; [23  3],[13.71428571  2.28571429] ; [22.28571429  3.71428571],0
p12,1,0.526509,0.401125,[ 1 49] ; [  5 123],[ 1.68539326 48.31460674] ; [  4.31460674 123.68539326],0
a1,1,0.54188,0.372067,[ 2 48] ; [  3 126],[ 1.39664804 48.60335196] ; [  3.60335196 125.39664804],0
n2,1,0.630843,0.23092,[12  4] ; [17  8],[11.31707317  4.68292683] ; [17.68292683  7.31707317],0
n1,1,0.660768,0.192593,[ 4 11] ; [ 8 16],[ 4.61538462 10.38461538] ; [ 7.38461538 16.61538462],0
p5,1,0.699754,0.148728,[ 3 46] ; [ 10 118],[ 3.59887006 45.40112994] ; [  9.40112994 118.59887006],0
u3,1,0.723997,0.124695,[ 8 10] ; [15 23],[ 7.39285714 10.60714286] ; [15.60714286 22.39285714],0
b5,1,0.79499,0.067515,[28 22] ; [75 54],[28.77094972 21.22905028] ; [74.22905028 54.77094972],0
s3,1,0.983484,0.000429,[15 35] ; [38 88],[15.05681818 34.94318182] ; [37.94318182 88.05681818],0
