Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,33.47371,[73 28] ; [34 72],[52.20772947 48.79227053] ; [54.79227053 51.20772947],1
v3,1,0.0,26.478427,[62 40] ; [27 79],[43.64423077 58.35576923] ; [45.35576923 60.64423077],1
d4,1,0.000146,14.426463,[89 15] ; [67 40],[76.89099526 27.10900474] ; [79.10900474 27.89099526],1
r3,1,0.000246,13.444616,[100   4] ; [86 22],[91.24528302 12.75471698] ; [94.75471698 13.24528302],1
p7,1,0.000303,13.05065,[74 26] ; [53 54],[61.352657 38.647343] ; [65.647343 41.352657],1
p8,1,0.001863,9.680079,[59 40] ; [41 67],[47.82608696 51.17391304] ; [52.17391304 55.82608696],0
d5,1,0.00209,9.469178,[88 16] ; [71 36],[78.36966825 25.63033175] ; [80.63033175 26.36966825],0
p9,1,0.004024,8.272996,[89 13] ; [76 31],[80.52631579 21.47368421] ; [84.47368421 22.52631579],0
n3,1,0.004135,8.22354,[18  2] ; [17 16],[13.20754717  6.79245283] ; [21.79245283 11.20754717],0
p10,1,0.004708,7.988435,[85 16] ; [72 35],[76.23557692 24.76442308] ; [80.76442308 26.23557692],0
r4,1,0.006664,7.361347,[90 14] ; [77 31],[81.9245283 22.0754717] ; [85.0754717 22.9245283],0
a3,1,0.016177,5.783497,[82 22] ; [69 39],[74.0754717 29.9245283] ; [76.9245283 31.0754717],0
s2,1,0.028807,4.779087,[57 47] ; [43 65],[49.05660377 54.94339623] ; [50.94339623 57.05660377],0
d2,1,0.037979,4.305962,[61 43] ; [47 59],[53.48571429 50.51428571] ; [54.51428571 51.48571429],0
d1,1,0.039069,4.257864,[60 44] ; [47 61],[52.49056604 51.50943396] ; [54.50943396 53.49056604],0
s8,1,0.040355,4.202895,[57 47] ; [44 64],[49.54716981 54.45283019] ; [51.45283019 56.54716981],0
p3,1,0.044972,4.01968,[58 44] ; [46 61],[50.75598086 51.24401914] ; [53.24401914 53.75598086],0
p11,1,0.053039,3.742692,[85 19] ; [76 32],[78.98113208 25.01886792] ; [82.01886792 25.98113208],0
p2,1,0.05822,3.587375,[86 16] ; [78 28],[80.42307692 21.57692308] ; [83.57692308 22.42307692],0
p4,1,0.064942,3.406458,[60 40] ; [51 57],[53.36538462 46.63461538] ; [57.63461538 50.36538462],0
u4,1,0.08842,2.902908,[ 5 99] ; [  1 107],[  2.94339623 101.05660377] ; [  3.05660377 104.94339623],0
p1,1,0.091144,2.854051,[ 5 99] ; [12 96],[ 8.33962264 95.66037736] ; [ 8.66037736 99.33962264],0
s1,1,0.099875,2.707545,[  2 101] ; [  7 100],[ 4.41428571 98.58571429] ; [  4.58571429 102.41428571],0
v4,1,0.115802,2.473202,[94  9] ; [90 17],[90.24761905 12.75238095] ; [93.75238095 13.24761905],0
r1,1,0.12967,2.296455,[80 24] ; [73 35],[75.05660377 28.94339623] ; [77.94339623 30.05660377],0
b1,1,0.130053,2.291877,[46 58] ; [59 49],[51.50943396 52.49056604] ; [53.49056604 54.50943396],0
s4,1,0.170521,1.878361,[14 90] ; [22 85],[17.74407583 86.25592417] ; [18.25592417 88.74407583],0
s5,1,0.181111,1.788487,[41 58] ; [34 71],[36.39705882 62.60294118] ; [38.60294118 66.39705882],0
a6,1,0.237268,1.396752,[37 67] ; [47 61],[41.20754717 62.79245283] ; [42.79245283 65.20754717],0
n6,1,0.240829,1.375737,[89 14] ; [86 21],[85.83333333 17.16666667] ; [89.16666667 17.83333333],0
a5,1,0.246818,1.341228,[76 28] ; [71 37],[72.11320755 31.88679245] ; [74.88679245 33.11320755],0
n2,1,0.260434,1.266447,[14  5] ; [21 15],[12.09090909  6.90909091] ; [22.90909091 13.09090909],0
u2,1,0.299365,1.077023,[11 10] ; [15 24],[ 9.1 11.9] ; [16.9 22.1],0
u1,1,0.301451,1.067766,[ 5 99] ; [ 9 99],[ 6.86792453 97.13207547] ; [  7.13207547 100.86792453],0
s7,1,0.335416,0.927873,[59 40] ; [55 49],[55.59605911 43.40394089] ; [58.40394089 45.59605911],0
p6,1,0.342271,0.901908,[39 60] ; [35 71],[35.73658537 63.26341463] ; [38.26341463 67.73658537],0
p12,1,0.451911,0.565855,[ 5 96] ; [ 8 99],[ 6.3125 94.6875] ; [  6.6875 100.3125],0
n1,1,0.460443,0.544817,[ 7 12] ; [17 19],[ 8.29090909 10.70909091] ; [15.70909091 20.29090909],0
b5,1,0.475952,0.508125,[45 59] ; [52 56],[47.58490566 56.41509434] ; [49.41509434 58.58490566],0
p5,1,0.481281,0.49596,[13 90] ; [17 89],[14.784689 88.215311] ; [15.215311 90.784689],0
r2,1,0.488567,0.479681,[90 10] ; [93 14],[88.4057971 11.5942029] ; [94.5942029 12.4057971],0
a2,1,0.497983,0.459232,[ 7 97] ; [10 98],[ 8.33962264 95.66037736] ; [ 8.66037736 99.33962264],0
