Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,108.45601,[52 83] ; [285  46],[97.62875536 37.37124464] ; [239.37124464  91.62875536],1
n6,1,0.0,56.30413,[82 53] ; [299  32],[110.37553648  24.62446352] ; [270.62446352  60.37553648],1
p10,1,3e-06,21.766169,[90 44] ; [284  46],[108.00862069  25.99137931] ; [265.99137931  64.00862069],1
v1,1,6.9e-05,15.843871,[46 84] ; [180 141],[65.14412417 64.85587583] ; [160.85587583 160.14412417],1
p4,1,0.000215,13.697453,[52 83] ; [190 141],[70.10729614 64.89270386] ; [171.89270386 159.10729614],1
s7,1,0.000275,13.234707,[37 93] ; [149 167],[54.21524664 75.78475336] ; [131.78475336 184.21524664],1
r4,1,0.000327,12.909586,[107  28] ; [303  29],[118.52248394  16.47751606] ; [291.47751606  40.52248394],1
a2,1,0.000514,12.065366,[ 14 121] ; [ 82 250],[ 27.751606 107.248394] ; [ 68.248394 263.751606],1
p11,1,0.001477,10.107233,[95 40] ; [277  55],[107.53747323  27.46252677] ; [264.46252677  67.53747323],0
p9,1,0.002453,9.17501,[102  32] ; [286  41],[112.78091106  21.21908894] ; [275.21908894  51.78091106],0
s6,1,0.002687,9.008348,[72 63] ; [222 104],[86.09544469 48.90455531] ; [207.90455531 118.09544469],0
a4,1,0.005444,7.725749,[40 95] ; [144 187],[53.30472103 81.69527897] ; [130.69527897 200.30472103],0
v3,1,0.008912,6.840457,[34 93] ; [129 194],[46.00222222 80.99777778] ; [116.99777778 206.00222222],0
s2,1,0.011081,6.452337,[49 86] ; [161 166],[61.36363636 73.63636364] ; [148.63636364 178.36363636],0
d2,1,0.013906,6.049999,[48 87] ; [159 172],[59.96781116 75.03218884] ; [147.03218884 183.96781116],0
a5,1,0.016363,5.763406,[85 50] ; [246  86],[95.68522484 39.31477516] ; [235.31477516  96.68522484],0
n1,1,0.019201,5.48309,[ 6 31] ; [26 42],[11.27619048 25.72380952] ; [20.72380952 47.27619048],0
u1,1,0.021602,5.277534,[ 11 124] ; [ 54 278],[ 18.79014989 116.20985011] ; [ 46.20985011 285.79014989],0
p3,1,0.022103,5.237653,[46 89] ; [151 180],[57.07081545 77.92918455] ; [139.92918455 191.07081545],0
d5,1,0.024637,5.04922,[99 36] ; [274  58],[107.82655246  27.17344754] ; [265.17344754  66.82655246],0
p8,1,0.030867,4.660338,[53 81] ; [165 161],[63.50434783 70.49565217] ; [154.49565217 171.50434783],0
a3,1,0.032122,4.591959,[82 52] ; [237  95],[91.72961373 42.27038627] ; [227.27038627 104.72961373],0
a8,1,0.037152,4.343452,[ 10 111] ; [ 48 252],[ 16.66983373 104.33016627] ; [ 41.33016627 258.66983373],0
n2,1,0.051637,3.787493,[23 13] ; [56 13],[27.08571429  8.91428571] ; [51.91428571 17.08571429],0
r2,1,0.059009,3.565017,[119  15] ; [309  20],[123.87041037  10.12958963] ; [304.12958963  24.87041037],0
a7,1,0.064463,3.418677,[106  29] ; [232  99],[97.91845494 37.08154506] ; [240.08154506  90.91845494],0
s8,1,0.100489,2.697773,[42 93] ; [129 200],[49.75215517 85.24784483] ; [121.24784483 207.75215517],0
v2,1,0.109748,2.55785,[61 67] ; [177 139],[68.61261261 59.38738739] ; [169.38738739 146.61261261],0
d1,1,0.12174,2.394787,[65 70] ; [186 146],[72.55888651 62.44111349] ; [178.44111349 153.55888651],0
