Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,28.713993,[100  32] ; [17 34],[84.39344262 47.60655738] ; [32.60655738 18.39344262],1
a5,1,2.4e-05,17.842709,[108  24] ; [26 25],[96.6557377 35.3442623] ; [37.3442623 13.6557377],1
d3,1,6.8e-05,15.853476,[108  24] ; [27 24],[97.37704918 34.62295082] ; [37.62295082 13.37704918],1
r1,1,0.002084,9.473738,[109  21] ; [32 19],[101.27071823  28.72928177] ; [39.72928177 11.27071823],0
d4,1,0.002385,9.22708,[114  18] ; [34 17],[106.75409836  25.24590164] ; [41.24590164  9.75409836],0
u1,1,0.003182,8.700144,[ 25 107] ; [ 1 50],[ 18.75409836 113.24590164] ; [ 7.24590164 43.75409836],0
a2,1,0.003319,8.623304,[37 95] ; [ 4 47],[ 29.57377049 102.42622951] ; [11.42622951 39.57377049],0
p2,1,0.005444,7.725808,[119  13] ; [37 13],[113.14285714  18.85714286] ; [42.85714286  7.14285714],0
b5,1,0.008206,6.987989,[90 42] ; [24 27],[82.2295082 49.7704918] ; [31.7704918 19.2295082],0
b1,1,0.009009,6.821119,[40 92] ; [26 25],[47.60655738 84.39344262] ; [18.39344262 32.60655738],0
r4,1,0.015688,5.83753,[119  13] ; [39 12],[113.96721311  18.03278689] ; [44.03278689  6.96721311],0
d1,1,0.022504,5.206415,[84 48] ; [23 28],[77.18032787 54.81967213] ; [29.81967213 21.18032787],0
d5,1,0.03938,4.244386,[111  21] ; [36 15],[106.03278689  25.96721311] ; [40.96721311 10.03278689],0
n6,1,0.044412,4.040846,[109  21] ; [36 15],[104.14364641  25.85635359] ; [40.85635359 10.14364641],0
p5,1,0.051259,3.799784,[  7 124] ; [ 7 43],[ 10.13259669 120.86740331] ; [ 3.86740331 46.13259669],0
s6,1,0.094072,2.803271,[94 35] ; [30 20],[89.36312849 39.63687151] ; [34.63687151 15.36312849],0
s4,1,0.094284,2.799671,[ 23 107] ; [ 4 47],[ 19.39226519 110.60773481] ; [ 7.60773481 43.39226519],0
p7,1,0.148269,2.089969,[82 49] ; [37 13],[86.12707182 44.87292818] ; [32.87292818 17.12707182],0
r3,1,0.270102,1.216228,[125   7] ; [46  5],[123.3442623   8.6557377] ; [47.6557377  3.3442623],0
b3,1,0.307799,1.040096,[27 58] ; [13 18],[29.31034483 55.68965517] ; [10.68965517 20.31034483],0
b2,1,0.307799,1.040096,[27 58] ; [13 18],[29.31034483 55.68965517] ; [10.68965517 20.31034483],0
n5,1,0.318044,0.996975,[96 35] ; [41 10],[98.60989011 32.39010989] ; [38.39010989 12.60989011],0
b4,1,0.320636,0.986352,[78 54] ; [26 25],[75.01639344 56.98360656] ; [28.98360656 22.01639344],0
p6,1,0.359877,0.838321,[49 82] ; [22 27],[51.67222222 79.32777778] ; [19.32777778 29.67222222],0
u2,1,0.367703,0.811412,[24 16] ; [8 9],[22.45614035 17.54385965] ; [9.54385965 7.45614035],0
v4,1,0.367871,0.810844,[125   6] ; [46  4],[123.76243094   7.23756906] ; [47.23756906  2.76243094],0
v2,1,0.369328,0.805924,[71 57] ; [24 26],[68.31460674 59.68539326] ; [26.68539326 23.31460674],0
p1,1,0.370592,0.801678,[ 10 122] ; [ 2 49],[  8.6557377 123.3442623] ; [ 3.3442623 47.6557377],0
n2,1,0.407895,0.684926,[21  9] ; [13  3],[22.17391304  7.82608696] ; [11.82608696  4.17391304],0
p11,1,0.432971,0.614842,[103  29] ; [37 14],[100.98360656  31.01639344] ; [39.01639344 11.98360656],0
p10,1,0.449605,0.571648,[103  27] ; [37 13],[101.11111111  28.88888889] ; [38.88888889 11.11111111],0
n1,1,0.466296,0.530739,[11 20] ; [7 8],[12.13043478 18.86956522] ; [5.86956522 9.13043478],0
n4,1,0.4902,0.476087,[99 32] ; [36 15],[97.17032967 33.82967033] ; [37.82967033 13.17032967],0
r2,1,0.578627,0.308459,[121  10] ; [44  5],[120.08333333  10.91666667] ; [44.91666667  4.08333333],0
a3,1,0.582755,0.301803,[91 41] ; [33 18],[89.44262295 42.55737705] ; [34.55737705 16.44262295],0
s2,1,0.588599,0.292537,[69 60] ; [25 26],[67.36666667 61.63333333] ; [26.63333333 24.36666667],0
u3,1,0.668672,0.18316,[24 15] ; [10  8],[23.26315789 15.73684211] ; [10.73684211  7.26315789],0
s1,1,0.722062,0.126526,[  7 123] ; [ 2 47],[  6.53631285 123.46368715] ; [ 2.46368715 46.53631285],0
p9,1,0.722987,0.125649,[105  25] ; [40 11],[104.14364641  25.85635359] ; [40.85635359 10.14364641],0
s5,1,0.729123,0.119919,[40 88] ; [14 35],[39.05084746 88.94915254] ; [14.94915254 34.05084746],0
d2,1,0.756391,0.096239,[65 66] ; [24 27],[64.06043956 66.93956044] ; [24.93956044 26.06043956],0
v3,1,0.762525,0.091304,[42 83] ; [18 32],[42.85714286 82.14285714] ; [17.14285714 32.85714286],0
