Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.950228,[15 33] ; [74 18],[30.51428571 17.48571429] ; [58.48571429 33.51428571],1
u1,1,0.017082,5.687923,[ 1 47] ; [14 78],[ 5.14285714 42.85714286] ; [ 9.85714286 82.14285714],0
s7,1,0.019434,5.462069,[ 9 35] ; [36 52],[15. 29.] ; [30. 58.],0
a8,1,0.019956,5.415726,[ 1 47] ; [13 75],[ 4.94117647 43.05882353] ; [ 9.05882353 78.94117647],0
a6,1,0.021966,5.248467,[22 26] ; [60 31],[28.31654676 19.68345324] ; [53.68345324 37.31654676],0
b5,1,0.024708,5.04423,[34 14] ; [47 45],[27.77142857 20.22857143] ; [53.22857143 38.77142857],0
s8,1,0.025379,4.997868,[ 7 40] ; [30 62],[12.51079137 34.48920863] ; [24.48920863 67.51079137],0
p3,1,0.027595,4.853173,[ 4 43] ; [22 70],[ 8.79136691 38.20863309] ; [17.20863309 74.79136691],0
n6,1,0.041324,4.162683,[25 23] ; [64 28],[30.51428571 17.48571429] ; [58.48571429 33.51428571],0
a5,1,0.047959,3.911405,[23 25] ; [60 32],[28.45714286 19.54285714] ; [54.54285714 37.45714286],0
n1,1,0.05428,3.704082,[ 8 17] ; [20 15],[11.66666667 13.33333333] ; [16.33333333 18.66666667],0
v3,1,0.069019,3.306197,[10 36] ; [32 54],[14.63636364 31.36363636] ; [27.36363636 58.63636364],0
a1,1,0.131703,2.272316,[ 2 46] ; [11 81],[ 4.45714286 43.54285714] ; [ 8.54285714 83.45714286],0
d4,1,0.168564,1.895665,[38 10] ; [62 29],[34.5323741 13.4676259] ; [65.4676259 25.5323741],0
r2,1,0.18903,1.725159,[38 10] ; [78 11],[40.64233577  7.35766423] ; [75.35766423 13.64233577],0
n2,1,0.216728,1.525903,[14 11] ; [25 10],[16.25  8.75] ; [22.75 12.25],0
v4,1,0.217357,1.521739,[39  9] ; [66 26],[36. 12.] ; [69. 23.],0
p7,1,0.227269,1.457871,[ 9 39] ; [25 64],[11.91240876 36.08759124] ; [22.08759124 66.91240876],0
p9,1,0.243793,1.358529,[20 24] ; [50 39],[23.15789474 20.84210526] ; [46.84210526 42.15789474],0
a7,1,0.251875,1.312873,[26 22] ; [59 33],[29.14285714 18.85714286] ; [55.85714286 36.14285714],0
p12,1,0.262423,1.255927,[ 1 46] ; [ 6 86],[ 2.36690647 44.63309353] ; [ 4.63309353 87.36690647],0
r1,1,0.299103,1.078187,[27 21] ; [60 32],[29.82857143 18.17142857] ; [57.17142857 34.82857143],0
a4,1,0.304964,1.052361,[17 31] ; [40 50],[19.82608696 28.17391304] ; [37.17391304 52.82608696],0
a2,1,0.30838,1.037602,[ 7 41] ; [20 72],[ 9.25714286 38.74285714] ; [17.74285714 74.25714286],0
s3,1,0.313459,1.016044,[17 31] ; [39 49],[19.76470588 28.23529412] ; [36.23529412 51.76470588],0
u3,1,0.322409,0.979147,[10  8] ; [14 20],[8.30769231 9.69230769] ; [15.69230769 18.30769231],0
v2,1,0.353897,0.859435,[16 28] ; [39 48],[18.47328244 25.52671756] ; [36.52671756 50.47328244],0
s4,1,0.355071,0.85525,[11 37] ; [15 76],[ 8.97841727 39.02158273] ; [17.02158273 73.97841727],0
p11,1,0.409674,0.679747,[21 27] ; [47 45],[23.31428571 24.68571429] ; [44.68571429 47.31428571],0
