Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,26.349509,[38 25] ; [14 63],[23.4 39.6] ; [28.6 48.4],1
r1,1,0.001678,9.871756,[56  7] ; [51 26],[48.15 14.85] ; [58.85 18.15],0
a7,1,0.004142,8.220668,[49 14] ; [42 35],[40.95 22.05] ; [50.05 26.95],0
v1,1,0.022818,5.182324,[37 25] ; [31 46],[30.33093525 31.66906475] ; [37.66906475 39.33093525],0
d3,1,0.024052,5.090909,[24 39] ; [16 61],[18. 45.] ; [22. 55.],0
p10,1,0.026365,4.931912,[51 11] ; [49 26],[45.25547445 16.74452555] ; [54.74452555 20.25547445],0
p9,1,0.029236,4.753634,[53  9] ; [53 23],[47.62318841 14.37681159] ; [58.37681159 17.62318841],0
p3,1,0.052975,3.744705,[36 26] ; [32 45],[30.33093525 31.66906475] ; [37.66906475 39.33093525],0
s4,1,0.065147,3.401255,[ 7 55] ; [18 59],[11.15107914 50.84892086] ; [13.84892086 63.15107914],0
p6,1,0.067496,3.342878,[24 38] ; [19 59],[19.04285714 42.95714286] ; [23.95714286 54.04285714],0
a4,1,0.080453,3.055719,[11 52] ; [23 53],[15.41007194 47.58992806] ; [18.58992806 57.41007194],0
p7,1,0.11375,2.501333,[42 20] ; [42 35],[37.4676259 24.5323741] ; [46.5323741 30.4676259],0
b3,1,0.124217,2.36333,[12 28] ; [ 8 41],[ 8.98876404 31.01123596] ; [11.01123596 37.98876404],0
b2,1,0.124217,2.36333,[12 28] ; [ 8 41],[ 8.98876404 31.01123596] ; [11.01123596 37.98876404],0
a5,1,0.134203,2.243202,[41 22] ; [41 37],[36.63829787 26.36170213] ; [45.36170213 32.63829787],0
s5,1,0.135397,2.229508,[19 42] ; [15 60],[15.25 45.75] ; [18.75 56.25],0
p12,1,0.137996,2.200165,[ 5 57] ; [ 2 76],[ 3.1 58.9] ; [ 3.9 74.1],0
p8,1,0.145052,2.123525,[33 29] ; [31 45],[28.75362319 33.24637681] ; [35.24637681 40.75362319],0
a6,1,0.214479,1.540933,[42 21] ; [44 34],[38.42553191 24.57446809] ; [47.57446809 30.42553191],0
p11,1,0.230725,1.436384,[50 13] ; [55 23],[46.91489362 16.08510638] ; [58.08510638 19.91489362],0
p4,1,0.253559,1.303587,[37 25] ; [39 39],[33.65714286 28.34285714] ; [42.34285714 35.65714286],0
r3,1,0.258357,1.277537,[62  1] ; [74  4],[60.76595745  2.23404255] ; [75.23404255  2.76595745],0
s7,1,0.277959,1.177041,[29 30] ; [29 44],[25.92424242 33.07575758] ; [32.07575758 40.92424242],0
p2,1,0.294648,1.098263,[50 12] ; [57 21],[47.38571429 14.61428571] ; [59.61428571 18.38571429],0
b5,1,0.302453,1.063348,[35 28] ; [50 28],[37.9787234 25.0212766] ; [47.0212766 30.9787234],0
a8,1,0.337428,0.92018,[ 6 53] ; [11 58],[ 7.8359375 51.1640625] ; [ 9.1640625 59.8359375],0
b1,1,0.348465,0.879041,[21 42] ; [32 46],[23.68085106 39.31914894] ; [29.31914894 48.68085106],0
b4,1,0.356181,0.851314,[34 29] ; [36 42],[31.27659574 31.72340426] ; [38.72340426 39.27659574],0
n5,1,0.357285,0.847414,[48 14] ; [55 23],[45.61428571 16.38571429] ; [57.38571429 20.61428571],0
s8,1,0.407106,0.687236,[26 36] ; [27 50],[23.64028777 38.35971223] ; [29.35971223 47.64028777],0
a3,1,0.443421,0.587413,[36 27] ; [39 38],[33.75 29.25] ; [41.25 35.75],0
v4,1,0.445731,0.581484,[61  2] ; [76  1],[61.65  1.35] ; [75.35  1.65],0
n2,1,0.484034,0.489762,[13  1] ; [17  3],[12.35294118  1.64705882] ; [17.64705882  2.35294118],0
n6,1,0.510538,0.432965,[55  8] ; [65 13],[53.61702128  9.38297872] ; [66.38297872 11.61702128],0
d2,1,0.520602,0.4127,[14 49] ; [21 57],[15.63829787 47.36170213] ; [19.36170213 58.63829787],0
u2,1,0.538511,0.378307,[11 16] ; [13 26],[ 9.81818182 17.18181818] ; [14.18181818 24.81818182],0
s2,1,0.55445,0.349405,[26 35] ; [29 48],[24.3115942 36.6884058] ; [30.6884058 46.3115942],0
n4,1,0.556952,0.345009,[47 16] ; [54 23],[45.45 17.55] ; [55.55 21.45],0
s6,1,0.581126,0.304418,[38 22] ; [44 31],[36.44444444 23.55555556] ; [45.55555556 29.44444444],0
d5,1,0.586548,0.295768,[29 34] ; [39 38],[30.6 32.4] ; [37.4 39.6],0
p1,1,0.676847,0.173697,[ 8 54] ; [12 66],[ 8.85714286 53.14285714] ; [11.14285714 66.85714286],0
p5,1,0.783052,0.075814,[ 7 55] ; [10 68],[ 7.52857143 54.47142857] ; [ 9.47142857 68.52857143],0
u3,1,0.802312,0.062678,[13 14] ; [20 19],[13.5 13.5] ; [19.5 19.5],0
u1,1,0.828145,0.047124,[ 2 61] ; [ 2 76],[ 1.78723404 61.21276596] ; [ 2.21276596 75.78723404],0
n3,1,0.854,0.033862,[13  1] ; [17  1],[13.125  0.875] ; [16.875  1.125],0
s3,1,0.864208,0.029248,[33 28] ; [40 36],[32.50364964 28.49635036] ; [40.49635036 35.50364964],0
a2,1,0.885011,0.020915,[ 6 57] ; [ 8 70],[ 6.25531915 56.74468085] ; [ 7.74468085 70.25531915],0
d1,1,0.920698,0.009911,[ 3 60] ; [ 4 74],[ 3.12765957 59.87234043] ; [ 3.87234043 74.12765957],0
n1,1,0.929576,0.007811,[5 8] ; [ 8 12],[5.12121212 7.87878788] ; [ 7.87878788 12.12121212],0
