Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.619928,[47 29] ; [ 1 36],[32.28318584 43.71681416] ; [15.71681416 21.28318584],1
d4,1,0.0,34.457466,[66 10] ; [12 25],[52.46017699 23.53982301] ; [25.53982301 11.46017699],1
d3,1,1.9e-05,18.279922,[49 27] ; [ 8 29],[38.33628319 37.66371681] ; [18.66371681 18.33628319],1
a4,1,4.2e-05,16.792601,[38 37] ; [ 4 33],[28.125 46.875] ; [13.875 23.125],1
a3,1,9.3e-05,15.278509,[54 22] ; [12 25],[44.38938053 31.61061947] ; [21.61061947 15.38938053],1
d2,1,0.000277,13.222059,[43 31] ; [ 8 29],[34. 40.] ; [17. 20.],1
a7,1,0.000292,13.123452,[52 24] ; [12 25],[43.04424779 32.95575221] ; [20.95575221 16.04424779],1
a5,1,0.000515,12.062161,[49 27] ; [11 26],[40.3539823 35.6460177] ; [19.6460177 17.3539823],1
a6,1,0.005049,7.861884,[46 30] ; [12 25],[39.00884956 36.99115044] ; [18.99115044 18.00884956],0
u2,1,0.005944,7.567311,[13  9] ; [ 5 20],[ 8.42553191 13.57446809] ; [ 9.57446809 15.42553191],0
p3,1,0.007823,7.07346,[23 52] ; [ 3 34],[17.41071429 57.58928571] ; [ 8.58928571 28.41071429],0
p4,1,0.017923,5.603648,[29 47] ; [ 6 31],[23.53982301 52.46017699] ; [11.46017699 25.53982301],0
v2,1,0.019077,5.494436,[28 44] ; [ 6 30],[22.66666667 49.33333333] ; [11.33333333 24.66666667],0
s2,1,0.059429,3.553249,[30 46] ; [ 8 29],[25.55752212 50.44247788] ; [12.44247788 24.55752212],0
r3,1,0.061622,3.493177,[61 15] ; [23 13],[57. 19.] ; [27.  9.],0
u3,1,0.064257,3.423964,[12 10] ; [ 7 18],[ 8.89361702 13.10638298] ; [10.10638298 14.89361702],0
a2,1,0.078497,3.095743,[10 66] ; [ 1 36],[ 7.39823009 68.60176991] ; [ 3.60176991 33.39823009],0
p6,1,0.088714,2.897557,[16 59] ; [ 3 33],[12.83783784 62.16216216] ; [ 6.16216216 29.83783784],0
s8,1,0.104838,2.630366,[18 58] ; [ 4 33],[14.79646018 61.20353982] ; [ 7.20353982 29.79646018],0
r2,1,0.137151,2.20964,[57 16] ; [24 13],[53.75454545 19.24545455] ; [27.24545455  9.75454545],0
p2,1,0.143084,2.144472,[46 30] ; [17 20],[42.37168142 33.62831858] ; [20.62831858 16.37168142],0
v4,1,0.149245,2.079949,[59 17] ; [24 13],[55.82300885 20.17699115] ; [27.17699115  9.82300885],0
p11,1,0.181157,1.788111,[49 27] ; [19 18],[45.73451327 30.26548673] ; [22.26548673 14.73451327],0
n5,1,0.183301,1.770652,[48 28] ; [28  9],[51.11504425 24.88495575] ; [24.88495575 12.11504425],0
