Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.002314,9.28191,[ 2 20] ; [4 2],[ 4.71428571 17.28571429] ; [1.28571429 4.71428571],0
b3,1,0.010691,6.516012,[ 1 10] ; [3 1],[2.93333333 8.06666667] ; [1.06666667 2.93333333],0
b2,1,0.010691,6.516012,[ 1 10] ; [3 1],[2.93333333 8.06666667] ; [1.06666667 2.93333333],0
d3,1,0.040867,4.181507,[14  8] ; [1 5],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
b1,1,0.041074,4.172958,[17  5] ; [2 4],[14.92857143  7.07142857] ; [4.07142857 1.92857143],0
p3,1,0.065436,3.393939,[ 9 13] ; [5 1],[11. 11.] ; [3. 3.],0
s7,1,0.072634,3.222466,[ 5 14] ; [4 2],[ 6.84 12.16] ; [2.16 3.84],0
p6,1,0.121315,2.400259,[ 7 15] ; [4 2],[ 8.64285714 13.35714286] ; [2.35714286 3.64285714],0
v1,1,0.121315,2.400259,[ 7 15] ; [4 2],[ 8.64285714 13.35714286] ; [2.35714286 3.64285714],0
d5,1,0.143606,2.138889,[11 11] ; [5 1],[12.57142857  9.42857143] ; [3.42857143 2.57142857],0
b5,1,0.18367,1.767677,[14  8] ; [2 4],[12.57142857  9.42857143] ; [3.42857143 2.57142857],0
a6,1,0.18367,1.767677,[14  8] ; [2 4],[12.57142857  9.42857143] ; [3.42857143 2.57142857],0
r4,1,0.18367,1.767677,[ 8 14] ; [4 2],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
a3,1,0.262125,1.257498,[ 9 13] ; [4 2],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
p12,1,0.264145,1.246904,[ 3 19] ; [2 4],[ 3.92857143 18.07142857] ; [1.07142857 4.92857143],0
n2,1,0.283977,1.147959,[6 1] ; [1 1],[5.44444444 1.55555556] ; [1.55555556 0.44444444],0
d2,1,0.290689,1.116427,[ 6 16] ; [3 3],[ 7.07142857 14.92857143] ; [1.92857143 4.07142857],0
a1,1,0.306826,1.044289,[ 1 21] ; [1 5],[ 1.57142857 20.42857143] ; [0.42857143 5.57142857],0
s2,1,0.326109,0.964286,[ 6 15] ; [3 3],[ 7. 14.] ; [2. 4.],0
a7,1,0.356981,0.848485,[12 10] ; [2 4],[11. 11.] ; [3. 3.],0
p4,1,0.359809,0.838561,[14  8] ; [5 1],[14.92857143  7.07142857] ; [4.07142857 1.92857143],0
n5,1,0.410004,0.678788,[15  7] ; [3 3],[14.14285714  7.85714286] ; [3.85714286 2.14285714],0
a4,1,0.466479,0.530303,[ 7 15] ; [1 5],[ 6.28571429 15.71428571] ; [1.71428571 4.28571429],0
n4,1,0.468084,0.526496,[11 11] ; [4 2],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
s6,1,0.468084,0.526496,[11 11] ; [4 2],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
n1,1,0.57075,0.321429,[2 5] ; [1 1],[2.33333333 4.66666667] ; [0.66666667 1.33333333],0
n3,1,0.57075,0.321429,[5 2] ; [1 1],[4.66666667 2.33333333] ; [1.33333333 0.66666667],0
d1,1,0.594853,0.282828,[ 6 16] ; [1 5],[ 5.5 16.5] ; [1.5 4.5],0
r1,1,0.689995,0.159091,[ 9 13] ; [3 3],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
b4,1,0.689995,0.159091,[ 9 13] ; [3 3],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
p10,1,0.710523,0.137755,[16  5] ; [5 1],[16.33333333  4.66666667] ; [4.66666667 1.33333333],0
p9,1,0.710523,0.137755,[16  5] ; [5 1],[16.33333333  4.66666667] ; [4.66666667 1.33333333],0
a5,1,0.736268,0.113434,[13  9] ; [4 2],[13.35714286  8.64285714] ; [3.64285714 2.35714286],0
s8,1,0.736268,0.113434,[ 9 13] ; [2 4],[ 8.64285714 13.35714286] ; [2.35714286 3.64285714],0
v4,1,0.770831,0.084848,[16  6] ; [4 2],[15.71428571  6.28571429] ; [4.28571429 1.71428571],0
s4,1,0.770831,0.084848,[ 6 16] ; [2 4],[ 6.28571429 15.71428571] ; [1.71428571 4.28571429],0
n6,1,0.890782,0.018855,[14  8] ; [4 2],[14.14285714  7.85714286] ; [3.85714286 2.14285714],0
v2,1,0.918011,0.010597,[10 11] ; [3 3],[10.11111111 10.88888889] ; [2.88888889 3.11111111],0
a8,1,0.920948,0.009848,[ 3 17] ; [1 5],[ 3.07692308 16.92307692] ; [0.92307692 5.07692308],0
v3,1,0.943843,0.004962,[ 7 15] ; [2 4],[ 7.07142857 14.92857143] ; [1.92857143 4.07142857],0
s3,1,1.0,0.0,[ 7 14] ; [2 4],[ 7. 14.] ; [2. 4.],0
