Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,32.976623,[ 5 22] ; [39  6],[16.5 10.5] ; [27.5 17.5],1
p2,1,0.003038,8.784607,[12 16] ; [34 10],[17.88888889 10.11111111] ; [28.11111111 15.88888889],0
p6,1,0.004556,8.047724,[ 3 24] ; [19 25],[ 8.36619718 18.63380282] ; [13.63380282 30.36619718],0
s5,1,0.006537,7.395923,[ 4 23] ; [20 23],[ 9.25714286 17.74285714] ; [14.74285714 28.25714286],0
d5,1,0.010742,6.50745,[17 11] ; [39  6],[21.47945205  6.52054795] ; [34.52054795 10.47945205],0
s7,1,0.02083,5.34095,[ 6 17] ; [24 19],[10.45454545 12.54545455] ; [19.54545455 23.45454545],0
s8,1,0.035859,4.40381,[ 7 20] ; [23 22],[11.25 15.75] ; [18.75 26.25],0
d1,1,0.043579,4.07278,[10 18] ; [27 18],[14.19178082 13.80821918] ; [22.80821918 22.19178082],0
r4,1,0.053109,3.740501,[19  9] ; [39  6],[22.24657534  5.75342466] ; [35.75342466  9.24657534],0
a6,1,0.056528,3.636424,[13 15] ; [31 14],[16.87671233 11.12328767] ; [27.12328767 17.87671233],0
a4,1,0.058162,3.589038,[ 8 20] ; [23 22],[11.89041096 16.10958904] ; [19.10958904 25.89041096],0
a5,1,0.061716,3.490649,[16 12] ; [35 10],[19.56164384  8.43835616] ; [31.43835616 13.56164384],0
n1,1,0.073691,3.198832,[5 5] ; [ 2 11],[3.04347826 6.95652174] ; [3.95652174 9.04347826],0
r2,1,0.110912,2.541176,[24  3] ; [44  1],[25.5  1.5] ; [42.5  2.5],0
s2,1,0.113022,2.511455,[11 16] ; [27 18],[14.25 12.75] ; [23.75 21.25],0
u1,1,0.147371,2.099252,[ 3 25] ; [11 34],[ 5.36986301 22.63013699] ; [ 8.63013699 36.36986301],0
n5,1,0.152182,2.050243,[16 12] ; [33 12],[18.79452055  9.20547945] ; [30.20547945 14.79452055],0
a7,1,0.152182,2.050243,[16 12] ; [33 12],[18.79452055  9.20547945] ; [30.20547945 14.79452055],0
b5,1,0.152182,2.050243,[16 12] ; [33 12],[18.79452055  9.20547945] ; [30.20547945 14.79452055],0
v1,1,0.153358,2.038526,[12 16] ; [27 18],[14.95890411 13.04109589] ; [24.04109589 20.95890411],0
p7,1,0.17954,1.801428,[10 17] ; [23 20],[12.72857143 14.27142857] ; [20.27142857 22.72857143],0
d3,1,0.20882,1.57959,[18 10] ; [35 10],[20.32876712  7.67123288] ; [32.67123288 12.32876712],0
a2,1,0.209505,1.574845,[ 5 23] ; [14 31],[ 7.28767123 20.71232877] ; [11.71232877 33.28767123],0
p1,1,0.243521,1.360094,[ 1 27] ; [ 5 39],[ 2.33333333 25.66666667] ; [ 3.66666667 40.33333333],0
v4,1,0.25709,1.28436,[23  5] ; [41  4],[24.54794521  3.45205479] ; [39.45205479  5.54794521],0
s6,1,0.265806,1.238262,[16 11] ; [31 12],[18.12857143  8.87142857] ; [28.87142857 14.12857143],0
a8,1,0.282149,1.156712,[ 4 21] ; [ 3 37],[ 2.69230769 22.30769231] ; [ 4.30769231 35.69230769],0
b1,1,0.291324,1.113494,[16 12] ; [20 25],[13.80821918 14.19178082] ; [22.19178082 22.80821918],0
b4,1,0.308172,1.038495,[16 12] ; [31 14],[18.02739726  9.97260274] ; [28.97260274 16.02739726],0
s1,1,0.31547,1.007637,[ 3 25] ; [ 2 42],[ 1.94444444 26.05555556] ; [ 3.05555556 40.94444444],0
n3,1,0.323727,0.97383,[6 4] ; [11  3],[7.08333333 2.91666667] ; [9.91666667 4.08333333],0
u2,1,0.3268,0.961538,[6 4] ; [6 9],[4.8 5.2] ; [7.2 7.8],0
v2,1,0.341767,0.903792,[16 12] ; [30 14],[17.88888889 10.11111111] ; [28.11111111 15.88888889],0
d2,1,0.344538,0.893472,[13 15] ; [26 19],[14.95890411 13.04109589] ; [24.04109589 20.95890411],0
p8,1,0.413783,0.667904,[10 18] ; [20 24],[11.66666667 16.33333333] ; [18.33333333 25.66666667],0
a3,1,0.516449,0.420978,[17 11] ; [30 14],[18.27777778  9.72222222] ; [28.72222222 15.27777778],0
r3,1,0.523627,0.406744,[22  6] ; [38  7],[23.01369863  4.98630137] ; [36.98630137  8.01369863],0
n4,1,0.54054,0.374539,[20  8] ; [35 10],[21.09589041  6.90410959] ; [33.90410959 11.09589041],0
u3,1,0.561471,0.337163,[6 5] ; [6 8],[5.28 5.72] ; [6.72 7.28],0
a1,1,0.575535,0.313509,[ 2 26] ; [ 5 40],[ 2.68493151 25.31506849] ; [ 4.31506849 40.68493151],0
r1,1,0.615574,0.252138,[21  7] ; [36  9],[21.8630137  6.1369863] ; [35.1369863  9.8630137],0
n2,1,0.653329,0.201728,[8 3] ; [9 5],[7.48 3.52] ; [9.52 4.48],0
p4,1,0.712789,0.135507,[13 13] ; [24 20],[13.74285714 12.25714286] ; [23.25714286 20.74285714],0
n6,1,0.737477,0.112356,[20  8] ; [33 11],[20.61111111  7.38888889] ; [32.38888889 11.61111111],0
p3,1,0.743742,0.106865,[11 17] ; [19 25],[11.66666667 16.33333333] ; [18.33333333 25.66666667],0
s4,1,0.743971,0.106667,[ 5 22] ; [ 7 38],[ 4.5 22.5] ; [ 7.5 37.5],0
p5,1,0.820684,0.051377,[ 3 25] ; [ 4 40],[ 2.72222222 25.27777778] ; [ 4.27777778 39.72222222],0
s3,1,0.828812,0.046753,[12 16] ; [20 24],[12.44444444 15.55555556] ; [19.55555556 24.44444444],0
b2,1,0.911106,0.012464,[ 4 11] ; [ 5 15],[ 3.85714286 11.14285714] ; [ 5.14285714 14.85714286],0
b3,1,0.911106,0.012464,[ 4 11] ; [ 5 15],[ 3.85714286 11.14285714] ; [ 5.14285714 14.85714286],0
d4,1,0.936473,0.006353,[22  6] ; [35 10],[21.8630137  6.1369863] ; [35.1369863  9.8630137],0
