Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.489773,[58  6] ; [ 1 12],[49.03896104 14.96103896] ; [9.96103896 3.03896104],1
p11,1,2.7e-05,17.637972,[57  7] ; [5 8],[51.53246753 12.46753247] ; [10.46753247  2.53246753],1
a5,1,0.00454,8.053996,[42 22] ; [ 3 10],[37.4025974 26.5974026] ; [7.5974026 5.4025974],0
a3,1,0.01244,6.246995,[39 25] ; [ 3 10],[34.90909091 29.09090909] ; [7.09090909 5.90909091],0
s1,1,0.018873,5.513281,[ 1 63] ; [ 2 11],[ 2.49350649 61.50649351] ; [ 0.50649351 12.49350649],0
v2,1,0.024672,5.046732,[35 26] ; [ 3 10],[31.32432432 29.67567568] ; [6.67567568 6.32432432],0
p8,1,0.035059,4.442308,[40 24] ; [4 9],[36.57142857 27.42857143] ; [7.42857143 5.57142857],0
s7,1,0.04322,4.086792,[27 32] ; [ 2 11],[23.76388889 35.23611111] ; [5.23611111 7.76388889],0
u2,1,0.053435,3.730263,[14 11] ; [2 8],[11.42857143 13.57142857] ; [4.57142857 5.42857143],0
r3,1,0.069385,3.297501,[62  2] ; [11  2],[60.67532468  3.32467532] ; [12.32467532  0.67532468],0
a4,1,0.082079,3.023237,[20 44] ; [ 1 12],[17.45454545 46.54545455] ; [3.54545455 9.45454545],0
b3,1,0.08704,2.928275,[16 29] ; [ 1 10],[13.66071429 31.33928571] ; [3.33928571 7.66071429],0
b2,1,0.08704,2.928275,[16 29] ; [ 1 10],[13.66071429 31.33928571] ; [3.33928571 7.66071429],0
p2,1,0.118249,2.440366,[52 12] ; [8 5],[49.87012987 14.12987013] ; [10.12987013  2.87012987],0
b5,1,0.165855,1.920016,[36 28] ; [10  3],[38.23376623 25.76623377] ; [7.76623377 5.23376623],0
b1,1,0.166238,1.916543,[26 38] ; [8 5],[28.25974026 35.74025974] ; [5.74025974 7.25974026],0
s3,1,0.190063,1.717131,[29 34] ; [8 4],[31.08 31.92] ; [5.92 6.08],0
n5,1,0.272339,1.204929,[52 11] ; [9 4],[50.56578947 12.43421053] ; [10.43421053  2.56578947],0
p7,1,0.320433,0.987179,[48 16] ; [8 5],[46.54545455 17.45454545] ; [9.45454545 3.54545455],0
p1,1,0.331893,0.941499,[12 52] ; [ 1 12],[10.80519481 53.19480519] ; [ 2.19480519 10.80519481],0
r2,1,0.38659,0.749639,[59  5] ; [11  2],[58.18181818  5.81818182] ; [11.81818182  1.18181818],0
p6,1,0.38659,0.749639,[28 36] ; [4 9],[26.5974026 37.4025974] ; [5.4025974 7.5974026],0
b4,1,0.447767,0.576299,[32 32] ; [8 5],[33.24675325 30.75324675] ; [6.75324675 6.24675325],0
v1,1,0.44898,0.573225,[31 31] ; [5 8],[29.76 32.24] ; [6.24 6.76],0
s5,1,0.47376,0.513193,[15 46] ; [ 2 11],[14.01351351 46.98648649] ; [ 2.98648649 10.01351351],0
s8,1,0.506475,0.441343,[26 38] ; [4 9],[24.93506494 39.06493506] ; [5.06493506 7.93506494],0
s4,1,0.513174,0.42759,[10 54] ; [ 3 10],[10.80519481 53.19480519] ; [ 2.19480519 10.80519481],0
u3,1,0.521075,0.411765,[12 13] ; [6 4],[12.85714286 12.14285714] ; [5.14285714 4.85714286],0
n1,1,0.52179,0.410354,[3 8] ; [1 1],[3.38461538 7.61538462] ; [0.61538462 1.38461538],0
n4,1,0.523342,0.407302,[49 15] ; [11  2],[49.87012987 14.12987013] ; [10.12987013  2.87012987],0
a7,1,0.612683,0.256287,[44 20] ; [8 5],[43.22077922 20.77922078] ; [8.77922078 4.22077922],0
s6,1,0.618389,0.248139,[38 24] ; [7 6],[37.2 24.8] ; [7.8 5.2],0
d2,1,0.63051,0.23137,[19 45] ; [ 3 10],[18.28571429 45.71428571] ; [3.71428571 9.28571429],0
d5,1,0.800363,0.063947,[32 32] ; [6 7],[31.58441558 32.41558442] ; [6.41558442 6.58441558],0
a6,1,0.8021,0.062815,[42 22] ; [9 4],[42.38961039 21.61038961] ; [8.61038961 4.38961039],0
r4,1,0.847426,0.037019,[58  6] ; [12  1],[58.18181818  5.81818182] ; [11.81818182  1.18181818],0
v3,1,0.851199,0.035189,[26 37] ; [5 8],[25.69736842 37.30263158] ; [5.30263158 7.69736842],0
a8,1,0.87161,0.026119,[ 6 55] ; [ 1 11],[ 5.84931507 55.15068493] ; [ 1.15068493 10.84931507],0
r1,1,0.873602,0.025308,[45 18] ; [9 4],[44.76315789 18.23684211] ; [9.23684211 3.76315789],0
p4,1,0.883427,0.021499,[48 16] ; [10  3],[48.20779221 15.79220779] ; [9.79220779 3.20779221],0
d3,1,0.883427,0.021499,[16 48] ; [ 3 10],[15.79220779 48.20779221] ; [3.20779221 9.79220779],0
s2,1,0.886705,0.020299,[20 44] ; [4 8],[20.21052632 43.78947368] ; [3.78947368 8.21052632],0
p5,1,0.982619,0.000475,[10 54] ; [ 2 11],[ 9.97402597 54.02597403] ; [ 2.02597403 10.97402597],0
n6,1,0.982619,0.000475,[54 10] ; [11  2],[54.02597403  9.97402597] ; [10.97402597  2.02597403],0
v4,1,0.98824,0.000217,[59  5] ; [12  1],[59.01298701  4.98701299] ; [11.98701299  1.01298701],0
