Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000864,11.097752,[31 10] ; [18 27],[23.36046512 17.63953488] ; [25.63953488 19.36046512],1
p9,1,0.000919,10.984564,[38  2] ; [29 15],[31.9047619  8.0952381] ; [35.0952381  8.9047619],1
v2,1,0.000944,10.9338,[26 14] ; [12 30],[18.53658537 21.46341463] ; [19.46341463 22.53658537],1
p10,1,0.004392,8.114043,[35  5] ; [27 18],[29.17647059 10.82352941] ; [32.82352941 12.17647059],0
r2,1,0.006263,7.472977,[39  2] ; [33 12],[34.3255814  6.6744186] ; [37.6744186  7.3255814],0
a3,1,0.010925,6.47748,[31 10] ; [22 23],[25.26744186 15.73255814] ; [27.73255814 17.26744186],0
a2,1,0.011417,6.399226,[11 30] ; [ 3 42],[ 6.6744186 34.3255814] ; [ 7.3255814 37.6744186],0
v3,1,0.025913,4.961837,[14 27] ; [ 6 38],[ 9.64705882 31.35294118] ; [10.35294118 33.64705882],0
u3,1,0.030856,4.660934,[8 2] ; [ 9 14],[5.15151515 4.84848485] ; [11.84848485 11.15151515],0
n2,1,0.031795,4.609524,[14  1] ; [13  8],[11.25  3.75] ; [15.75  5.25],0
n6,1,0.053105,3.74061,[34  7] ; [29 16],[30.03488372 10.96511628] ; [32.96511628 12.03488372],0
d4,1,0.053163,3.738775,[33  8] ; [27 17],[28.94117647 12.05882353] ; [31.05882353 12.94117647],0
v4,1,0.060588,3.521215,[40  1] ; [38  6],[37.62352941  3.37647059] ; [40.37647059  3.62352941],0
r4,1,0.07084,3.263438,[35  6] ; [31 14],[31.46511628  9.53488372] ; [34.53488372 10.46511628],0
s5,1,0.087286,2.923735,[12 29] ; [ 6 37],[ 8.78571429 32.21428571] ; [ 9.21428571 33.78571429],0
r1,1,0.089261,2.887649,[30 11] ; [25 20],[26.22093023 14.77906977] ; [28.77906977 16.22093023],0
p3,1,0.092523,2.829928,[17 24] ; [11 34],[13.34883721 27.65116279] ; [14.65116279 30.34883721],0
d1,1,0.093928,2.805738,[18 23] ; [12 33],[14.30232558 26.69767442] ; [15.69767442 29.30232558],0
s6,1,0.175483,1.835468,[26 15] ; [22 23],[22.88372093 18.11627907] ; [25.11627907 19.88372093],0
u1,1,0.189224,1.72365,[ 5 36] ; [ 2 43],[ 3.3372093 37.6627907] ; [ 3.6627907 41.3372093],0
p4,1,0.204669,1.608738,[22 19] ; [18 27],[19.06976744 21.93023256] ; [20.93023256 24.06976744],0
a7,1,0.211429,1.561613,[29 12] ; [26 19],[26.22093023 14.77906977] ; [28.77906977 16.22093023],0
a4,1,0.220787,1.499248,[15 26] ; [11 34],[12.39534884 28.60465116] ; [13.60465116 31.39534884],0
d2,1,0.221897,1.492058,[16 25] ; [12 33],[13.34883721 27.65116279] ; [14.65116279 30.34883721],0
p7,1,0.236774,1.399698,[25 14] ; [22 21],[22.35365854 16.64634146] ; [24.64634146 18.35365854],0
p2,1,0.239853,1.381458,[32  9] ; [30 15],[29.55813953 11.44186047] ; [32.44186047 12.55813953],0
n1,1,0.245224,1.350309,[ 2 13] ; [ 6 14],[ 3.42857143 11.57142857] ; [ 4.57142857 15.42857143],0
b4,1,0.249729,1.324817,[26 15] ; [23 22],[23.36046512 17.63953488] ; [25.63953488 19.36046512],0
p5,1,0.272472,1.20426,[ 3 38] ; [ 1 43],[ 1.92941176 39.07058824] ; [ 2.07058824 41.92941176],0
r3,1,0.303999,1.05657,[36  4] ; [37  8],[34.35294118  5.64705882] ; [38.64705882  6.35294118],0
s8,1,0.317954,0.997343,[17 24] ; [14 31],[14.77906977 26.22093023] ; [16.22093023 28.77906977],0
p11,1,0.337798,0.918771,[32  9] ; [31 14],[30.03488372 10.96511628] ; [32.96511628 12.03488372],0
s2,1,0.350306,0.872347,[19 22] ; [16 28],[16.88235294 24.11764706] ; [18.11764706 25.88235294],0
b1,1,0.357548,0.846486,[16 25] ; [22 23],[18.11627907 22.88372093] ; [19.88372093 25.11627907],0
b2,1,0.35991,0.838208,[10 14] ; [ 6 15],[ 8.53333333 15.46666667] ; [ 7.46666667 13.53333333],0
b3,1,0.35991,0.838208,[10 14] ; [ 6 15],[ 8.53333333 15.46666667] ; [ 7.46666667 13.53333333],0
u2,1,0.382797,0.761701,[4 6] ; [13 10],[5.15151515 4.84848485] ; [11.84848485 11.15151515],0
a6,1,0.404445,0.69507,[29 12] ; [28 17],[27.1744186 13.8255814] ; [29.8255814 15.1744186],0
b5,1,0.441771,0.591677,[27 14] ; [26 19],[25.26744186 15.73255814] ; [27.73255814 17.26744186],0
s7,1,0.47379,0.513122,[16 23] ; [14 28],[14.44444444 24.55555556] ; [15.55555556 26.44444444],0
s3,1,0.529811,0.394753,[21 20] ; [20 25],[19.54651163 21.45348837] ; [21.45348837 23.54651163],0
d3,1,0.54883,0.359418,[25 16] ; [24 20],[23.63529412 17.36470588] ; [25.36470588 18.63529412],0
d5,1,0.555225,0.34804,[28 13] ; [28 17],[26.69767442 14.30232558] ; [29.30232558 15.69767442],0
a8,1,0.583991,0.299826,[ 3 36] ; [ 2 40],[ 2.40740741 36.59259259] ; [ 2.59259259 39.40740741],0
n3,1,0.907988,0.013358,[9 6] ; [13  8],[9.16666667 5.83333333] ; [12.83333333  8.16666667],0
p1,1,0.924022,0.009095,[ 2 39] ; [ 2 43],[ 1.90697674 39.09302326] ; [ 2.09302326 42.90697674],0
u4,1,0.946878,0.004439,[ 1 40] ; [ 1 44],[ 0.95348837 40.04651163] ; [ 1.04651163 43.95348837],0
p6,1,0.952733,0.003514,[10 30] ; [11 34],[ 9.88235294 30.11764706] ; [11.11764706 33.88235294],0
p8,1,0.966656,0.001747,[18 22] ; [20 24],[18.0952381 21.9047619] ; [19.9047619 24.0952381],0
s4,1,0.986424,0.00029,[11 30] ; [12 33],[10.96511628 30.03488372] ; [12.03488372 32.96511628],0
