Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000218,13.671016,[20 14] ; [24 75],[11.2481203 22.7518797] ; [32.7518797 66.2481203],1
r4,1,0.011206,6.432344,[29  6] ; [61 42],[22.82608696 12.17391304] ; [67.17391304 35.82608696],0
n1,1,0.014145,6.019927,[ 1 11] ; [23 26],[4.72131148 7.27868852] ; [19.27868852 29.72131148],0
p8,1,0.034541,4.46774,[14 20] ; [23 79],[ 9.25 24.75] ; [27.75 74.25],0
r2,1,0.043432,4.078508,[32  2] ; [79 21],[28.1641791  5.8358209] ; [82.8358209 17.1641791],0
b1,1,0.048551,3.890796,[14 21] ; [61 42],[19.02173913 15.97826087] ; [55.97826087 47.02173913],0
n2,1,0.066193,3.375,[11  3] ; [25 24],[8. 6.] ; [28. 21.],0
r1,1,0.110728,2.543806,[26  9] ; [61 42],[22.06521739 12.93478261] ; [64.93478261 38.06521739],0
b4,1,0.118138,2.441837,[23 12] ; [52 51],[19.02173913 15.97826087] ; [55.97826087 47.02173913],0
r3,1,0.127683,2.320454,[29  6] ; [71 31],[25.54744526  9.45255474] ; [74.45255474 27.54744526],0
b3,1,0.130264,2.28936,[ 4 16] ; [22 35],[ 6.75324675 13.24675325] ; [19.24675325 37.75324675],0
b2,1,0.130264,2.28936,[ 4 16] ; [22 35],[ 6.75324675 13.24675325] ; [19.24675325 37.75324675],0
v4,1,0.153566,2.036465,[31  4] ; [79 23],[28.10218978  6.89781022] ; [81.89781022 20.10218978],0
a4,1,0.184856,1.758147,[10 25] ; [42 60],[13.28467153 21.71532847] ; [38.71532847 63.28467153],0
u3,1,0.188516,1.729179,[7 5] ; [14 24],[5.04 6.96] ; [15.96 22.04],0
n4,1,0.238563,1.389063,[24 11] ; [59 44],[21.05072464 13.94927536] ; [61.94927536 41.05072464],0
p1,1,0.24631,1.344112,[ 1 34] ; [ 9 94],[ 2.53623188 32.46376812] ; [ 7.46376812 95.53623188],0
n3,1,0.26952,1.219186,[9 4] ; [25 23],[7.24590164 5.75409836] ; [26.75409836 21.24590164],0
s7,1,0.308268,1.038081,[ 8 24] ; [33 62],[10.33070866 21.66929134] ; [30.66929134 64.33070866],0
s3,1,0.320211,0.988085,[13 21] ; [49 53],[15.5 18.5] ; [46.5 55.5],0
s6,1,0.324332,0.971397,[19 16] ; [46 57],[16.48550725 18.51449275] ; [48.51449275 54.48550725],0
s8,1,0.339691,0.911599,[11 24] ; [24 79],[ 8.87681159 26.12318841] ; [26.12318841 76.87681159],0
p10,1,0.342622,0.900597,[18 16] ; [44 57],[15.61481481 18.38518519] ; [46.38518519 54.61481481],0
d1,1,0.37934,0.772841,[15 20] ; [53 50],[17.24637681 17.75362319] ; [50.75362319 52.24637681],0
s1,1,0.388959,0.742194,[ 1 34] ; [ 7 96],[ 2.02898551 32.97101449] ; [ 5.97101449 97.02898551],0
b5,1,0.435999,0.606789,[23 12] ; [60 43],[21.05072464 13.94927536] ; [61.94927536 41.05072464],0
d4,1,0.454843,0.558554,[27  8] ; [72 30],[25.2919708  9.7080292] ; [73.7080292 28.2919708],0
p4,1,0.486297,0.48471,[14 18] ; [38 65],[12.32592593 19.67407407] ; [39.67407407 63.32592593],0
a6,1,0.497861,0.459494,[22 13] ; [58 45],[20.28985507 14.71014493] ; [59.71014493 43.28985507],0
s2,1,0.530839,0.392786,[15 20] ; [38 65],[13.44202899 21.55797101] ; [39.55797101 63.44202899],0
p2,1,0.55276,0.352395,[17 18] ; [56 47],[18.51449275 16.48550725] ; [54.48550725 48.51449275],0
p6,1,0.563646,0.333431,[ 7 27] ; [26 76],[ 8.25 25.75] ; [24.75 77.25],0
s4,1,0.59379,0.284464,[ 9 26] ; [22 81],[ 7.86231884 27.13768116] ; [23.13768116 79.86231884],0
n6,1,0.629638,0.232552,[24 11] ; [66 37],[22.82608696 12.17391304] ; [67.17391304 35.82608696],0
a5,1,0.631736,0.229714,[22 13] ; [60 43],[20.79710145 14.20289855] ; [61.20289855 41.79710145],0
d3,1,0.644532,0.212863,[22 13] ; [59 42],[20.84558824 14.15441176] ; [60.15441176 40.84558824],0
p5,1,0.654736,0.199981,[ 2 33] ; [ 4 98],[ 1.53284672 33.46715328] ; [ 4.46715328 97.53284672],0
u2,1,0.672704,0.178456,[6 7] ; [15 23],[5.35294118 7.64705882] ; [15.64705882 22.35294118],0
a7,1,0.682075,0.167799,[22 13] ; [68 34],[22.99270073 12.00729927] ; [67.00729927 34.99270073],0
a1,1,0.685711,0.163767,[ 2 33] ; [ 8 95],[ 2.53623188 32.46376812] ; [ 7.46376812 95.53623188],0
u1,1,0.742637,0.107822,[ 4 31] ; [14 89],[ 4.56521739 30.43478261] ; [13.43478261 89.56521739],0
a2,1,0.766232,0.088391,[ 6 29] ; [20 83],[ 6.5942029 28.4057971] ; [19.4057971 83.5942029],0
n5,1,0.778339,0.079233,[21 14] ; [59 44],[20.28985507 14.71014493] ; [59.71014493 43.28985507],0
a8,1,0.778753,0.07893,[ 2 28] ; [ 8 89],[ 2.36220472 27.63779528] ; [ 7.63779528 89.36220472],0
d5,1,0.809138,0.058341,[25 10] ; [75 27],[25.54744526  9.45255474] ; [74.45255474 27.54744526],0
p3,1,0.86451,0.029117,[10 25] ; [31 72],[10.39855072 24.60144928] ; [30.60144928 72.39855072],0
d2,1,0.884037,0.021273,[18 17] ; [51 51],[17.62773723 17.37226277] ; [51.37226277 50.62773723],0
p9,1,0.885832,0.020615,[18 16] ; [51 48],[17.63909774 16.36090226] ; [51.36090226 47.63909774],0
s5,1,0.938262,0.005999,[ 8 27] ; [22 77],[ 7.8358209 27.1641791] ; [22.1641791 76.8358209],0
p7,1,0.967205,0.00169,[14 20] ; [42 61],[13.89781022 20.10218978] ; [42.10218978 60.89781022],0
a3,1,0.99056,0.00014,[22 13] ; [64 38],[21.97080292 13.02919708] ; [64.02919708 37.97080292],0
