Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.617514,[75 92] ; [54 13],[92.06410256 74.93589744] ; [36.93589744 30.06410256],1
s2,1,2e-06,23.010262,[ 53 115] ; [44 23],[69.34468085 98.65531915] ; [27.65531915 39.34468085],1
s4,1,0.000188,13.948049,[ 22 146] ; [23 44],[ 32.17021277 135.82978723] ; [12.82978723 54.17021277],1
s7,1,0.002311,9.284593,[ 46 115] ; [32 32],[ 55.81333333 105.18666667] ; [22.18666667 41.81333333],0
s3,1,0.002396,9.218074,[69 97] ; [42 24],[79.42241379 86.57758621] ; [31.57758621 34.42241379],0
n4,1,0.003179,8.701564,[75 93] ; [16 51],[ 65.05531915 102.94468085] ; [25.94468085 41.05531915],0
p5,1,0.007033,7.26442,[  4 163] ; [ 7 58],[  7.91810345 159.08189655] ; [ 3.08189655 61.91810345],0
n1,1,0.008722,6.878973,[ 9 42] ; [10 11],[13.45833333 37.54166667] ; [ 5.54166667 15.45833333],0
a6,1,0.014187,6.014719,[114  54] ; [34 33],[105.80425532  62.19574468] ; [42.19574468 24.80425532],0
p10,1,0.016293,5.770935,[97 69] ; [49 16],[104.91774892  61.08225108] ; [41.08225108 23.91774892],0
d4,1,0.019324,5.471916,[131  37] ; [61  6],[137.25957447  30.74042553] ; [54.74042553 12.25957447],0
p6,1,0.021625,5.27568,[ 36 127] ; [24 41],[ 42.89473684 120.10526316] ; [17.10526316 47.89473684],0
b4,1,0.04174,4.145718,[99 69] ; [49 18],[105.80425532  62.19574468] ; [42.19574468 24.80425532],0
p3,1,0.04545,4.001846,[ 55 112] ; [31 35],[ 61.63948498 105.36051502] ; [24.36051502 41.63948498],0
a1,1,0.050112,3.837719,[  5 163] ; [ 6 61],[  7.86382979 160.13617021] ; [ 3.13617021 63.86382979],0
u1,1,0.051259,3.799785,[ 15 153] ; [12 55],[ 19.30212766 148.69787234] ; [ 7.69787234 59.30212766],0
p9,1,0.054518,3.696779,[108  57] ; [51 14],[114.06521739  50.93478261] ; [44.93478261 20.06521739],0
p12,1,0.064457,3.418828,[  4 163] ; [ 5 61],[  6.45064378 160.54935622] ; [ 2.54935622 63.45064378],0
s8,1,0.066347,3.371158,[ 47 121] ; [27 40],[ 52.90212766 115.09787234] ; [21.09787234 45.90212766],0
p1,1,0.071481,3.248669,[  9 157] ; [ 8 57],[ 12.21645022 153.78354978] ; [ 4.78354978 60.21645022],0
s1,1,0.123974,2.366377,[  5 163] ; [ 5 62],[  7.14893617 160.85106383] ; [ 2.85106383 64.14893617],0
d5,1,0.125678,2.345089,[124  43] ; [56 11],[128.46153846  38.53846154] ; [51.53846154 15.46153846],0
b2,1,0.129802,2.294868,[23 68] ; [15 24],[26.6 64.4] ; [11.4 27.6],0
b3,1,0.129802,2.294868,[23 68] ; [15 24],[26.6 64.4] ; [11.4 27.6],0
b1,1,0.158566,1.987848,[ 64 104] ; [19 48],[ 59.33617021 108.66382979] ; [23.66382979 43.33617021],0
b5,1,0.173544,1.852062,[104  64] ; [35 32],[99.37021277 68.62978723] ; [39.62978723 27.37021277],0
d2,1,0.173544,1.852062,[ 64 104] ; [32 35],[68.62978723 99.37021277] ; [27.37021277 39.62978723],0
n6,1,0.180518,1.793358,[104  64] ; [47 19],[108.41025641  59.58974359] ; [42.58974359 23.41025641],0
p4,1,0.228699,1.448932,[69 98] ; [33 33],[73.10729614 93.89270386] ; [28.89270386 37.10729614],0
v1,1,0.230013,1.440782,[ 56 106] ; [28 37],[ 59.94713656 102.05286344] ; [24.05286344 40.94713656],0
u2,1,0.281749,1.158632,[37 24] ; [12 13],[34.75581395 26.24418605] ; [14.24418605 10.75581395],0
a4,1,0.313191,1.017172,[ 56 112] ; [27 40],[ 59.33617021 108.66382979] ; [23.66382979 43.33617021],0
r2,1,0.316717,1.002456,[149  17] ; [62  4],[150.97413793  15.02586207] ; [60.02586207  5.97413793],0
a7,1,0.350238,0.872593,[127  40] ; [47 20],[124.17948718  42.82051282] ; [49.82051282 17.17948718],0
a5,1,0.373953,0.790486,[105  63] ; [46 21],[107.94893617  60.05106383] ; [43.05106383 23.94893617],0
a2,1,0.41203,0.672935,[ 23 145] ; [12 55],[ 25.0212766 142.9787234] ; [ 9.9787234 57.0212766],0
p7,1,0.484793,0.488061,[88 79] ; [37 27],[90.36796537 76.63203463] ; [34.63203463 29.36796537],0
a8,1,0.499022,0.457016,[ 12 146] ; [ 3 57],[ 10.87155963 147.12844037] ; [ 4.12844037 55.87155963],0
r1,1,0.552552,0.352765,[126  42] ; [47 19],[124.20512821  43.79487179] ; [48.79487179 17.20512821],0
d1,1,0.576228,0.312372,[86 82] ; [37 30],[87.93191489 80.06808511] ; [35.06808511 31.93191489],0
p2,1,0.654396,0.200403,[128  39] ; [48 17],[126.68965517  40.31034483] ; [49.31034483 15.68965517],0
p11,1,0.680768,0.169263,[115  53] ; [44 23],[113.66808511  54.33191489] ; [45.33191489 21.66808511],0
p8,1,0.680816,0.169209,[ 67 100] ; [28 37],[68.38362069 98.61637931] ; [26.61637931 38.38362069],0
n3,1,0.733875,0.115583,[37 13] ; [14  6],[36.42857143 13.57142857] ; [14.57142857  5.42857143],0
v3,1,0.801592,0.063145,[ 43 113] ; [19 46],[ 43.76470588 112.23529412] ; [18.23529412 46.76470588],0
r4,1,0.865093,0.028864,[144  24] ; [58  9],[144.40851064  23.59148936] ; [57.59148936  9.40851064],0
a3,1,0.871418,0.026198,[105  63] ; [42 24],[105.53846154  62.46153846] ; [41.46153846 24.53846154],0
d3,1,0.904077,0.014523,[116  51] ; [46 21],[115.61538462  51.38461538] ; [46.38461538 20.61538462],0
u3,1,0.906764,0.013717,[35 26] ; [14 11],[34.75581395 26.24418605] ; [14.24418605 10.75581395],0
n2,1,0.912753,0.012005,[34 16] ; [14  7],[33.8028169 16.1971831] ; [14.1971831  6.8028169],0
v4,1,0.981207,0.000555,[154  13] ; [60  5],[154.04310345  12.95689655] ; [59.95689655  5.04310345],0
v2,1,0.998959,2e-06,[82 75] ; [35 32],[82.00446429 74.99553571] ; [34.99553571 32.00446429],0
