Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000246,13.44465,[10 17] ; [26  5],[16.75862069 10.24137931] ; [19.24137931 11.75862069],1
d4,1,0.001905,9.6385,[ 6 21] ; [20 12],[11.89830508 15.10169492] ; [14.10169492 17.89830508],0
p8,1,0.005965,7.560804,[15 12] ; [28  4],[19.6779661  7.3220339] ; [23.3220339  8.6779661],0
s5,1,0.008282,6.971491,[ 4 21] ; [15 15],[ 8.63636364 16.36363636] ; [10.36363636 19.63636364],0
s8,1,0.018857,5.5147,[ 7 20] ; [18 14],[11.44067797 15.55932203] ; [13.55932203 18.44067797],0
s7,1,0.022969,5.170839,[10 14] ; [23  9],[14.14285714  9.85714286] ; [18.85714286 13.14285714],0
a8,1,0.027187,4.878871,[ 1 24] ; [ 8 23],[ 4.01785714 20.98214286] ; [ 4.98214286 26.01785714],0
s6,1,0.082271,3.019466,[12 14] ; [22 10],[15.24137931 10.75862069] ; [18.75862069 13.24137931],0
n3,1,0.097635,2.743764,[6 1] ; [1 2],[4.9 2.1] ; [2.1 0.9],0
d3,1,0.112541,2.518166,[ 8 19] ; [16 16],[10.98305085 16.01694915] ; [13.01694915 18.98305085],0
a7,1,0.115465,2.477787,[17 10] ; [26  6],[19.6779661  7.3220339] ; [23.3220339  8.6779661],0
a5,1,0.16548,1.923418,[12 15] ; [20 12],[14.6440678 12.3559322] ; [17.3559322 14.6440678],0
b3,1,0.179712,1.8,[ 6 12] ; [10  8],[ 8. 10.] ; [ 8. 10.],0
b2,1,0.179712,1.8,[ 6 12] ; [10  8],[ 8. 10.] ; [ 8. 10.],0
r1,1,0.199967,1.642614,[18  9] ; [26  6],[20.13559322  6.86440678] ; [23.86440678  8.13559322],0
b4,1,0.216555,1.527053,[17 10] ; [15 17],[14.6440678 12.3559322] ; [17.3559322 14.6440678],0
d2,1,0.219109,1.510194,[ 4 23] ; [ 9 23],[ 5.94915254 21.05084746] ; [ 7.05084746 24.94915254],0
p10,1,0.280309,1.165594,[17  9] ; [25  7],[18.82758621  7.17241379] ; [23.17241379  8.82758621],0
n5,1,0.327754,0.957753,[19  8] ; [26  6],[20.59322034  6.40677966] ; [24.40677966  7.59322034],0
s4,1,0.332892,0.937615,[ 4 23] ; [ 8 24],[ 5.49152542 21.50847458] ; [ 6.50847458 25.49152542],0
r2,1,0.387981,0.74526,[26  1] ; [29  3],[25.16949153  1.83050847] ; [29.83050847  2.16949153],0
r3,1,0.387981,0.74526,[26  1] ; [29  3],[25.16949153  1.83050847] ; [29.83050847  2.16949153],0
a3,1,0.388494,0.743649,[13 14] ; [19 13],[14.6440678 12.3559322] ; [17.3559322 14.6440678],0
a2,1,0.455691,0.556458,[ 2 25] ; [ 1 31],[ 1.37288136 25.62711864] ; [ 1.62711864 30.37288136],0
a4,1,0.481384,0.495726,[ 5 21] ; [ 4 28],[ 4.03448276 21.96551724] ; [ 4.96551724 27.03448276],0
n1,1,0.490153,0.47619,[3 4] ; [2 1],[3.5 3.5] ; [1.5 1.5],0
p9,1,0.495549,0.464455,[19  8] ; [25  7],[20.13559322  6.86440678] ; [23.86440678  8.13559322],0
b1,1,0.506394,0.441511,[12 15] ; [17 15],[13.27118644 13.72881356] ; [15.72881356 16.27118644],0
p11,1,0.507627,0.438955,[20  7] ; [26  6],[21.05084746  5.94915254] ; [24.94915254  7.05084746],0
p4,1,0.524611,0.40482,[19  8] ; [20 12],[17.84745763  9.15254237] ; [21.15254237 10.84745763],0
u2,1,0.54659,0.363462,[7 7] ; [8 5],[7.77777778 6.22222222] ; [7.22222222 5.77777778],0
v1,1,0.588522,0.292659,[12 15] ; [12 20],[10.98305085 16.01694915] ; [13.01694915 18.98305085],0
n4,1,0.603927,0.269113,[21  6] ; [23  9],[20.13559322  6.86440678] ; [23.86440678  8.13559322],0
v2,1,0.611014,0.258702,[13 14] ; [17 14],[13.96551724 13.03448276] ; [16.03448276 14.96551724],0
p2,1,0.741321,0.108969,[21  6] ; [26  6],[21.50847458  5.49152542] ; [25.49152542  6.50847458],0
p3,1,0.767396,0.087488,[15 12] ; [19 13],[15.55932203 11.44067797] ; [18.44067797 13.55932203],0
v4,1,0.786886,0.073092,[25  2] ; [29  3],[24.71186441  2.28813559] ; [29.28813559  2.71186441],0
b5,1,0.799279,0.064658,[16 11] ; [20 12],[16.47457627 10.52542373] ; [19.52542373 12.47457627],0
p1,1,0.80269,0.062434,[ 6 21] ; [ 8 24],[ 6.40677966 20.59322034] ; [ 7.59322034 24.40677966],0
a6,1,0.831512,0.045268,[17 10] ; [21 11],[17.38983051  9.61016949] ; [20.61016949 11.38983051],0
p7,1,0.833206,0.044349,[23  4] ; [27  4],[23.27586207  3.72413793] ; [26.72413793  4.27586207],0
u3,1,0.841596,0.039941,[7 7] ; [7 6],[7.25925926 6.74074074] ; [6.74074074 6.25925926],0
r4,1,0.869447,0.027015,[24  3] ; [28  4],[23.79661017  3.20338983] ; [28.20338983  3.79661017],0
a1,1,0.902603,0.014975,[ 1 26] ; [ 1 31],[ 0.91525424 26.08474576] ; [ 1.08474576 30.91525424],0
n6,1,0.931283,0.007436,[23  4] ; [27  5],[22.88135593  4.11864407] ; [27.11864407  4.88135593],0
p5,1,0.935144,0.006622,[ 7 20] ; [ 8 24],[ 6.86440678 20.13559322] ; [ 8.13559322 23.86440678],0
v3,1,0.970775,0.001342,[10 17] ; [12 20],[10.06779661 16.93220339] ; [11.93220339 20.06779661],0
p12,1,0.981854,0.000517,[ 5 22] ; [ 6 26],[ 5.03389831 21.96610169] ; [ 5.96610169 26.03389831],0
