Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,78.804384,[ 6 51] ; [91 20],[32.91071429 24.08928571] ; [64.08928571 46.91071429],1
p11,1,0.0,30.199949,[21 36] ; [89 23],[37.10059172 19.89940828] ; [72.89940828 39.10059172],1
p2,1,9.1e-05,15.319742,[31 26] ; [91 19],[41.64071856 15.35928144] ; [80.35928144 29.64071856],1
b1,1,0.000341,12.828206,[33 24] ; [33 79],[22.26035503 34.73964497] ; [43.73964497 68.26035503],1
n6,1,0.000752,11.357335,[25 32] ; [79 33],[35.07692308 21.92307692] ; [68.92307692 43.07692308],1
a7,1,0.002678,9.01481,[32 25] ; [87 24],[40.375 16.625] ; [78.625 32.375],0
v4,1,0.005028,7.869519,[46 11] ; [104   6],[51.19760479  5.80239521] ; [98.80239521 11.19760479],0
d3,1,0.007157,7.233127,[28 29] ; [78 33],[35.96428571 21.03571429] ; [70.03571429 40.96428571],0
r2,1,0.008072,7.01742,[44 12] ; [102   8],[49.25301205  6.74698795] ; [96.74698795 13.25301205],0
s6,1,0.011659,6.361931,[17 39] ; [56 54],[24.62650602 31.37349398] ; [48.37349398 61.62650602],0
r4,1,0.02397,5.096825,[38 19] ; [92 20],[43.84615385 13.15384615] ; [86.15384615 25.84615385],0
r3,1,0.02416,5.083119,[48  9] ; [106   6],[51.9408284  5.0591716] ; [102.0591716   9.9408284],0
s5,1,0.02473,5.042685,[ 6 50] ; [27 78],[11.47826087 44.52173913] ; [21.52173913 83.47826087],0
s8,1,0.032628,4.565217,[ 5 51] ; [25 87],[10. 46.] ; [20. 92.],0
d4,1,0.053549,3.726713,[40 17] ; [93 19],[44.85798817 12.14201183] ; [88.14201183 23.85798817],0
s3,1,0.060635,3.519918,[15 41] ; [45 63],[20.48780488 35.51219512] ; [39.51219512 68.48780488],0
d2,1,0.128301,2.312945,[24 33] ; [34 78],[19.56213018 37.43786982] ; [38.43786982 73.56213018],0
b5,1,0.138701,2.192311,[31 26] ; [74 38],[35.41420118 21.58579882] ; [69.58579882 42.41420118],0
a8,1,0.163823,1.93858,[ 1 55] ; [ 7 95],[ 2.83544304 53.16455696] ; [ 5.16455696 96.83544304],0
a6,1,0.17741,1.819186,[30 27] ; [71 41],[34.06508876 22.93491124] ; [66.93491124 45.06508876],0
u2,1,0.178271,1.811978,[12 17] ; [28 21],[14.87179487 14.12820513] ; [25.12820513 23.87179487],0
a2,1,0.266843,1.232905,[ 7 50] ; [  8 104],[ 5.0591716 51.9408284] ; [  9.9408284 102.0591716],0
b3,1,0.275816,1.187592,[ 6 25] ; [16 37],[ 8.11904762 22.88095238] ; [13.88095238 39.11904762],0
