Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,117.297179,[ 64 270] ; [255 186],[137.47870968 196.52129032] ; [181.52129032 259.47870968],1
v1,1,0.0,55.765423,[132 204] ; [295 151],[183.46803069 152.53196931] ; [243.53196931 202.46803069],1
p10,1,0.000182,14.008013,[253  85] ; [382  65],[273.41401274  64.58598726] ; [361.58598726  85.41401274],1
r1,1,0.000304,13.048047,[271  69] ; [403  50],[288.97856242  51.02143758] ; [385.02143758  67.97856242],1
a5,1,0.000355,12.756606,[232 110] ; [358  95],[253.81132075  88.18867925] ; [336.18867925 116.81132075],1
p9,1,0.001155,10.561674,[269  69] ; [392  53],[285.33588761  52.66411239] ; [375.66411239  69.33588761],0
d1,1,0.001857,9.685704,[181 161] ; [290 164],[202.36432161 139.63567839] ; [268.63567839 185.36432161],0
p3,1,0.002444,9.181942,[152 189] ; [249 200],[173.08987342 167.91012658] ; [227.91012658 221.08987342],0
d4,1,0.002953,8.836169,[266  74] ; [390  62],[281.61616162  58.38383838] ; [374.38383838  77.61616162],0
a3,1,0.003525,8.513589,[225 116] ; [341 111],[243.38713745  97.61286255] ; [322.61286255 129.38713745],0
p7,1,0.007279,7.202841,[201 135] ; [304 136],[218.65979381 117.34020619] ; [286.34020619 153.65979381],0
s1,1,0.010413,6.562884,[ 17 320] ; [  8 438],[ 10.75989783 326.24010217] ; [ 14.24010217 431.75989783],0
s7,1,0.01518,5.895469,[145 182] ; [230 202],[161.56126482 165.43873518] ; [213.43873518 218.56126482],0
s8,1,0.019063,5.495706,[137 204] ; [218 231],[153.23417722 187.76582278] ; [201.76582278 247.23417722],0
a7,1,0.019725,5.436072,[235 106] ; [345 107],[249.407314  91.592686] ; [330.592686 121.407314],0
b1,1,0.01998,5.413618,[142 200] ; [152 302],[126.31658291 215.68341709] ; [167.68341709 286.31658291],0
d5,1,0.020535,5.36585,[264  75] ; [382  71],[276.50757576  62.49242424] ; [369.49242424  83.50757576],0
p8,1,0.023072,5.163101,[165 176] ; [250 192],[180.73435504 160.26564496] ; [234.26564496 207.73435504],0
u1,1,0.024867,5.033155,[ 51 291] ; [ 96 358],[ 63.15829146 278.84170854] ; [ 83.84170854 370.15829146],0
s4,1,0.026545,4.920169,[ 68 268] ; [ 64 385],[ 56.49936306 279.50063694] ; [ 75.50063694 373.49936306],0
d3,1,0.027869,4.836181,[222 118] ; [328 124],[236.11111111 103.88888889] ; [313.88888889 138.11111111],0
p12,1,0.029332,4.748046,[ 19 321] ; [ 44 403],[ 27.21728081 312.78271919] ; [ 35.78271919 411.21728081],0
a6,1,0.031666,4.616475,[219 122] ; [322 129],[232.93055556 108.06944444] ; [308.06944444 142.93055556],0
p11,1,0.051659,3.786764,[261  81] ; [372  82],[271.96733668  70.03266332] ; [361.03266332  92.96733668],0
p4,1,0.059685,3.546104,[194 146] ; [284 162],[206.76844784 133.23155216] ; [271.23155216 174.76844784],0
n4,1,0.0722,3.232277,[254  87] ; [361  91],[264.45775536  76.54224464] ; [350.54224464 101.45775536],0
a2,1,0.091575,2.846475,[ 72 270] ; [119 335],[ 82.06281407 259.93718593] ; [108.93718593 345.06281407],0
n6,1,0.091885,2.841037,[284  58] ; [392  57],[292.27812895  49.72187105] ; [383.72187105  65.27812895],0
d2,1,0.100913,2.691054,[156 184] ; [234 218],[167.42424242 172.57575758] ; [222.57575758 229.42424242],0
a1,1,0.123735,2.369401,[ 11 331] ; [ 25 429],[ 15.46733668 326.53266332] ; [ 20.53266332 433.46733668],0
n5,1,0.142107,2.154993,[244  97] ; [342 107],[252.9443038  88.0556962] ; [333.0556962 115.9443038],0
n3,1,0.171398,1.870676,[58 24] ; [64 16],[61.75308642 20.24691358] ; [60.24691358 19.75308642],0
s5,1,0.202107,1.627082,[107 223] ; [160 274],[115.32722513 214.67277487] ; [151.67277487 282.32722513],0
b4,1,0.210466,1.568215,[189 153] ; [271 183],[197.63819095 144.36180905] ; [262.36180905 191.63819095],0
p2,1,0.214295,1.542168,[279  63] ; [382  68],[285.43181818  56.56818182] ; [375.56818182  74.43181818],0
s2,1,0.22057,1.500657,[164 175] ; [237 212],[172.51142132 166.48857868] ; [228.48857868 220.51142132],0
u4,1,0.253831,1.302097,[  5 337] ; [ 12 442],[  7.3040201 334.6959799] ; [  9.6959799 444.3040201],0
p6,1,0.279867,1.167738,[121 219] ; [174 268],[128.26086957 211.73913043] ; [166.73913043 275.26086957],0
b5,1,0.386625,0.74953,[213 129] ; [269 185],[207.09045226 134.90954774] ; [274.90954774 179.09045226],0
r2,1,0.387122,0.747964,[330  10] ; [443   9],[331.84343434   8.15656566] ; [441.15656566  10.84343434],0
u3,1,0.403167,0.69886,[74 42] ; [66 47],[70.91703057 45.08296943] ; [69.08296943 43.91703057],0
n2,1,0.451918,0.565837,[61 24] ; [60 18],[63.09815951 21.90184049] ; [57.90184049 20.09815951],0
a8,1,0.491795,0.472597,[ 44 274] ; [ 63 339],[ 47.25833333 270.74166667] ; [ 59.74166667 342.25833333],0
p1,1,0.494437,0.466856,[ 31 309] ; [ 35 416],[ 28.36915297 311.63084703] ; [ 37.63084703 413.36915297],0
b2,1,0.499079,0.456894,[ 74 132] ; [109 171],[ 77.56790123 128.43209877] ; [105.43209877 174.56790123],0
b3,1,0.499079,0.456894,[ 74 132] ; [109 171],[ 77.56790123 128.43209877] ; [105.43209877 174.56790123],0
v4,1,0.530303,0.39381,[333   8] ; [440  14],[331.56352201   9.43647799] ; [441.43647799  12.56352201],0
a4,1,0.56966,0.323252,[150 191] ; [208 244],[153.9445145 187.0554855] ; [204.0554855 247.9445145],0
n1,1,0.647612,0.208924,[32 51] ; [27 50],[30.60625 52.39375] ; [28.39375 48.60625],0
p5,1,0.705711,0.142599,[ 37 302] ; [ 53 397],[ 38.66920152 300.33079848] ; [ 51.33079848 398.66920152],0
s6,1,0.709647,0.13863,[225 109] ; [304 139],[227.3951094 106.6048906] ; [301.6048906 141.3951094],0
u2,1,0.71456,0.133765,[67 49] ; [62 50],[65.63157895 50.36842105] ; [63.36842105 48.63157895],0
s3,1,0.962473,0.002214,[191 150] ; [250 195],[191.32442748 149.67557252] ; [249.67557252 195.32442748],0
