Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,47.17271,[42 21] ; [ 5 59],[23.31496063 39.68503937] ; [23.68503937 40.31496063],1
d3,1,0.0,29.941916,[55  8] ; [26 38],[40.18110236 22.81889764] ; [40.81889764 23.18110236],1
d4,1,3e-06,21.613379,[62  1] ; [43 21],[52.08661417 10.91338583] ; [52.91338583 11.08661417],1
a2,1,0.002236,9.345086,[13 50] ; [ 2 62],[ 7.44094488 55.55905512] ; [ 7.55905512 56.44094488],0
v2,1,0.002705,8.996722,[38 22] ; [22 39],[29.75206612 30.24793388] ; [30.24793388 30.75206612],0
u1,1,0.004147,8.218341,[10 53] ; [ 1 63],[ 5.45669291 57.54330709] ; [ 5.54330709 58.45669291],0
a4,1,0.00473,7.979855,[31 32] ; [16 48],[23.31496063 39.68503937] ; [23.68503937 40.31496063],0
a5,1,0.024411,5.065167,[42 21] ; [30 34],[35.71653543 27.28346457] ; [36.28346457 27.71653543],0
p11,1,0.026479,4.924465,[28 35] ; [41 23],[34.22834646 28.77165354] ; [34.77165354 29.22834646],0
a3,1,0.037742,4.316595,[42 21] ; [31 33],[36.21259843 26.78740157] ; [36.78740157 27.21259843],0
s2,1,0.06658,3.365385,[29 34] ; [19 44],[24. 39.] ; [24. 39.],0
a7,1,0.088987,2.892606,[49 14] ; [41 23],[44.64566929 18.35433071] ; [45.35433071 18.64566929],0
n4,1,0.116345,2.465853,[20 43] ; [29 35],[24.30708661 38.69291339] ; [24.69291339 39.30708661],0
r4,1,0.201286,1.633017,[44 19] ; [51 13],[47.12598425 15.87401575] ; [47.87401575 16.12598425],0
s7,1,0.209232,1.576736,[19 38] ; [14 47],[15.94067797 41.05932203] ; [17.05932203 43.94067797],0
v4,1,0.213219,1.549434,[51 12] ; [56  7],[53.5  9.5] ; [53.5  9.5],0
s6,1,0.245189,1.350509,[34 28] ; [28 35],[30.752 31.248] ; [31.248 31.752],0
a8,1,0.251831,1.313118,[ 2 57] ; [ 5 55],[ 3.47058824 55.52941176] ; [ 3.52941176 56.47058824],0
s3,1,0.277602,1.178794,[29 34] ; [23 40],[26. 37.] ; [26. 37.],0
