Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,59.027577,[58 14] ; [ 9 54],[35.73333333 36.26666667] ; [31.26666667 31.73333333],1
r4,1,1.6e-05,18.635653,[60 12] ; [31 33],[48.17647059 23.82352941] ; [42.82352941 21.17647059],1
p11,1,1.8e-05,18.363448,[49 23] ; [20 44],[36.52941176 35.47058824] ; [32.47058824 31.52941176],1
s2,1,8.1e-05,15.529921,[36 34] ; [12 52],[25.07462687 44.92537313] ; [22.92537313 41.07462687],1
s8,1,0.000103,15.072759,[31 41] ; [ 8 55],[20.8 51.2] ; [18.2 44.8],1
v4,1,0.000235,13.528086,[64  8] ; [39 24],[54.93333333 17.06666667] ; [48.06666667 14.93333333],1
r3,1,0.000235,13.528086,[64  8] ; [39 24],[54.93333333 17.06666667] ; [48.06666667 14.93333333],1
s6,1,0.002798,8.934515,[42 29] ; [21 42],[33.38059701 37.61940299] ; [29.61940299 33.38059701],0
s3,1,0.003189,8.695801,[36 33] ; [17 46],[27.70454545 41.29545455] ; [25.29545455 37.70454545],0
n2,1,0.006514,7.402293,[22  5] ; [14 16],[17.05263158  9.94736842] ; [18.94736842 11.05263158],0
v1,1,0.010133,6.611337,[32 40] ; [15 49],[24.88235294 47.11764706] ; [22.11764706 41.88235294],0
s7,1,0.016309,5.769236,[29 41] ; [13 47],[22.61538462 47.38461538] ; [19.38461538 40.61538462],0
s4,1,0.024564,5.054353,[17 54] ; [ 6 58],[12.0962963 58.9037037] ; [10.9037037 53.0962963],0
s5,1,0.027828,4.838714,[19 48] ; [ 8 55],[13.91538462 53.08461538] ; [13.08461538 49.91538462],0
b5,1,0.031515,4.624695,[48 24] ; [31 33],[41.82352941 30.17647059] ; [37.17647059 26.82352941],0
n3,1,0.039333,4.246412,[19  8] ; [11 15],[15.28301887 11.71698113] ; [14.71698113 11.28301887],0
b1,1,0.041129,4.170683,[29 43] ; [37 27],[34.94117647 37.05882353] ; [31.05882353 32.94117647],0
n6,1,0.042929,4.098214,[51 21] ; [34 29],[45.33333333 26.66666667] ; [39.66666667 23.33333333],0
p12,1,0.043528,4.074761,[ 7 65] ; [ 1 63],[ 4.23529412 67.76470588] ; [ 3.76470588 60.23529412],0
d3,1,0.053968,3.713688,[45 26] ; [30 34],[39.44444444 31.55555556] ; [35.55555556 28.44444444],0
r2,1,0.067313,3.34735,[64  7] ; [48 13],[60.24242424 10.75757576] ; [51.75757576  9.24242424],0
p5,1,0.071697,3.243739,[ 6 64] ; [ 1 62],[ 3.68421053 66.31578947] ; [ 3.31578947 59.68421053],0
n5,1,0.073394,3.205441,[49 22] ; [34 29],[43.97761194 27.02238806] ; [39.02238806 23.97761194],0
a6,1,0.080504,3.054706,[45 26] ; [31 33],[39.97037037 31.02962963] ; [36.02962963 27.97037037],0
v2,1,0.096836,2.75689,[31 33] ; [21 41],[26.41269841 37.58730159] ; [25.58730159 36.41269841],0
p6,1,0.119648,2.42192,[12 59] ; [ 5 58],[ 9.00746269 61.99253731] ; [ 7.99253731 55.00746269],0
p8,1,0.127041,2.328288,[15 57] ; [ 7 56],[11.73333333 60.26666667] ; [10.26666667 52.73333333],0
n4,1,0.131726,2.27204,[48 24] ; [34 29],[43.73333333 28.26666667] ; [38.26666667 24.73333333],0
a7,1,0.175762,1.833102,[46 26] ; [33 30],[42.13333333 29.86666667] ; [36.86666667 26.13333333],0
a5,1,0.202989,1.620734,[46 26] ; [34 30],[42.35294118 29.64705882] ; [37.64705882 26.35294118],0
r1,1,0.26676,1.233334,[50 22] ; [38 25],[46.93333333 25.06666667] ; [41.06666667 21.93333333],0
p7,1,0.272455,1.204346,[19 49] ; [12 49],[16.34108527 51.65891473] ; [14.65891473 46.34108527],0
d1,1,0.283245,1.151452,[37 35] ; [27 37],[33.88235294 38.11764706] ; [30.11764706 33.88235294],0
u1,1,0.29884,1.079365,[11 61] ; [ 6 58],[ 9. 63.] ; [ 8. 56.],0
d2,1,0.313212,1.017085,[31 40] ; [33 30],[33.91044776 37.08955224] ; [30.08955224 32.91044776],0
p1,1,0.31847,0.995221,[ 8 64] ; [ 4 60],[ 6.35294118 65.64705882] ; [ 5.64705882 58.35294118],0
n1,1,0.349453,0.875441,[14 13] ; [11 17],[12.27272727 14.72727273] ; [12.72727273 15.27272727],0
p4,1,0.352717,0.86366,[16 55] ; [10 52],[13.87969925 57.12030075] ; [12.12030075 49.87969925],0
a2,1,0.355107,0.855122,[17 55] ; [11 53],[14.82352941 57.17647059] ; [13.17647059 50.82352941],0
v3,1,0.377581,0.778562,[24 41] ; [18 43],[21.66666667 43.33333333] ; [20.33333333 40.66666667],0
d4,1,0.451112,0.567857,[54 17] ; [45 19],[52.06666667 18.93333333] ; [46.93333333 17.06666667],0
a4,1,0.528935,0.396437,[32 39] ; [25 38],[30.20149254 40.79850746] ; [26.79850746 36.20149254],0
a1,1,0.606169,0.265791,[ 6 66] ; [ 7 57],[ 6.88235294 65.11764706] ; [ 6.11764706 57.88235294],0
u2,1,0.691555,0.157407,[15 12] ; [12 12],[14.29411765 12.70588235] ; [12.70588235 11.29411765],0
a8,1,0.721166,0.127379,[ 7 63] ; [ 5 56],[ 6.41221374 63.58778626] ; [ 5.58778626 55.41221374],0
d5,1,0.794884,0.067586,[47 24] ; [41 23],[46.28148148 24.71851852] ; [41.71851852 22.28148148],0
b2,1,0.819574,0.052027,[14 29] ; [15 28],[14.5 28.5] ; [14.5 28.5],0
b3,1,0.819574,0.052027,[14 29] ; [15 28],[14.5 28.5] ; [14.5 28.5],0
s1,1,0.848202,0.036639,[ 6 64] ; [ 6 57],[ 6.31578947 63.68421053] ; [ 5.68421053 57.31578947],0
a3,1,0.860084,0.03107,[45 26] ; [39 24],[44.50746269 26.49253731] ; [39.49253731 23.50746269],0
