Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.004874,7.925725,[ 3 20] ; [7 5],[ 6.57142857 16.42857143] ; [3.42857143 8.57142857],0
s7,1,0.012753,6.203008,[ 6 16] ; [8 3],[ 9.33333333 12.66666667] ; [4.66666667 6.33333333],0
d1,1,0.035297,4.430769,[ 4 20] ; [6 6],[ 6.66666667 17.33333333] ; [3.33333333 8.66666667],0
s4,1,0.035297,4.430769,[ 4 20] ; [6 6],[ 6.66666667 17.33333333] ; [3.33333333 8.66666667],0
n5,1,0.040685,4.189091,[14 10] ; [11  1],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
a7,1,0.05778,3.6,[ 8 16] ; [8 4],[10.66666667 13.33333333] ; [5.33333333 6.66666667],0
d5,1,0.058954,3.566563,[10 14] ; [9 3],[12.66666667 11.33333333] ; [6.33333333 5.66666667],0
v3,1,0.066394,3.369982,[ 2 21] ; [4 8],[ 3.94285714 19.05714286] ; [2.05714286 9.94285714],0
p8,1,0.072285,3.230359,[ 8 15] ; [8 4],[10.51428571 12.48571429] ; [5.48571429 6.51428571],0
b2,1,0.073691,3.198832,[ 2 11] ; [5 5],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
b3,1,0.073691,3.198832,[ 2 11] ; [5 5],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
s2,1,0.090602,2.863636,[ 7 17] ; [7 5],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
n2,1,0.112123,2.524038,[7 6] ; [7 1],[8.66666667 4.33333333] ; [5.33333333 2.66666667],0
p7,1,0.138154,2.198403,[11 13] ; [8 3],[13.02857143 10.97142857] ; [5.97142857 5.02857143],0
b4,1,0.151494,2.057143,[16  8] ; [5 7],[14. 10.] ; [7. 5.],0
p4,1,0.151494,2.057143,[12 12] ; [9 3],[14. 10.] ; [7. 5.],0
n1,1,0.153607,2.036058,[4 9] ; [5 3],[5.57142857 7.42857143] ; [3.42857143 4.57142857],0
s8,1,0.157152,2.001418,[ 6 17] ; [6 6],[ 7.88571429 15.11428571] ; [4.11428571 7.88571429],0
n3,1,0.194567,1.682692,[6 7] ; [6 2],[7.42857143 5.57142857] ; [4.57142857 3.42857143],0
u2,1,0.196667,1.666955,[5 6] ; [4 1],[6.1875 4.8125] ; [2.8125 2.1875],0
u1,1,0.200825,1.636364,[ 1 23] ; [ 2 10],[ 2. 22.] ; [ 1. 11.],0
a2,1,0.200825,1.636364,[ 1 23] ; [ 2 10],[ 2. 22.] ; [ 1. 11.],0
d3,1,0.237867,1.393189,[11 13] ; [8 4],[12.66666667 11.33333333] ; [6.33333333 5.66666667],0
a4,1,0.306136,1.047273,[ 6 18] ; [5 7],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
d2,1,0.33355,0.935065,[ 8 16] ; [6 6],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
a5,1,0.342782,0.9,[12 12] ; [8 4],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
u3,1,0.377026,0.780375,[4 7] ; [3 2],[4.8125 6.1875] ; [2.1875 2.8125],0
s3,1,0.383057,0.76087,[ 8 15] ; [6 6],[ 9.2 13.8] ; [4.8 7.2],0
s6,1,0.410854,0.676329,[11 12] ; [4 8],[ 9.85714286 13.14285714] ; [5.14285714 6.85714286],0
n6,1,0.453255,0.5625,[15  9] ; [9 3],[16.  8.] ; [8. 4.],0
n4,1,0.473289,0.514286,[13 11] ; [8 4],[14. 10.] ; [7. 5.],0
s5,1,0.554015,0.350173,[ 9 15] ; [3 8],[ 8.22857143 15.77142857] ; [3.77142857 7.22857143],0
r4,1,0.598725,0.276923,[ 6 18] ; [4 8],[ 6.66666667 17.33333333] ; [3.33333333 8.66666667],0
p10,1,0.608874,0.261818,[16  8] ; [9 3],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
b1,1,0.628745,0.233766,[14 10] ; [8 4],[14.66666667  9.33333333] ; [7.33333333 4.66666667],0
v1,1,0.628745,0.233766,[10 14] ; [4 8],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
a6,1,0.635256,0.225,[10 14] ; [6 6],[10.66666667 13.33333333] ; [5.33333333 6.66666667],0
p3,1,0.636831,0.22291,[12 12] ; [5 7],[11.33333333 12.66666667] ; [5.66666667 6.33333333],0
p1,1,0.70766,0.140625,[ 3 21] ; [ 1 11],[ 2.66666667 21.33333333] ; [ 1.33333333 10.66666667],0
r2,1,0.719932,0.128558,[16  8] ; [8 3],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
p5,1,0.733271,0.116129,[ 3 21] ; [ 2 10],[ 3.33333333 20.66666667] ; [ 1.66666667 10.33333333],0
b5,1,0.806179,0.060201,[15  9] ; [8 4],[15.33333333  8.66666667] ; [7.66666667 4.33333333],0
p11,1,0.808976,0.058442,[15  9] ; [7 5],[14.66666667  9.33333333] ; [7.33333333 4.66666667],0
r1,1,0.812524,0.05625,[11 13] ; [5 7],[10.66666667 13.33333333] ; [5.33333333 6.66666667],0
d4,1,0.812524,0.05625,[13 11] ; [7 5],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
a3,1,0.812524,0.05625,[13 11] ; [7 5],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
p9,1,0.944322,0.004877,[17  6] ; [9 3],[17.08571429  5.91428571] ; [8.91428571 3.08571429],0
p12,1,1.0,0.0,[ 2 22] ; [ 1 11],[ 2. 22.] ; [ 1. 11.],0
