Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,266.644583,[300  38] ; [ 75 225],[198.6677116 139.3322884] ; [176.3322884 123.6677116],1
s7,1,0.0,133.443664,[248  81] ; [ 82 203],[176.82410423 152.17589577] ; [153.17589577 131.82410423],1
s6,1,0.0,109.294896,[294  40] ; [148 149],[233.95879556 100.04120444] ; [208.04120444  88.95879556],1
s8,1,0.0,78.950597,[220 120] ; [ 89 212],[163.90015601 176.09984399] ; [145.09984399 155.90015601],1
s5,1,0.0,54.143932,[160 165] ; [ 61 232],[116.22168285 208.77831715] ; [104.77831715 188.22168285],1
s4,1,2.6e-05,17.68486,[ 66 270] ; [ 24 276],[ 47.54716981 288.45283019] ; [ 42.45283019 257.54716981],1
d4,1,0.000205,13.781326,[300  38] ; [236  67],[282.63338534  55.36661466] ; [253.36661466  49.63338534],1
u1,1,0.000653,11.617841,[ 88 254] ; [ 45 258],[ 70.52093023 271.47906977] ; [ 62.47906977 240.52093023],1
p4,1,0.001184,10.51469,[237 101] ; [174 127],[217.39906103 120.60093897] ; [193.60093897 107.39906103],0
d1,1,0.001232,10.441105,[233 109] ; [169 134],[213.15348837 128.84651163] ; [188.84651163 114.15348837],0
p12,1,0.002509,9.133833,[ 43 296] ; [ 17 282],[ 31.88087774 307.11912226] ; [ 28.11912226 270.88087774],0
p6,1,0.002599,9.06957,[156 179] ; [104 195],[137.38170347 197.61829653] ; [122.61829653 176.38170347],0
p10,1,0.002825,8.917357,[300  40] ; [238  61],[286.25978091  53.74021909] ; [251.74021909  47.25978091],0
a6,1,0.00352,8.516438,[216 122] ; [226  77],[233.06708268 104.93291732] ; [208.93291732  94.06708268],0
s1,1,0.003827,8.364317,[ 19 319] ; [  4 295],[ 12.20408163 325.79591837] ; [ 10.79591837 288.20408163],0
p9,1,0.005153,7.824952,[303  34] ; [246  53],[290.9009434  46.0990566] ; [258.0990566  40.9009434],0
n6,1,0.006571,7.386512,[316  24] ; [262  41],[305.62986003  34.37013997] ; [272.37013997  30.62986003],0
