Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,31.610797,[ 57 133] ; [48 22],[ 76.73076923 113.26923077] ; [28.26923077 41.73076923],1
s6,1,1e-06,25.256137,[100  90] ; [60  9],[117.37451737  72.62548263] ; [42.62548263 26.37451737],1
s7,1,4e-06,21.335606,[ 54 127] ; [40 24],[ 69.44489796 111.55510204] ; [24.55510204 39.44489796],1
p5,1,1.5e-05,18.799471,[ 11 180] ; [17 52],[ 20.56923077 170.43076923] ; [ 7.43076923 61.56923077],1
s8,1,0.000339,12.842307,[ 45 147] ; [32 37],[ 56.64367816 135.35632184] ; [20.35632184 48.64367816],1
n6,1,0.000586,11.820115,[139  52] ; [64  5],[149.12692308  41.87307692] ; [53.87307692 15.12692308],1
a8,1,0.005192,7.811455,[ 19 162] ; [16 49],[ 25.75203252 155.24796748] ; [ 9.24796748 55.75203252],0
p9,1,0.007162,7.231822,[143  46] ; [61  6],[150.609375  38.390625] ; [53.390625 13.609375],0
s3,1,0.016688,5.728909,[ 82 107] ; [41 27],[90.45525292 98.54474708] ; [32.54474708 35.45525292],0
p6,1,0.025457,4.992502,[ 51 138] ; [29 41],[ 58.37837838 130.62162162] ; [21.62162162 48.37837838],0
p10,1,0.053156,3.739007,[138  50] ; [57 10],[143.76470588  44.23529412] ; [51.23529412 15.76470588],0
r4,1,0.061072,3.508018,[161  31] ; [65  5],[165.61832061  26.38167939] ; [60.38167939  9.61832061],0
p12,1,0.06651,3.367117,[  6 183] ; [ 6 64],[  8.75675676 180.24324324] ; [ 3.24324324 66.75675676],0
s4,1,0.066583,3.365303,[ 26 164] ; [16 53],[ 30.81081081 159.18918919] ; [11.18918919 57.81081081],0
p7,1,0.088223,2.9065,[106  79] ; [47 21],[111.87747036  73.12252964] ; [41.12252964 26.87747036],0
v3,1,0.088309,2.904928,[ 53 136] ; [27 42],[ 58.60465116 130.39534884] ; [21.39534884 47.60465116],0
a5,1,0.127349,2.32453,[106  86] ; [46 24],[111.38931298  80.61068702] ; [40.61068702 29.38931298],0
p1,1,0.141528,2.161267,[ 14 177] ; [ 9 59],[ 16.96138996 174.03861004] ; [ 6.03861004 61.96138996],0
u1,1,0.151325,2.058843,[  6 186] ; [ 5 65],[  8.0610687 183.9389313] ; [ 2.9389313 67.0610687],0
v4,1,0.206066,1.598853,[174  18] ; [64  3],[176.43243243  15.56756757] ; [61.56756757  5.43243243],0
a1,1,0.221309,1.495862,[  5 187] ; [ 4 66],[  6.59541985 185.40458015] ; [ 2.40458015 67.59541985],0
v2,1,0.230704,1.436517,[83 98] ; [38 32],[87.25498008 93.74501992] ; [33.74501992 36.25498008],0
b5,1,0.249386,1.326741,[122  70] ; [39 31],[117.98473282  74.01526718] ; [43.01526718 26.98473282],0
r1,1,0.257354,1.282936,[136  55] ; [54 15],[139.57692308  51.42307692] ; [50.42307692 18.57692308],0
p8,1,0.296242,1.091035,[ 87 101] ; [37 32],[90.70817121 97.29182879] ; [33.29182879 35.70817121],0
d4,1,0.314453,1.011881,[113  79] ; [46 24],[116.51908397  75.48091603] ; [42.48091603 27.51908397],0
p4,1,0.325507,0.966689,[92 99] ; [38 31],[95.5 95.5] ; [34.5 34.5],0
r2,1,0.454612,0.559129,[171  20] ; [63  5],[172.56370656  18.43629344] ; [61.43629344  6.56370656],0
u4,1,0.455075,0.55798,[  1 191] ; [ 1 69],[  1.46564885 190.53435115] ; [ 0.53435115 69.46564885],0
