Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,50.638869,[ 39 579] ; [26 61],[ 56.9787234 561.0212766] ; [ 8.0212766 78.9787234],1
s5,1,0.0,38.923937,[194 406] ; [55 26],[219.38325991 380.61674009] ; [29.61674009 51.38325991],1
p1,1,0.0,35.112486,[ 38 579] ; [22 66],[ 52.5106383 564.4893617] ; [ 7.4893617 80.5106383],1
p4,1,0.0,31.121297,[363 255] ; [78  9],[386.5787234 231.4212766] ; [54.4212766 32.5787234],1
p3,1,0.0,28.792818,[301 318] ; [69 18],[324.40509915 294.59490085] ; [45.59490085 41.40509915],1
p6,1,0.0,26.872287,[214 399] ; [55 31],[235.90414878 377.09585122] ; [33.09585122 52.90414878],1
p8,1,1e-06,25.009914,[320 291] ; [71 17],[341.77539342 269.22460658] ; [49.22460658 38.77539342],1
a1,1,2e-05,18.216943,[ 21 599] ; [12 76],[ 28.89830508 591.10169492] ; [ 4.10169492 83.89830508],1
v3,1,0.000553,11.92701,[235 366] ; [50 35],[249.68658892 351.31341108] ; [35.31341108 49.68658892],1
p7,1,0.000794,11.254065,[398 208] ; [72 14],[411.58959538 194.41040462] ; [58.41040462 27.58959538],1
s7,1,0.000905,11.012178,[293 302] ; [57 26],[307.15339233 287.84660767] ; [42.84660767 40.15339233],1
u4,1,0.00196,9.586754,[  7 613] ; [ 5 83],[ 10.50847458 609.49152542] ; [ 1.49152542 86.50847458],0
b5,1,0.002435,9.189016,[380 240] ; [39 49],[366.92090395 253.07909605] ; [52.07909605 35.92090395],0
v1,1,0.003859,8.348943,[326 278] ; [60 25],[338.38026125 265.61973875] ; [47.61973875 37.38026125],0
s6,1,0.006297,7.463163,[418 192] ; [69 14],[428.67243867 181.32756133] ; [58.32756133 24.67243867],0
s8,1,0.007505,7.1479,[282 336] ; [53 34],[293.65957447 324.34042553] ; [41.34042553 45.65957447],0
n4,1,0.015964,5.806792,[480 140] ; [78 10],[488.6440678 131.3559322] ; [69.3559322 18.6440678],0
n5,1,0.024764,5.040322,[474 142] ; [77 11],[482.125 133.875] ; [68.875 19.125],0
