Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,90.603547,[151  13] ; [21 45],[122.64347826  41.35652174] ; [49.35652174 16.64347826],1
s6,1,0.0,33.104621,[148  14] ; [39 27],[132.86842105  29.13157895] ; [54.13157895 11.86842105],1
s5,1,0.000446,12.328783,[77 76] ; [16 49],[65.2706422 87.7293578] ; [27.7293578 37.2706422],1
s4,1,0.002558,9.098465,[ 54 108] ; [ 9 57],[ 44.76315789 117.23684211] ; [18.23684211 47.76315789],0
p6,1,0.003378,8.590973,[82 80] ; [19 46],[72.07929515 89.92070485] ; [28.92070485 36.07929515],0
d1,1,0.006823,7.319104,[104  60] ; [29 37],[94.83478261 69.16521739] ; [38.16521739 27.83478261],0
v4,1,0.008473,6.930649,[158   4] ; [58  7],[154.14977974   7.85022026] ; [61.85022026  3.14977974],0
s8,1,0.012171,6.285835,[111  53] ; [33 33],[102.67826087  61.32173913] ; [41.32173913 24.67826087],0
p9,1,0.018079,5.588441,[147  16] ; [51 14],[141.55263158  21.44736842] ; [56.44736842  8.55263158],0
r4,1,0.021466,5.288519,[146  18] ; [51 15],[140.46956522  23.53043478] ; [56.53043478  9.46956522],0
r2,1,0.024397,5.066168,[156   4] ; [58  6],[152.85714286   7.14285714] ; [61.14285714  2.85714286],0
b5,1,0.060773,3.516169,[104  60] ; [33 33],[97.68695652 66.31304348] ; [39.31304348 26.68695652],0
v1,1,0.138086,2.199156,[77 82] ; [24 40],[72.01345291 86.98654709] ; [28.98654709 35.01345291],0
r3,1,0.158925,1.984424,[155   7] ; [60  6],[152.76315789   9.23684211] ; [62.23684211  3.76315789],0
d4,1,0.171075,1.873502,[137  27] ; [50 16],[133.33913043  30.66086957] ; [53.66086957 12.33913043],0
p5,1,0.197775,1.65873,[ 17 145] ; [11 55],[ 19.89473684 142.10526316] ; [ 8.10526316 57.89473684],0
p7,1,0.198472,1.653586,[106  51] ; [38 27],[101.83783784  55.16216216] ; [42.16216216 22.83783784],0
d3,1,0.227809,1.454489,[113  51] ; [40 26],[109.09565217  54.90434783] ; [43.90434783 22.09565217],0
v2,1,0.232233,1.427134,[73 87] ; [24 41],[68.97777778 91.02222222] ; [28.02222222 36.97777778],0
p1,1,0.235593,1.406774,[ 15 148] ; [ 3 63],[ 12.81222707 150.18777293] ; [ 5.18777293 60.81222707],0
s1,1,0.262919,1.253319,[ 11 150] ; [ 2 64],[  9.22026432 151.77973568] ; [ 3.77973568 62.22026432],0
d2,1,0.294781,1.097658,[92 72] ; [32 34],[88.4173913 75.5826087] ; [35.5826087 30.4173913],0
p2,1,0.301112,1.069261,[142  21] ; [54 12],[139.51091703  23.48908297] ; [56.48908297  9.51091703],0
a1,1,0.302645,1.062502,[  7 157] ; [ 1 65],[  5.70434783 158.29565217] ; [ 2.29565217 63.70434783],0
n5,1,0.304718,1.053432,[125  36] ; [47 19],[121.99118943  39.00881057] ; [50.00881057 15.99118943],0
p4,1,0.305567,1.049739,[108  55] ; [39 27],[104.63318777  58.36681223] ; [42.36681223 23.63318777],0
n3,1,0.317278,1.000136,[26 10] ; [15 10],[24.19672131 11.80327869] ; [16.80327869  8.19672131],0
p3,1,0.33848,0.916178,[83 80] ; [29 37],[79.72052402 83.27947598] ; [32.27947598 33.72052402],0
a7,1,0.35608,0.851671,[117  47] ; [43 23],[114.08695652  49.91304348] ; [45.91304348 20.08695652],0
d5,1,0.363616,0.825366,[133  31] ; [50 16],[130.48695652  33.51304348] ; [52.51304348 13.48695652],0
a3,1,0.363616,0.825366,[133  31] ; [50 16],[130.48695652  33.51304348] ; [52.51304348 13.48695652],0
a4,1,0.382277,0.763367,[80 84] ; [28 38],[77.00869565 86.99130435] ; [30.99130435 35.00869565],0
b4,1,0.401033,0.705226,[92 72] ; [33 33],[89.13043478 74.86956522] ; [35.86956522 30.13043478],0
p10,1,0.404654,0.694452,[137  25] ; [52 13],[134.88105727  27.11894273] ; [54.11894273 10.88105727],0
u3,1,0.406175,0.68997,[23  8] ; [10  6],[21.76595745  9.23404255] ; [11.23404255  4.76595745],0
b3,1,0.410655,0.676905,[43 76] ; [19 25],[45.26380368 73.73619632] ; [16.73619632 27.26380368],0
b2,1,0.410655,0.676905,[43 76] ; [19 25],[45.26380368 73.73619632] ; [16.73619632 27.26380368],0
r1,1,0.455926,0.555878,[133  30] ; [51 15],[130.96943231  32.03056769] ; [53.03056769 12.96943231],0
a8,1,0.493186,0.469569,[ 28 124] ; [ 9 53],[ 26.28037383 125.71962617] ; [10.71962617 51.28037383],0
p12,1,0.538166,0.37895,[ 14 149] ; [ 4 61],[ 12.86842105 150.13157895] ; [ 5.13157895 59.86842105],0
n6,1,0.539616,0.376252,[137  24] ; [54 12],[135.46696035  25.53303965] ; [55.53303965 10.46696035],0
p11,1,0.648857,0.207345,[124  40] ; [48 18],[122.64347826  41.35652174] ; [49.35652174 16.64347826],0
b1,1,0.69653,0.152107,[65 99] ; [28 38],[66.31304348 97.68695652] ; [26.68695652 39.31304348],0
u2,1,0.713338,0.134965,[19 11] ; [11  5],[19.56521739 10.43478261] ; [10.43478261  5.56521739],0
