Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,40.702148,[27 50] ; [106  28],[48.53554502 28.46445498] ; [84.46445498 49.53554502],1
n6,1,7.9e-05,15.589387,[40 37] ; [104  29],[52.8 24.2] ; [91.2 41.8],1
a2,1,0.001387,10.223058,[ 5 72] ; [ 32 102],[13.50236967 63.49763033] ; [ 23.49763033 110.50236967],0
a8,1,0.017391,5.656477,[ 3 70] ; [ 19 107],[ 8.07035176 64.92964824] ; [ 13.92964824 112.07035176],0
u2,1,0.024648,5.048448,[21 13] ; [18 31],[15.97590361 18.02409639] ; [23.02409639 25.97590361],0
a5,1,0.029411,4.743413,[37 40] ; [85 49],[44.52132701 32.47867299] ; [77.47867299 56.52132701],0
u3,1,0.046997,3.945505,[20 14] ; [18 31],[15.56626506 18.43373494] ; [22.43373494 26.56626506],0
a7,1,0.047904,3.91335,[52 24] ; [73 61],[45.23809524 30.76190476] ; [79.76190476 54.23809524],0
u1,1,0.059425,3.553369,[ 4 73] ; [ 18 116],[ 8.02843602 68.97156398] ; [ 13.97156398 120.02843602],0
a6,1,0.076184,3.144494,[39 38] ; [84 49],[45.1 31.9] ; [77.9 55.1],0
d2,1,0.093139,2.81927,[25 52] ; [58 73],[30.72596154 46.27403846] ; [52.27403846 78.72596154],0
s6,1,0.110413,2.548299,[29 47] ; [65 66],[34.51207729 41.48792271] ; [59.48792271 71.51207729],0
n1,1,0.134307,2.242004,[ 7 18] ; [26 31],[10.06097561 14.93902439] ; [22.93902439 34.06097561],0
d4,1,0.134356,2.241443,[58 19] ; [87 46],[53.16666667 23.83333333] ; [91.83333333 41.16666667],0
a4,1,0.14095,2.16756,[22 55] ; [51 81],[26.89473684 50.10526316] ; [46.10526316 85.89473684],0
a1,1,0.141825,2.158043,[ 2 75] ; [ 10 124],[ 4.37914692 72.62085308] ; [  7.62085308 126.37914692],0
p12,1,0.14989,2.073365,[ 1 75] ; [  7 125],[ 2.92307692 73.07692308] ; [  5.07692308 126.92307692],0
a3,1,0.264598,1.244537,[43 33] ; [85 47],[46.76923077 29.23076923] ; [81.23076923 50.76923077],0
r3,1,0.270238,1.215536,[64 13] ; [102  31],[60.86666667 16.13333333] ; [105.13333333  27.86666667],0
p2,1,0.277046,1.181525,[52 24] ; [81 52],[48.36363636 27.63636364] ; [84.63636364 48.36363636],0
p1,1,0.314086,1.013414,[ 3 72] ; [ 10 123],[ 4.6875 70.3125] ; [  8.3125 124.6875],0
s1,1,0.323601,0.974337,[ 6 71] ; [  6 127],[ 4.4 72.6] ; [  7.6 125.4],0
n2,1,0.340237,0.90954,[15 10] ; [41 17],[16.86746988  8.13253012] ; [39.13253012 18.86746988],0
v1,1,0.342094,0.902567,[19 56] ; [42 91],[21.99519231 53.00480769] ; [39.00480769 93.99519231],0
p3,1,0.360397,0.83651,[16 61] ; [ 21 112],[13.56666667 63.43333333] ; [ 23.43333333 109.56666667],0
p6,1,0.369644,0.804861,[13 62] ; [ 17 116],[10.81730769 64.18269231] ; [ 19.18269231 113.81730769],0
s8,1,0.401402,0.704123,[15 61] ; [ 33 100],[17.45454545 58.54545455] ; [ 30.54545455 102.45454545],0
s7,1,0.417833,0.656403,[18 53] ; [40 90],[20.48756219 50.51243781] ; [37.51243781 92.48756219],0
s4,1,0.418798,0.653687,[15 62] ; [ 20 112],[12.89473684 64.10526316] ; [ 22.10526316 109.89473684],0
p8,1,0.430636,0.621108,[26 51] ; [38 95],[23.46666667 53.53333333] ; [40.53333333 92.46666667],0
r2,1,0.442755,0.589131,[64 12] ; [117  16],[65.81818182 10.18181818] ; [115.18181818  17.81818182],0
d3,1,0.464427,0.535205,[42 34] ; [66 66],[39.46153846 36.53846154] ; [68.53846154 63.46153846],0
r4,1,0.487842,0.481282,[58 19] ; [95 39],[55.83412322 21.16587678] ; [97.16587678 36.83412322],0
d1,1,0.502787,0.449048,[28 49] ; [55 79],[30.28909953 46.71090047] ; [52.71090047 81.28909953],0
n3,1,0.515028,0.423838,[16  8] ; [33 23],[14.7  9.3] ; [34.3 21.7],0
p5,1,0.519602,0.414683,[ 3 73] ; [  8 125],[ 4. 72.] ; [  7. 126.],0
b5,1,0.542526,0.370878,[45 32] ; [84 50],[47.07582938 29.92417062] ; [81.92417062 52.07582938],0
b1,1,0.556095,0.346511,[29 48] ; [56 78],[31.01895735 45.98104265] ; [53.98104265 80.01895735],0
p9,1,0.563068,0.334419,[47 28] ; [86 43],[48.89705882 26.10294118] ; [84.10294118 44.89705882],0
p7,1,0.61597,0.251573,[29 45] ; [46 83],[27.33990148 46.66009852] ; [47.66009852 81.33990148],0
p11,1,0.616478,0.25085,[45 32] ; [83 51],[46.71090047 30.28909953] ; [81.28909953 52.71090047],0
v4,1,0.629341,0.232955,[63 12] ; [109  25],[61.72248804 13.27751196] ; [110.27751196  23.72248804],0
s3,1,0.65839,0.195485,[31 45] ; [58 74],[32.51923077 43.48076923] ; [56.48076923 75.51923077],0
p10,1,0.678097,0.172276,[42 33] ; [79 55],[43.42105263 31.57894737] ; [77.57894737 56.42105263],0
b4,1,0.786939,0.073055,[44 33] ; [74 60],[43.06161137 33.93838863] ; [74.93838863 59.06161137],0
v3,1,0.850262,0.03564,[13 61] ; [ 22 111],[12.51207729 61.48792271] ; [ 22.48792271 110.51207729],0
b3,1,0.857482,0.032249,[13 28] ; [26 52],[13.43697479 27.56302521] ; [25.56302521 52.43697479],0
b2,1,0.857482,0.032249,[13 28] ; [26 52],[13.43697479 27.56302521] ; [25.56302521 52.43697479],0
s2,1,0.861793,0.030308,[24 53] ; [43 90],[24.56666667 52.43333333] ; [42.43333333 90.56666667],0
r1,1,0.9217,0.009661,[48 29] ; [82 51],[47.66666667 29.33333333] ; [82.33333333 50.66666667],0
s5,1,0.936838,0.00628,[16 59] ; [ 29 104],[16.22596154 58.77403846] ; [ 28.77403846 104.22596154],0
d5,1,0.955977,0.003047,[50 26] ; [88 45],[50.18181818 25.81818182] ; [87.81818182 45.18181818],0
