Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.30778,[131  17] ; [14 17],[119.88826816  28.11173184] ; [25.11173184  5.88826816],1
p11,1,0.000314,12.98299,[128  21] ; [18 13],[120.85555556  28.14444444] ; [25.14444444  5.85555556],1
r4,1,0.000356,12.751349,[136  13] ; [21 10],[129.96111111  19.03888889] ; [27.03888889  3.96111111],1
b1,1,0.005158,7.82322,[ 47 102] ; [18 13],[53.80555556 95.19444444] ; [11.19444444 19.80555556],0
a4,1,0.006227,7.483306,[57 91] ; [ 4 27],[50.43575419 97.56424581] ; [10.56424581 20.43575419],0
n5,1,0.023738,5.113673,[111  37] ; [17 14],[105.83240223  42.16759777] ; [22.16759777  8.83240223],0
n6,1,0.030553,4.677898,[124  23] ; [21 10],[119.74719101  27.25280899] ; [25.25280899  5.74719101],0
s5,1,0.031653,4.617167,[46 97] ; [ 4 27],[ 41.09195402 101.90804598] ; [ 8.90804598 22.09195402],0
v1,1,0.042448,4.117269,[80 64] ; [11 20],[74.88 69.12] ; [16.12 14.88],0
p2,1,0.054976,3.682812,[133  15] ; [24  7],[129.81005587  18.18994413] ; [27.18994413  3.81005587],0
s8,1,0.062047,3.481793,[65 83] ; [ 8 23],[60.3575419 87.6424581] ; [12.6424581 18.3575419],0
n3,1,0.085712,2.953125,[25  7] ; [5 5],[22.85714286  9.14285714] ; [7.14285714 2.85714286],0
b2,1,0.09772,2.742362,[29 54] ; [ 2 13],[26.25510204 56.74489796] ; [ 4.74489796 10.25510204],0
b3,1,0.09772,2.742362,[29 54] ; [ 2 13],[26.25510204 56.74489796] ; [ 4.74489796 10.25510204],0
d2,1,0.110208,2.551235,[54 95] ; [16 15],[57.94444444 91.05555556] ; [12.05555556 18.94444444],0
a3,1,0.18958,1.720875,[95 53] ; [16 15],[91.77653631 56.22346369] ; [19.22346369 11.77653631],0
s6,1,0.193422,1.691361,[96 47] ; [17 14],[92.86781609 50.13218391] ; [20.13218391 10.86781609],0
p5,1,0.220167,1.503282,[ 15 133] ; [ 1 30],[ 13.22905028 134.77094972] ; [ 2.77094972 28.22905028],0
a5,1,0.232521,1.425374,[103  46] ; [18 13],[100.16111111  48.83888889] ; [20.83888889 10.16111111],0
u1,1,0.311611,1.023834,[ 11 138] ; [ 4 27],[ 12.41666667 136.58333333] ; [ 2.58333333 28.41666667],0
s7,1,0.340433,0.908799,[65 80] ; [11 20],[62.61363636 82.38636364] ; [13.38636364 17.61363636],0
d3,1,0.363428,0.826012,[98 51] ; [23  8],[100.16111111  48.83888889] ; [20.83888889 10.16111111],0
r1,1,0.371955,0.797121,[116  32] ; [22  9],[114.10055866  33.89944134] ; [23.89944134  7.10055866],0
d5,1,0.409618,0.679908,[116  33] ; [22  9],[114.23333333  34.76666667] ; [23.76666667  7.23333333],0
u2,1,0.416659,0.65972,[26 28] ; [9 6],[27.39130435 26.60869565] ; [7.60869565 7.39130435],0
p7,1,0.429185,0.625028,[100  44] ; [23  7],[101.79310345  42.20689655] ; [21.20689655  8.79310345],0
v4,1,0.432234,0.616812,[141   5] ; [29  2],[140.2259887   5.7740113] ; [29.7740113  1.2259887],0
v3,1,0.436816,0.604633,[54 90] ; [ 9 21],[52.13793103 91.86206897] ; [10.86206897 19.13793103],0
u4,1,0.456087,0.55548,[  2 147] ; [ 1 30],[  2.48333333 146.51666667] ; [ 0.51666667 30.48333333],0
s2,1,0.475505,0.509154,[72 75] ; [13 18],[70.19662921 76.80337079] ; [14.80337079 16.19662921],0
s4,1,0.476628,0.50657,[ 22 125] ; [ 3 27],[ 20.76271186 126.23728814] ; [ 4.23728814 25.76271186],0
s3,1,0.507091,0.440066,[75 70] ; [14 17],[73.32386364 71.67613636] ; [15.67613636 15.32386364],0
n4,1,0.512645,0.428664,[105  44] ; [20 11],[103.47222222  45.52777778] ; [21.52777778  9.47222222],0
d4,1,0.538595,0.378151,[118  31] ; [23  8],[116.71666667  32.28333333] ; [24.28333333  6.71666667],0
r2,1,0.540686,0.374271,[137  10] ; [27  3],[136.20338983  10.79661017] ; [27.79661017  2.20338983],0
