Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,2e-05,18.23179,[26 45] ; [77 35],[39.96174863 31.03825137] ; [63.03825137 48.96174863],1
d3,1,2.4e-05,17.829836,[26 45] ; [76 35],[39.79120879 31.20879121] ; [62.20879121 48.79120879],1
b1,1,0.002717,8.988688,[38 33] ; [35 77],[28.32240437 42.67759563] ; [44.67759563 67.32240437],0
d5,1,0.008487,6.927653,[43 28] ; [88 24],[50.82513661 20.17486339] ; [80.17486339 31.82513661],0
p10,1,0.008884,6.846069,[44 26] ; [87 21],[51.51685393 18.48314607] ; [79.48314607 28.51685393],0
a4,1,0.009793,6.672091,[30 41] ; [27 85],[22.1147541 48.8852459] ; [34.8852459 77.1147541],0
d2,1,0.031068,4.649194,[33 37] ; [35 77],[26.15384615 43.84615385] ; [41.84615385 70.15384615],0
d4,1,0.040183,4.210125,[46 25] ; [88 24],[51.98907104 19.01092896] ; [82.01092896 29.98907104],0
b2,1,0.060422,3.525773,[10 36] ; [24 38],[14.48148148 31.51851852] ; [19.51851852 42.48148148],0
b3,1,0.060422,3.525773,[10 36] ; [24 38],[14.48148148 31.51851852] ; [19.51851852 42.48148148],0
b5,1,0.066857,3.358541,[40 31] ; [78 34],[45.78142077 25.21857923] ; [72.21857923 39.78142077],0
r2,1,0.119049,2.429794,[53 17] ; [91 16],[56.94915254 13.05084746] ; [87.05084746 19.94915254],0
p1,1,0.138807,2.191136,[ 9 62] ; [  7 104],[ 6.24175824 64.75824176] ; [  9.75824176 101.24175824],0
n5,1,0.143742,2.137433,[51 20] ; [68 43],[46.42307692 24.57692308] ; [72.57692308 38.42307692],0
r4,1,0.163169,1.944605,[43 28] ; [79 33],[47.33333333 23.66666667] ; [74.66666667 37.33333333],0
p2,1,0.236694,1.400177,[48 21] ; [86 25],[51.36666667 17.63333333] ; [82.63333333 28.36666667],0
b4,1,0.254571,1.298044,[39 32] ; [71 41],[42.67759563 28.32240437] ; [67.32240437 44.67759563],0
p11,1,0.270194,1.21576,[50 21] ; [87 25],[53.15300546 17.84699454] ; [83.84699454 28.15300546],0
p12,1,0.298513,1.080827,[ 2 68] ; [  7 104],[ 3.48066298 66.51933702] ; [  5.51933702 105.48066298],0
n1,1,0.316966,1.001426,[13 16] ; [10 21],[11.11666667 17.88333333] ; [11.88333333 19.11666667],0
n6,1,0.350438,0.871871,[55 16] ; [93 19],[57.42076503 13.57923497] ; [90.57923497 21.42076503],0
u2,1,0.354571,0.857029,[11 18] ; [22 23],[12.93243243 16.06756757] ; [20.06756757 24.93243243],0
p3,1,0.366364,0.815961,[28 42] ; [52 59],[30.93922652 39.06077348] ; [49.06077348 61.93922652],0
s8,1,0.379182,0.773352,[26 45] ; [34 78],[23.27868852 47.72131148] ; [36.72131148 75.27868852],0
p4,1,0.410192,0.678243,[37 32] ; [53 59],[34.30939227 34.69060773] ; [55.69060773 56.30939227],0
v4,1,0.485954,0.485473,[60 10] ; [99 12],[61.49171271  8.50828729] ; [97.50828729 13.49171271],0
d1,1,0.487696,0.481606,[28 43] ; [50 62],[30.26229508 40.73770492] ; [47.73770492 64.26229508],0
a2,1,0.495162,0.465291,[ 6 65] ; [13 99],[ 7.3715847 63.6284153] ; [ 11.6284153 100.3715847],0
a8,1,0.531975,0.390617,[ 6 60] ; [13 94],[ 7.24855491 58.75144509] ; [11.75144509 95.24855491],0
u1,1,0.557066,0.34481,[ 3 68] ; [  7 105],[ 3.87978142 67.12021858] ; [  6.12021858 105.87978142],0
s7,1,0.559414,0.34072,[28 41] ; [38 67],[26.17241379 42.82758621] ; [39.82758621 65.17241379],0
v1,1,0.563542,0.333609,[26 43] ; [45 62],[27.83522727 41.16477273] ; [43.16477273 63.83522727],0
s1,1,0.574682,0.314912,[ 3 68] ; [  3 108],[ 2.34065934 68.65934066] ; [  3.65934066 107.34065934],0
v3,1,0.603223,0.270162,[19 50] ; [34 75],[20.54494382 48.45505618] ; [32.45505618 76.54494382],0
a1,1,0.640258,0.218405,[ 5 66] ; [  6 106],[ 4.26775956 66.73224044] ; [  6.73224044 105.26775956],0
u3,1,0.71359,0.134717,[11 18] ; [19 26],[11.75675676 17.24324324] ; [18.24324324 26.75675676],0
p6,1,0.721439,0.127118,[21 46] ; [37 72],[22.07954545 44.92045455] ; [35.92045455 73.07954545],0
s3,1,0.724991,0.123761,[35 35] ; [53 59],[33.84615385 36.15384615] ; [54.15384615 57.84615385],0
n4,1,0.754145,0.098081,[46 25] ; [70 42],[45.00546448 25.99453552] ; [70.99453552 41.00546448],0
s5,1,0.786524,0.073348,[16 51] ; [27 78],[16.75 50.25] ; [26.25 78.75],0
p7,1,0.794386,0.067922,[38 32] ; [57 52],[37.15083799 32.84916201] ; [57.84916201 51.15083799],0
p5,1,0.821975,0.050628,[ 7 64] ; [12 98],[ 7.45303867 63.54696133] ; [11.54696133 98.45303867],0
s4,1,0.823206,0.049918,[13 58] ; [22 90],[13.57923497 57.42076503] ; [21.42076503 90.57923497],0
n2,1,0.856176,0.032849,[24  6] ; [25  7],[23.70967742  6.29032258] ; [25.29032258  6.70967742],0
a3,1,0.886162,0.020495,[42 28] ; [66 46],[41.53846154 28.46153846] ; [66.46153846 45.53846154],0
n3,1,0.897647,0.016547,[22  8] ; [23  9],[21.77419355  8.22580645] ; [23.22580645  8.77419355],0
s6,1,0.907216,0.013584,[38 31] ; [61 48],[38.37640449 30.62359551] ; [60.62359551 48.37640449],0
s2,1,0.9147,0.011473,[31 40] ; [48 64],[30.65027322 40.34972678] ; [48.34972678 63.65027322],0
p8,1,0.937673,0.006114,[29 39] ; [48 63],[29.25139665 38.74860335] ; [47.74860335 63.25139665],0
v2,1,0.955486,0.003116,[30 38] ; [49 61],[30.17977528 37.82022472] ; [48.82022472 61.17977528],0
a5,1,0.994695,4.4e-05,[38 33] ; [60 52],[38.02185792 32.97814208] ; [59.97814208 52.02185792],0
p9,1,0.994759,4.3e-05,[58 13] ; [89 20],[57.98333333 13.01666667] ; [89.01666667 19.98333333],0
