Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,126.256408,[319  52] ; [36 75],[273.24688797  97.75311203] ; [81.75311203 29.24688797],1
d3,1,0.0,57.959184,[352  20] ; [76 35],[329.63975155  42.36024845] ; [98.36024845 12.63975155],1
a2,1,0.0,31.489443,[159 214] ; [15 96],[134.09504132 238.90495868] ; [39.90495868 71.09504132],1
b5,1,1e-06,23.648818,[259 114] ; [49 62],[237.36363636 135.63636364] ; [70.63636364 40.36363636],1
u1,1,7e-06,20.247466,[117 256] ; [ 11 100],[ 98.6446281 274.3553719] ; [29.3553719 81.6446281],1
b1,1,2.2e-05,18.009185,[119 254] ; [60 51],[137.94834711 235.05165289] ; [41.05165289 69.94834711],1
r1,1,0.002193,9.3806,[319  51] ; [82 29],[308.46153846  61.53846154] ; [92.53846154 18.46153846],0
v4,1,0.005861,7.592494,[357  15] ; [98 12],[351.16182573  20.83817427] ; [103.83817427   6.16182573],0
r4,1,0.011434,6.396561,[343  30] ; [93 18],[336.00826446  36.99173554] ; [99.99173554 11.00826446],0
d2,1,0.013194,6.142869,[259 112] ; [90 20],[269.18711019 101.81288981] ; [79.81288981 30.18711019],0
s5,1,0.014442,5.98331,[109 253] ; [45 60],[119.37473233 242.62526767] ; [34.62526767 70.37473233],0
a4,1,0.063602,3.440866,[210 162] ; [73 37],[218.41493776 153.58506224] ; [64.58506224 45.41493776],0
p2,1,0.071967,3.237577,[309  63] ; [83 27],[302.53941909  69.46058091] ; [89.46058091 20.53941909],0
s4,1,0.077249,3.121861,[ 57 311] ; [25 85],[ 63.12970711 304.87029289] ; [18.87029289 91.12970711],0
p10,1,0.082614,3.012709,[303  68] ; [80 28],[296.64509395  74.35490605] ; [86.35490605 21.64509395],0
r3,1,0.092324,2.833376,[359  13] ; [103   8],[355.82608696  16.17391304] ; [106.17391304   4.82608696],0
a8,1,0.129143,2.302778,[ 46 279] ; [ 9 97],[ 41.47331787 283.52668213] ; [13.52668213 92.47331787],0
p9,1,0.159379,1.980109,[310  57] ; [85 23],[305.18947368  61.81052632] ; [89.81052632 18.18947368],0
u3,1,0.162673,1.949198,[53 27] ; [11 11],[50.19607843 29.80392157] ; [13.80392157  8.19607843],0
p4,1,0.178478,1.810256,[230 142] ; [59 49],[223.975 148.025] ; [65.025 42.975],0
p12,1,0.19409,1.686294,[ 27 346] ; [  4 103],[ 24.08958333 348.91041667] ; [  6.91041667 100.08958333],0
v2,1,0.205882,1.60015,[227 132] ; [61 47],[221.39614561 137.60385439] ; [66.60385439 41.39614561],0
b4,1,0.224269,1.476842,[229 144] ; [61 50],[223.49173554 149.50826446] ; [66.50826446 44.49173554],0
n1,1,0.225806,1.467083,[27 58] ; [14 18],[29.78632479 55.21367521] ; [11.21367521 20.78632479],0
v3,1,0.244872,1.352324,[148 206] ; [38 69],[142.82863341 211.17136659] ; [43.17136659 63.82863341],0
p6,1,0.281042,1.162046,[132 237] ; [44 62],[136.72421053 232.27578947] ; [39.27578947 66.72421053],0
s7,1,0.294354,1.099599,[171 185] ; [55 47],[175.66812227 180.33187773] ; [50.33187773 51.66812227],0
n6,1,0.315408,1.007893,[315  56] ; [89 21],[311.60914761  59.39085239] ; [92.39085239 17.60914761],0
p11,1,0.356982,0.848484,[288  85] ; [81 30],[284.37396694  88.62603306] ; [84.62603306 26.37396694],0
