Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,72.331707,[212  54] ; [40 75],[175.93700787  90.06299213] ; [76.06299213 38.93700787],1
d3,1,0.0,47.640662,[220  47] ; [55 60],[192.21204188  74.78795812] ; [82.78795812 32.21204188],1
a2,1,1e-06,24.749864,[ 98 171] ; [ 13 102],[ 77.7578125 191.2421875] ; [33.2421875 81.7578125],1
u1,1,5e-06,20.990859,[ 82 187] ; [ 10 105],[ 64.44791667 204.55208333] ; [27.55208333 87.44791667],1
b5,1,0.000151,14.361381,[173  96] ; [50 65],[156.21614583 112.78385417] ; [66.78385417 48.21614583],1
b1,1,0.001809,9.733985,[ 88 181] ; [57 58],[101.57552083 167.42447917] ; [43.42447917 71.57552083],0
d1,1,0.004255,8.171487,[186  83] ; [62 53],[173.72916667  95.27083333] ; [74.27083333 40.72916667],0
b3,1,0.009813,6.668464,[ 70 112] ; [47 38],[ 79.75280899 102.24719101] ; [37.24719101 47.75280899],0
b2,1,0.009813,6.668464,[ 70 112] ; [47 38],[ 79.75280899 102.24719101] ; [37.24719101 47.75280899],0
r1,1,0.011691,6.357095,[232  35] ; [88 27],[223.66492147  43.33507853] ; [96.33507853 18.66492147],0
v2,1,0.012632,6.219912,[170  91] ; [57 54],[159.26612903 101.73387097] ; [67.73387097 43.26612903],0
r4,1,0.028997,4.767768,[252  17] ; [100  15],[246.58333333  22.41666667] ; [105.41666667   9.58333333],0
n1,1,0.032175,4.589161,[20 32] ; [20 12],[24.76190476 27.23809524] ; [15.23809524 16.76190476],0
a3,1,0.061241,3.503446,[216  51] ; [102  13],[222.26701571  44.73298429] ; [95.73298429 19.26701571],0
b4,1,0.066656,3.363519,[156 113] ; [55 60],[147.80989583 121.19010417] ; [63.19010417 51.80989583],0
v4,1,0.070323,3.275472,[262   5] ; [108   6],[259.29133858   7.70866142] ; [110.70866142   3.29133858],0
n4,1,0.082738,3.010288,[221  47] ; [102  12],[226.60732984  41.39267016] ; [96.39267016 17.60732984],0
r2,1,0.094013,2.80428,[258   7] ; [106   7],[255.18518519   9.81481481] ; [108.81481481   4.18518519],0
n5,1,0.156086,2.011746,[215  51] ; [99 15],[219.8  46.2] ; [94.2 19.8],0
s1,1,0.198266,1.655102,[ 15 250] ; [  3 112],[ 12.55263158 252.44736842] ; [  5.44736842 109.55263158],0
s4,1,0.234069,1.415963,[ 53 215] ; [29 86],[ 57.37859008 210.62140992] ; [24.62140992 90.37859008],0
p11,1,0.272825,1.202486,[214  55] ; [97 18],[217.86197917  51.13802083] ; [93.13802083 21.86197917],0
u3,1,0.312099,1.021771,[40 13] ; [8 5],[38.54545455 14.45454545] ; [9.45454545 3.54545455],0
s8,1,0.319798,0.989774,[188  78] ; [87 28],[191.99475066  74.00524934] ; [83.00524934 31.99475066],0
a1,1,0.401815,0.702888,[ 13 256] ; [  8 107],[ 14.7109375 254.2890625] ; [  6.2890625 108.7109375],0
d4,1,0.418151,0.655505,[231  36] ; [95 19],[228.45669291  38.54330709] ; [97.54330709 16.45669291],0
p2,1,0.419059,0.652954,[237  32] ; [97 17],[234.5848564  34.4151436] ; [99.4151436 14.5848564],0
p3,1,0.42134,0.646575,[156 112] ; [72 43],[159.54046997 108.45953003] ; [68.45953003 46.54046997],0
a8,1,0.457352,0.552368,[ 44 193] ; [17 94],[ 41.54310345 195.45689655] ; [19.45689655 91.54310345],0
v3,1,0.458693,0.549083,[115 141] ; [55 57],[118.26086957 137.73913043] ; [51.73913043 60.26086957],0
r3,1,0.474608,0.511227,[257  11] ; [112   3],[258.20365535   9.79634465] ; [110.79634465   4.20365535],0
p10,1,0.489486,0.477657,[245  22] ; [103  12],[243.23560209  23.76439791] ; [104.76439791  10.23560209],0
p12,1,0.516791,0.420293,[ 32 236] ; [ 11 103],[ 30.16753927 237.83246073] ; [ 12.83246073 101.16753927],0
a5,1,0.543801,0.36854,[220  49] ; [91 24],[217.86197917  51.13802083] ; [93.13802083 21.86197917],0
d5,1,0.579741,0.306653,[224  43] ; [93 21],[222.1496063  44.8503937] ; [94.8503937 19.1496063],0
d2,1,0.585943,0.296724,[152 115] ; [62 53],[149.57591623 117.42408377] ; [64.42408377 50.57591623],0
p5,1,0.619273,0.246891,[ 48 218] ; [18 95],[ 46.32189974 219.67810026] ; [19.67810026 93.32189974],0
v1,1,0.63387,0.226849,[158 104] ; [64 47],[155.93565684 106.06434316] ; [66.06434316 44.93565684],0
s2,1,0.687521,0.161782,[201  67] ; [84 31],[199.42558747  68.57441253] ; [85.57441253 29.42558747],0
s5,1,0.698796,0.149728,[122 134] ; [50 60],[120.30601093 135.69398907] ; [51.69398907 58.30601093],0
p4,1,0.721525,0.127036,[186  81] ; [78 37],[184.52356021  82.47643979] ; [79.47643979 35.52356021],0
u2,1,0.759123,0.094024,[33 18] ; [9 4],[33.46875 17.53125] ; [8.53125 4.46875],0
a4,1,0.763446,0.090576,[133 135] ; [59 56],[134.34986945 133.65013055] ; [57.65013055 57.34986945],0
u4,1,0.770269,0.085277,[ 10 259] ; [  5 110],[ 10.5078125 258.4921875] ; [  4.4921875 110.5078125],0
n3,1,0.796865,0.066258,[36 16] ; [23  9],[36.52380952 15.47619048] ; [22.47619048  9.52380952],0
s6,1,0.832983,0.044469,[227  38] ; [95 17],[226.33952255  38.66047745] ; [95.66047745 16.33952255],0
p1,1,0.848614,0.036438,[ 30 238] ; [ 12 102],[ 29.46596859 238.53403141] ; [ 12.53403141 101.46596859],0
p6,1,0.868587,0.027375,[127 139] ; [55 58],[127.73614776 138.26385224] ; [54.26385224 58.73614776],0
n6,1,0.873755,0.025246,[236  29] ; [100  13],[235.55555556  29.44444444] ; [100.44444444  12.55555556],0
n2,1,0.898254,0.01635,[40 12] ; [25  7],[40.23809524 11.76190476] ; [24.76190476  7.23809524],0
p7,1,0.898687,0.01621,[187  73] ; [82 31],[187.50670241  72.49329759] ; [81.49329759 31.50670241],0
s3,1,0.907829,0.013404,[199  66] ; [87 28],[199.44736842  65.55263158] ; [86.55263158 28.44736842],0
p8,1,0.999522,0.0,[153 113] ; [65 48],[153.00263852 112.99736148] ; [64.99736148 48.00263852],0
