Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.767526,[91 25] ; [ 3 19],[79.01449275 36.98550725] ; [14.98550725  7.01449275],1
p4,1,0.494375,0.46699,[40 75] ; [ 6 16],[38.61313869 76.38686131] ; [ 7.38686131 14.61313869],0
a4,1,0.563604,0.333503,[40 76] ; [ 9 13],[41.1884058 74.8115942] ; [ 7.8115942 14.1884058],0
v1,1,0.579541,0.306978,[43 70] ; [ 7 15],[41.85185185 71.14814815] ; [ 8.14814815 13.85185185],0
b5,1,0.601882,0.272166,[65 51] ; [11 11],[63.88405797 52.11594203] ; [12.11594203  9.88405797],0
s1,1,0.602325,0.271503,[  7 108] ; [ 2 20],[  7.55474453 107.44525547] ; [ 1.44525547 20.55474453],0
n3,1,0.692747,0.156127,[26 13] ; [6 4],[25.46938776 13.53061224] ; [6.53061224 3.46938776],0
n2,1,0.728362,0.120621,[27 14] ; [6 4],[26.52941176 14.47058824] ; [6.47058824 3.52941176],0
a2,1,0.747284,0.103828,[19 97] ; [ 3 19],[18.49275362 97.50724638] ; [ 3.50724638 18.49275362],0
b4,1,0.838391,0.041596,[66 50] ; [12 10],[65.56521739 50.43478261] ; [12.43478261  9.56521739],0
u2,1,0.944961,0.004766,[25 15] ; [7 4],[25.09803922 14.90196078] ; [6.90196078 4.09803922],0
a8,1,0.959593,0.002567,[10 99] ; [ 2 19],[10.06153846 98.93846154] ; [ 1.93846154 19.06153846],0
n5,1,0.997243,1.2e-05,[47 68] ; [ 9 13],[47.00729927 67.99270073] ; [ 8.99270073 13.00729927],0
n1,1,1.0,0.0,[16 24] ; [4 6],[16. 24.] ; [4. 6.],0
