Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,33.298921,[ 7 35] ; [157  87],[24.08391608 17.91608392] ; [139.91608392 104.08391608],1
p7,1,2.4e-05,17.877358,[17 24] ; [177  61],[28.50896057 12.49103943] ; [165.49103943  72.50896057],1
p3,1,0.00073,11.412095,[15 27] ; [156  90],[24.9375 17.0625] ; [146.0625  99.9375],1
p4,1,0.000758,11.341762,[20 22] ; [180  65],[29.26829268 12.73170732] ; [170.73170732  74.26829268],1
d3,1,0.018468,5.551165,[23 19] ; [179  67],[29.45833333 12.54166667] ; [172.54166667  73.45833333],0
p6,1,0.032084,4.594026,[14 28] ; [125 119],[20.41258741 21.58741259] ; [118.58741259 125.41258741],0
a7,1,0.04756,3.925472,[23 19] ; [172  73],[28.53658537 13.46341463] ; [166.46341463  78.53658537],0
a3,1,0.051161,3.803003,[29 13] ; [201  44],[33.65853659  8.34146341] ; [196.34146341  48.65853659],0
n4,1,0.082334,3.018222,[30 12] ; [202  42],[34.06993007  7.93006993] ; [197.93006993  46.06993007],0
p10,1,0.086205,2.943853,[33  8] ; [219  25],[36.25263158  4.74736842] ; [215.74736842  28.25263158],0
d4,1,0.090157,2.87156,[33  9] ; [216  29],[36.43902439  5.56097561] ; [212.56097561  32.43902439],0
b1,1,0.140799,2.169209,[22 20] ; [ 99 147],[17.64583333 24.35416667] ; [103.35416667 142.64583333],0
n5,1,0.145145,2.12255,[31 11] ; [203  41],[34.36363636  7.63636364] ; [199.63636364  44.36363636],0
u4,1,0.173227,1.854792,[ 4 38] ; [ 11 235],[ 2.1875 39.8125] ; [ 12.8125 233.1875],0
p5,1,0.1779,1.815083,[ 3 35] ; [ 40 205],[ 5.77385159 32.22614841] ; [ 37.22614841 207.77385159],0
b5,1,0.195928,1.672474,[30 12] ; [150  96],[26.25 15.75] ; [153.75  92.25],0
a8,1,0.203582,1.61649,[ 4 37] ; [ 40 185],[ 6.78195489 34.21804511] ; [ 37.21804511 187.78195489],0
n6,1,0.226648,1.461776,[35  7] ; [218  25],[37.28421053  4.71578947] ; [215.71578947  27.28421053],0
d1,1,0.228409,1.45074,[26 16] ; [175  71],[29.3125 12.6875] ; [171.6875  74.3125],0
r4,1,0.233643,1.418543,[41  1] ; [228  18],[39.22916667  2.77083333] ; [229.77083333  16.22916667],0
u2,1,0.241575,1.371379,[10  3] ; [26 18],[8.21052632 4.78947368] ; [27.78947368 16.21052632],0
a2,1,0.252515,1.309336,[ 9 33] ; [ 74 172],[12.10416667 29.89583333] ; [ 70.89583333 175.10416667],0
s3,1,0.284272,1.146553,[36  6] ; [223  22],[37.90243902  4.09756098] ; [221.09756098  23.90243902],0
a4,1,0.316469,1.003484,[24 18] ; [120 126],[21. 21.] ; [123. 123.],0
b2,1,0.345401,0.890282,[12 22] ; [71 90],[14.47179487 19.52820513] ; [68.52820513 92.47179487],0
b3,1,0.345401,0.890282,[12 22] ; [71 90],[14.47179487 19.52820513] ; [68.52820513 92.47179487],0
s4,1,0.360188,0.837237,[12 30] ; [ 54 190],[ 9.69230769 32.30769231] ; [ 56.30769231 187.69230769],0
b4,1,0.370261,0.802787,[26 16] ; [134 112],[23.33333333 18.66666667] ; [136.66666667 109.33333333],0
d2,1,0.370804,0.80097,[27 15] ; [140 106],[24.35416667 17.64583333] ; [142.64583333 103.35416667],0
r1,1,0.383129,0.760636,[33  9] ; [205  39],[34.95104895  7.04895105] ; [203.04895105  40.95104895],0
p11,1,0.389898,0.739261,[31 11] ; [196  50],[33.10416667  8.89583333] ; [193.89583333  52.10416667],0
p9,1,0.39755,0.715724,[36  5] ; [225  20],[37.41608392  3.58391608] ; [223.58391608  21.41608392],0
v3,1,0.442791,0.589039,[15 21] ; [115 122],[17.14285714 18.85714286] ; [112.85714286 124.14285714],0
a6,1,0.523971,0.40607,[26 16] ; [164  81],[27.80487805 14.19512195] ; [162.19512195  82.80487805],0
a5,1,0.563661,0.333405,[32 10] ; [197  49],[33.39583333  8.60416667] ; [195.60416667  50.39583333],0
s5,1,0.568455,0.325275,[19 21] ; [121 110],[20.66420664 19.33579336] ; [119.33579336 111.66420664],0
n1,1,0.604947,0.267599,[7 8] ; [25 21],[7.86885246 7.13114754] ; [24.13114754 21.86885246],0
u1,1,0.638117,0.221214,[ 9 33] ; [ 61 185],[10.20833333 31.79166667] ; [ 59.79166667 186.20833333],0
v1,1,0.680555,0.169502,[27 13] ; [152  85],[25.84837545 14.15162455] ; [153.15162455  83.84837545],0
n3,1,0.690071,0.159008,[11  5] ; [34 12],[11.61290323  4.38709677] ; [33.38709677 12.61290323],0
a1,1,0.734272,0.115225,[ 2 40] ; [ 15 231],[ 2.47916667 39.52083333] ; [ 14.52083333 231.47916667],0
v4,1,0.734822,0.11473,[41  1] ; [240   4],[41.26573427  0.73426573] ; [239.73426573   4.26573427],0
d5,1,0.782226,0.076407,[37  5] ; [212  33],[36.43902439  5.56097561] ; [212.56097561  32.43902439],0
p1,1,0.803101,0.062168,[ 5 37] ; [ 26 219],[ 4.53658537 37.46341463] ; [ 26.46341463 218.53658537],0
