Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2.4e-05,17.839992,[13 75] ; [40 52],[25.91111111 62.08888889] ; [27.08888889 64.91111111],1
v1,1,0.00043,12.396764,[22 66] ; [46 45],[33.4301676 54.5698324] ; [34.5698324 56.4301676],1
d1,1,0.002155,9.412635,[39 50] ; [63 32],[49.33695652 39.66304348] ; [52.66304348 42.33695652],0
r3,1,0.003596,8.477577,[79 10] ; [94  1],[83.67934783  5.32065217] ; [89.32065217  5.67934783],0
a5,1,0.005245,7.793117,[48 41] ; [70 25],[57.07608696 31.92391304] ; [60.92391304 34.07608696],0
r1,1,0.006358,7.445858,[57 32] ; [77 17],[65.16939891 23.83060109] ; [68.83060109 25.16939891],0
d3,1,0.006912,7.295674,[61 28] ; [81 14],[68.68478261 20.31521739] ; [73.31521739 21.68478261],0
a6,1,0.007162,7.231847,[53 36] ; [74 21],[61.42934783 27.57065217] ; [65.57065217 29.42934783],0
a3,1,0.008246,6.97919,[49 40] ; [70 25],[57.55978261 31.44021739] ; [61.44021739 33.55978261],0
d5,1,0.008939,6.834966,[64 25] ; [83 12],[71.10326087 17.89673913] ; [75.89673913 19.10326087],0
u1,1,0.052626,3.755761,[ 8 81] ; [18 77],[12.57608696 76.42391304] ; [13.42391304 81.57608696],0
d2,1,0.059501,3.551243,[30 59] ; [45 50],[36.27717391 52.72282609] ; [38.72282609 56.27717391],0
r2,1,0.059994,3.537542,[76 12] ; [87  5],[79.68888889  8.31111111] ; [83.31111111  8.68888889],0
d4,1,0.067204,3.350035,[71 18] ; [85 10],[75.45652174 13.54347826] ; [80.54347826 14.45652174],0
p12,1,0.107638,2.588569,[ 2 86] ; [ 7 87],[ 4.35164835 83.64835165] ; [ 4.64835165 89.35164835],0
n6,1,0.12987,2.294053,[54 35] ; [67 27],[58.84699454 30.15300546] ; [62.15300546 31.84699454],0
u3,1,0.164775,1.929846,[27 12] ; [13 12],[24.375 14.625] ; [15.625  9.375],0
a2,1,0.190313,1.715191,[13 76] ; [21 74],[16.44565217 72.55434783] ; [17.55434783 77.44565217],0
n1,1,0.345151,0.891204,[ 7 21] ; [ 4 23],[ 5.6 22.4] ; [ 5.4 21.6],0
s3,1,0.386056,0.751327,[36 53] ; [44 50],[38.90710383 50.09289617] ; [41.09289617 52.90710383],0
b4,1,0.420609,0.648612,[52 37] ; [61 34],[54.6576087 34.3423913] ; [58.3423913 36.6576087],0
p1,1,0.422792,0.642542,[ 4 83] ; [ 7 87],[ 5.28729282 81.71270718] ; [ 5.71270718 88.28729282],0
a4,1,0.432384,0.616412,[27 62] ; [34 61],[29.50543478 59.49456522] ; [31.49456522 63.50543478],0
r4,1,0.433229,0.614152,[71 18] ; [80 15],[73.03804348 15.96195652] ; [77.96195652 17.03804348],0
a1,1,0.453657,0.561499,[ 2 87] ; [ 4 91],[ 2.90217391 86.09782609] ; [ 3.09782609 91.90217391],0
p6,1,0.474239,0.512082,[21 67] ; [26 65],[23.10614525 64.89385475] ; [23.89385475 67.10614525],0
