Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,30.773746,[ 7 28] ; [21  1],[17.19298246 17.80701754] ; [10.80701754 11.19298246],1
s7,1,0.000381,12.623377,[ 5 28] ; [13  8],[11. 22.] ; [ 7. 14.],1
s2,1,0.00061,11.746375,[ 6 29] ; [14  9],[12.06896552 22.93103448] ; [ 7.93103448 15.06896552],1
s5,1,0.002181,9.390912,[ 1 34] ; [ 7 15],[ 4.9122807 30.0877193] ; [ 3.0877193 18.9122807],0
s6,1,0.007261,7.20713,[ 9 26] ; [13  8],[13.75 21.25] ; [ 8.25 12.75],0
p2,1,0.007736,7.093619,[15 20] ; [18  5],[19.9137931 15.0862069] ; [13.0862069  9.9137931],0
n6,1,0.012284,6.26941,[17 17] ; [19  4],[21.47368421 12.52631579] ; [14.52631579  8.47368421],0
s8,1,0.013002,6.168906,[ 5 30] ; [10 13],[ 9.05172414 25.94827586] ; [ 5.94827586 17.05172414],0
r3,1,0.021305,5.301666,[18 16] ; [19  4],[22.07017544 11.92982456] ; [14.92982456  8.07017544],0
v2,1,0.033231,4.533848,[ 6 28] ; [10 13],[ 9.54385965 24.45614035] ; [ 6.45614035 16.54385965],0
a7,1,0.035437,4.423971,[15 19] ; [16  6],[18.82142857 15.17857143] ; [12.17857143  9.82142857],0
p6,1,0.03558,4.417111,[ 5 29] ; [ 9 14],[ 8.35087719 25.64912281] ; [ 5.64912281 17.35087719],0
v1,1,0.040258,4.206979,[ 9 26] ; [12 11],[12.67241379 22.32758621] ; [ 8.32758621 14.67241379],0
d5,1,0.049879,3.845505,[10 25] ; [12 10],[13.50877193 21.49122807] ; [ 8.49122807 13.50877193],0
r4,1,0.05525,3.674534,[17 18] ; [17  6],[20.51724138 14.48275862] ; [13.48275862  9.51724138],0
s3,1,0.057179,3.617371,[12 22] ; [14  9],[15.50877193 18.49122807] ; [10.49122807 12.50877193],0
n4,1,0.097433,2.747067,[25  9] ; [12 11],[22.07017544 11.92982456] ; [14.92982456  8.07017544],0
n2,1,0.099924,2.706755,[7 9] ; [7 2],[8.96 7.04] ; [5.04 3.96],0
a5,1,0.119728,2.42087,[14 21] ; [14  9],[16.89655172 18.10344828] ; [11.10344828 11.89655172],0
v4,1,0.140013,2.177812,[22 12] ; [19  4],[24.45614035  9.54385965] ; [16.54385965  6.45614035],0
p4,1,0.146583,2.107453,[13 22] ; [13 10],[15.68965517 19.31034483] ; [10.31034483 12.68965517],0
n3,1,0.182803,1.774691,[7 7] ; [7 2],[8.52173913 5.47826087] ; [5.47826087 3.52173913],0
a3,1,0.239523,1.383399,[12 21] ; [12 11],[14.14285714 18.85714286] ; [ 9.85714286 13.14285714],0
b1,1,0.244565,1.354087,[19 16] ; [16  7],[21.12068966 13.87931034] ; [13.87931034  9.12068966],0
p7,1,0.254978,1.295823,[14 20] ; [13 10],[16.10526316 17.89473684] ; [10.89473684 12.10526316],0
r1,1,0.254978,1.295823,[14 20] ; [13 10],[16.10526316 17.89473684] ; [10.89473684 12.10526316],0
s4,1,0.26208,1.257734,[ 5 30] ; [ 6 17],[ 6.63793103 28.36206897] ; [ 4.36206897 18.63793103],0
