Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,88.41317,[309  44] ; [63 71],[269.64271047  83.35728953] ; [102.35728953  31.64271047],1
n6,1,0.0,58.779208,[311  40] ; [77 57],[280.8  70.2] ; [107.2  26.8],1
p9,1,1.3e-05,19.069352,[292  56] ; [86 45],[274.62212944  73.37787056] ; [103.37787056  27.62212944],1
p10,1,1.4e-05,18.867864,[281  68] ; [81 51],[262.65696466  86.34303534] ; [99.34303534 32.65696466],1
p4,1,0.000301,13.062124,[212 139] ; [56 77],[194.3553719 156.6446281] ; [73.6446281 59.3553719],1
p11,1,0.000627,11.694431,[286  67] ; [89 45],[271.81724846  81.18275154] ; [103.18275154  30.81724846],1
v1,1,0.00155,10.017741,[181 162] ; [47 82],[165.68644068 177.31355932] ; [62.31355932 66.68644068],0
p7,1,0.003224,8.67637,[214 130] ; [63 70],[199.76519916 144.23480084] ; [77.23480084 55.76519916],0
a8,1,0.005174,7.817611,[ 49 269] ; [  7 118],[ 40.1986456 277.8013544] ; [ 15.8013544 109.1986456],0
s6,1,0.005285,7.77932,[213 138] ; [62 71],[199.43181818 151.56818182] ; [75.56818182 57.43181818],0
p6,1,0.007167,7.23059,[113 234] ; [ 26 104],[101.11740042 245.88259958] ; [37.88259958 92.11740042],0
p3,1,0.009009,6.820991,[170 180] ; [47 86],[157.24637681 192.75362319] ; [59.75362319 73.24637681],0
s7,1,0.010262,6.588844,[145 190] ; [38 88],[132.98264642 202.01735358] ; [50.01735358 75.98264642],0
v3,1,0.013495,6.103097,[139 202] ; [35 89],[127.6 213.4] ; [46.4 77.6],0
p2,1,0.019769,5.432199,[290  59] ; [98 35],[280.93775934  68.06224066] ; [107.06224066  25.93775934],0
s3,1,0.024802,5.037634,[171 179] ; [49 82],[160.08316008 189.91683992] ; [59.91683992 71.08316008],0
s8,1,0.026199,4.942828,[138 214] ; [38 96],[127.47325103 224.52674897] ; [48.52674897 85.47325103],0
s2,1,0.032652,4.563918,[144 206] ; [41 93],[133.78099174 216.21900826] ; [51.21900826 82.78099174],0
u3,1,0.035762,4.40844,[52 49] ; [29 12],[57.61267606 43.38732394] ; [23.38732394 17.61267606],0
d3,1,0.036966,4.351998,[248 104] ; [107  27],[257.11934156  94.88065844] ; [97.88065844 36.11934156],0
u1,1,0.040301,4.205174,[ 67 286] ; [ 15 119],[ 59.43737166 293.56262834] ; [ 22.56262834 111.43737166],0
n1,1,0.051511,3.791565,[30 47] ; [ 9 33],[25.23529412 51.76470588] ; [13.76470588 28.23529412],0
a2,1,0.059293,3.557063,[ 92 261] ; [ 24 110],[ 84.08213552 268.91786448] ; [ 31.91786448 102.08213552],0
p5,1,0.074124,3.189243,[ 22 328] ; [  3 130],[ 18.11594203 331.88405797] ; [  6.88405797 126.11594203],0
b3,1,0.086598,2.936513,[ 80 136] ; [19 54],[ 73.99307958 142.00692042] ; [25.00692042 47.99307958],0
b2,1,0.086598,2.936513,[ 80 136] ; [19 54],[ 73.99307958 142.00692042] ; [25.00692042 47.99307958],0
