Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.747221,[33 30] ; [42  3],[43.75 19.25] ; [31.25 13.75],1
p8,1,1.6e-05,18.57847,[23 41] ; [35 10],[34.05504587 29.94495413] ; [23.94495413 21.05504587],1
p4,1,8.8e-05,15.369401,[24 40] ; [34 11],[34.05504587 29.94495413] ; [23.94495413 21.05504587],1
p5,1,0.00087,11.085693,[ 7 57] ; [17 28],[14.09174312 49.90825688] ; [ 9.90825688 35.09174312],1
p3,1,0.001556,10.011305,[22 43] ; [29 16],[30.13636364 34.86363636] ; [20.86363636 24.13636364],0
n4,1,0.008554,6.91366,[41 23] ; [39  6],[46.97247706 17.02752294] ; [33.02752294 11.97247706],0
p10,1,0.010925,6.477547,[44 18] ; [41  4],[49.25233645 12.74766355] ; [35.74766355  9.25233645],0
p12,1,0.010936,6.475667,[ 3 62] ; [ 9 36],[ 7.09090909 57.90909091] ; [ 4.90909091 40.09090909],0
n3,1,0.017706,5.625,[15  3] ; [5 7],[12.  6.] ; [8. 4.],0
p2,1,0.021252,5.306004,[47 17] ; [41  4],[51.66972477 12.33027523] ; [36.33027523  8.66972477],0
u2,1,0.025045,5.020743,[ 9 17] ; [13  6],[12.71111111 13.28888889] ; [9.28888889 9.71111111],0
u3,1,0.027199,4.878144,[11 16] ; [14  5],[14.67391304 12.32608696] ; [10.32608696  8.67391304],0
p1,1,0.031604,4.619826,[ 4 59] ; [ 9 36],[ 7.58333333 55.41666667] ; [ 5.41666667 39.58333333],0
p11,1,0.068312,3.323112,[45 20] ; [38  7],[49.04545455 15.95454545] ; [33.95454545 11.04545455],0
a2,1,0.06881,3.311193,[ 1 64] ; [ 4 41],[ 2.95454545 62.04545455] ; [ 2.04545455 42.95454545],0
s7,1,0.069781,3.288166,[35 28] ; [30 11],[39.375 23.625] ; [25.625 15.375],0
r3,1,0.085824,2.951006,[57  7] ; [44  1],[59.30275229  4.69724771] ; [41.69724771  3.30275229],0
v2,1,0.118797,2.433105,[30 35] ; [27 17],[33.99082569 31.00917431] ; [23.00917431 20.99082569],0
n1,1,0.119358,2.425726,[ 5 12] ; [7 5],[7.03448276 9.96551724] ; [4.96551724 7.03448276],0
s4,1,0.140012,2.177822,[20 45] ; [ 8 36],[16.69724771 48.30275229] ; [11.30275229 32.69724771],0
n5,1,0.140325,2.174395,[43 21] ; [36  9],[46.3853211 17.6146789] ; [32.6146789 12.3853211],0
a1,1,0.18692,1.741727,[ 2 63] ; [ 4 41],[ 3.54545455 61.45454545] ; [ 2.45454545 42.54545455],0
