Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,72.481305,[274  70] ; [59 87],[233.77959184 110.22040816] ; [99.22040816 46.77959184],1
p9,1,0.002468,9.164316,[285  52] ; [104  39],[273.11041667  63.88958333] ; [115.88958333  27.11041667],0
d3,1,0.004163,8.211243,[239 105] ; [83 65],[225.13821138 118.86178862] ; [96.86178862 51.13821138],0
v1,1,0.005925,7.572826,[171 161] ; [54 89],[157.26315789 174.73684211] ; [67.73684211 75.26315789],0
s1,1,0.011744,6.349056,[  5 334] ; [  8 137],[  9.1053719 329.8946281] ; [  3.8946281 141.1053719],0
s8,1,0.016316,5.768451,[138 203] ; [ 43 105],[126.21881391 214.78118609] ; [54.78118609 93.21881391],0
p3,1,0.017943,5.601661,[150 192] ; [ 48 100],[138.19591837 203.80408163] ; [59.80408163 88.19591837],0
s5,1,0.019913,5.419534,[108 227] ; [ 31 112],[ 97.41631799 237.58368201] ; [ 41.58368201 101.41631799],0
p8,1,0.023826,5.107254,[155 184] ; [51 96],[143.69135802 195.30864198] ; [62.30864198 84.69135802],0
s6,1,0.028305,4.809382,[223 115] ; [81 65],[212.29752066 125.70247934] ; [91.70247934 54.29752066],0
p11,1,0.029319,4.74879,[279  65] ; [107  41],[269.88617886  74.11382114] ; [116.11382114  31.88617886],0
p4,1,0.029379,4.745296,[175 167] ; [59 87],[163.99180328 178.00819672] ; [70.00819672 75.99180328],0
p2,1,0.051519,3.791319,[276  66] ; [107  40],[267.86503067  74.13496933] ; [115.13496933  31.86503067],0
p7,1,0.06975,3.288895,[180 159] ; [63 80],[170.906639 168.093361] ; [72.093361 70.906639],0
v4,1,0.072428,3.227117,[327  16] ; [134  13],[322.7  20.3] ; [138.3   8.7],0
n2,1,0.103542,2.650118,[67 18] ; [24 13],[63.40163934 21.59836066] ; [27.59836066  9.40163934],0
a1,1,0.150878,2.063347,[ 13 331] ; [  2 146],[ 10.48780488 333.51219512] ; [  4.51219512 143.48780488],0
n1,1,0.151575,2.056328,[33 50] ; [10 28],[29.49586777 53.50413223] ; [13.50413223 24.49586777],0
a7,1,0.154688,2.025397,[249  95] ; [97 50],[242.4114053 101.5885947] ; [103.5885947  43.4114053],0
p12,1,0.180473,1.793723,[ 22 321] ; [  5 142],[ 18.9 324.1] ; [  8.1 138.9],0
n3,1,0.180504,1.793466,[63 21] ; [24 14],[59.90163934 24.09836066] ; [27.09836066 10.90163934],0
r3,1,0.217357,1.521739,[325  18] ; [135  12],[322.  21.] ; [138.   9.],0
v3,1,0.227004,1.459536,[133 200] ; [48 93],[127.15822785 205.84177215] ; [53.84177215 87.15822785],0
a8,1,0.251121,1.317054,[ 45 266] ; [ 14 120],[ 41.23370787 269.76629213] ; [ 17.76629213 116.23370787],0
b4,1,0.311824,1.022933,[197 147] ; [92 56],[202.06504065 141.93495935] ; [86.93495935 61.06504065],0
s2,1,0.371736,0.797853,[157 183] ; [61 85],[152.51028807 187.48971193] ; [65.48971193 80.51028807],0
s4,1,0.431094,0.619874,[ 55 286] ; [ 28 119],[ 57.99795082 283.00204918] ; [ 25.00204918 121.99795082],0
p5,1,0.509911,0.43425,[ 27 314] ; [  9 136],[ 25.25925926 315.74074074] ; [ 10.74074074 134.25925926],0
u3,1,0.721157,0.127387,[33 37] ; [44 44],[34.11392405 35.88607595] ; [42.88607595 45.11392405],0
b5,1,0.723417,0.125242,[208 136] ; [92 56],[209.75609756 134.24390244] ; [90.24390244 57.75609756],0
b1,1,0.766415,0.088249,[121 223] ; [50 98],[119.56097561 224.43902439] ; [51.43902439 96.56097561],0
p1,1,0.782938,0.075896,[ 21 322] ; [  8 138],[ 20.34151329 322.65848671] ; [  8.65848671 137.34151329],0
u2,1,0.813497,0.055657,[32 37] ; [42 45],[32.73076923 36.26923077] ; [41.26923077 45.73076923],0
s3,1,0.868459,0.027429,[175 164] ; [75 68],[175.82987552 163.17012448] ; [74.17012448 68.82987552],0
