Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,27.505629,[81 59] ; [ 8 44],[64.89583333 75.10416667] ; [24.10416667 27.89583333],1
d2,1,1e-06,25.101297,[86 53] ; [11 41],[70.59162304 68.40837696] ; [26.40837696 25.59162304],1
d1,1,2.7e-05,17.63681,[93 47] ; [17 35],[80.20833333 59.79166667] ; [29.79166667 22.20833333],1
a3,1,0.000105,15.049352,[116  24] ; [29 23],[105.72916667  34.27083333] ; [39.27083333 12.72916667],1
u1,1,0.000548,11.94586,[ 37 103] ; [ 2 50],[ 28.4375 111.5625] ; [10.5625 41.4375],1
a6,1,0.000796,11.250757,[98 41] ; [23 29],[88.05759162 50.94240838] ; [32.94240838 19.05759162],1
n4,1,0.001915,9.629056,[117  22] ; [33 19],[109.16230366  29.83769634] ; [40.83769634 11.16230366],0
s4,1,0.004532,8.057258,[ 24 115] ; [19 33],[ 31.29319372 107.70680628] ; [11.70680628 40.29319372],0
d5,1,0.010062,6.62391,[117  22] ; [35 17],[110.61780105  28.38219895] ; [41.38219895 10.61780105],0
r1,1,0.010361,6.57179,[120  18] ; [37 15],[114.03157895  23.96842105] ; [42.96842105  9.03157895],0
p9,1,0.023425,5.136722,[119  19] ; [36 14],[113.77659574  24.22340426] ; [41.22340426  8.77659574],0
n6,1,0.034754,4.457232,[118  19] ; [38 14],[113.07936508  23.92063492] ; [42.92063492  9.07936508],0
d4,1,0.042719,4.106502,[117  22] ; [37 15],[112.07329843  26.92670157] ; [41.92670157 10.07329843],0
v2,1,0.047217,3.937643,[82 54] ; [22 28],[76.04301075 59.95698925] ; [27.95698925 22.04301075],0
a7,1,0.066735,3.361544,[105  35] ; [32 20],[99.89583333 40.10416667] ; [37.10416667 14.89583333],0
n3,1,0.066951,3.356233,[31 12] ; [8 9],[27.95 15.05] ; [11.05  5.95],0
p11,1,0.091462,2.848452,[106  34] ; [33 19],[101.35416667  38.64583333] ; [37.64583333 14.35416667],0
b5,1,0.106965,2.598496,[88 52] ; [26 26],[83.125 56.875] ; [30.875 21.125],0
d3,1,0.111345,2.53503,[102  37] ; [32 20],[97.51832461 41.48167539] ; [36.48167539 15.51832461],0
n5,1,0.118746,2.433786,[108  30] ; [35 17],[103.86315789  34.13684211] ; [39.13684211 12.86315789],0
v1,1,0.149292,2.079472,[73 62] ; [22 30],[68.5828877 66.4171123] ; [26.4171123 25.5828877],0
r4,1,0.15367,2.035439,[122  18] ; [41 11],[118.85416667  21.14583333] ; [44.14583333  7.85416667],0
v4,1,0.158856,1.985087,[131   6] ; [46  5],[128.98404255   8.01595745] ; [48.01595745  2.98404255],0
s6,1,0.181513,1.785195,[117  21] ; [39 12],[113.9047619  24.0952381] ; [42.0952381  8.9047619],0
a8,1,0.235895,1.404959,[27 94] ; [ 7 42],[24.2 96.8] ; [ 9.8 39.2],0
p12,1,0.26589,1.23783,[  8 131] ; [ 1 51],[  6.54973822 132.45026178] ; [ 2.45026178 49.54973822],0
n1,1,0.342013,0.902873,[21 22] ; [ 6 11],[19.35 23.65] ; [7.65 9.35],0
p4,1,0.347408,0.882904,[64 75] ; [20 32],[61.13089005 77.86910995] ; [22.86910995 29.13089005],0
r2,1,0.352955,0.862806,[130   6] ; [47  4],[128.72727273   7.27272727] ; [48.27272727  2.72727273],0
r3,1,0.436362,0.605832,[130   9] ; [46  5],[128.75789474  10.24210526] ; [47.24210526  3.75789474],0
n2,1,0.455733,0.556355,[35  9] ; [12  5],[33.90163934 10.09836066] ; [13.09836066  3.90163934],0
p7,1,0.559377,0.340784,[69 63] ; [28 21],[70.74033149 61.25966851] ; [26.25966851 22.74033149],0
p8,1,0.572172,0.319061,[54 83] ; [22 28],[55.67914439 81.32085561] ; [20.32085561 29.67914439],0
s1,1,0.608633,0.26217,[  8 130] ; [ 4 47],[  8.76190476 129.23809524] ; [ 3.23809524 47.76190476],0
b4,1,0.618091,0.24856,[81 59] ; [28 24],[79.47916667 60.52083333] ; [29.52083333 22.47916667],0
s3,1,0.633115,0.22786,[100  36] ; [40 12],[101.27659574  34.72340426] ; [38.72340426 13.27659574],0
p2,1,0.675514,0.175219,[109  31] ; [39 13],[107.91666667  32.08333333] ; [40.08333333 11.91666667],0
p5,1,0.750939,0.100744,[ 10 129] ; [ 3 48],[  9.51052632 129.48947368] ; [ 3.48947368 47.51052632],0
p1,1,0.83119,0.045444,[  7 133] ; [ 3 49],[  7.29166667 132.70833333] ; [ 2.70833333 49.29166667],0
b2,1,0.835863,0.042927,[38 61] ; [12 21],[37.5 61.5] ; [12.5 20.5],0
b3,1,0.835863,0.042927,[38 61] ; [12 21],[37.5 61.5] ; [12.5 20.5],0
s8,1,0.84278,0.039338,[93 46] ; [34 18],[92.42408377 46.57591623] ; [34.57591623 17.42408377],0
v3,1,0.875322,0.024618,[51 84] ; [19 33],[50.53475936 84.46524064] ; [19.46524064 32.53475936],0
s2,1,0.897626,0.016554,[101  39] ; [38 14],[101.35416667  38.64583333] ; [37.64583333 14.35416667],0
p10,1,0.915839,0.011168,[110  29] ; [40 11],[109.73684211  29.26315789] ; [40.26315789 10.73684211],0
u3,1,0.924292,0.009031,[17  7] ; [16  7],[16.85106383  7.14893617] ; [16.14893617  6.85106383],0
s5,1,0.93449,0.006756,[55 79] ; [21 31],[54.75268817 79.24731183] ; [21.24731183 30.75268817],0
b1,1,0.938549,0.005943,[52 88] ; [19 33],[51.77083333 88.22916667] ; [19.22916667 32.77083333],0
p6,1,0.953966,0.003332,[43 96] ; [16 35],[43.16315789 95.83684211] ; [15.83684211 35.16315789],0
u2,1,1.0,0.0,[14  9] ; [14  9],[14.  9.] ; [14.  9.],0
