Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,53.349348,[123  16] ; [13 27],[105.60893855  33.39106145] ; [30.39106145  9.60893855],1
s8,1,0.000189,13.932571,[64 76] ; [ 5 34],[53.96648045 86.03351955] ; [15.03351955 23.96648045],1
p11,1,0.000729,11.414367,[111  29] ; [21 19],[102.66666667  37.33333333] ; [29.33333333 10.66666667],1
d5,1,0.000733,11.404016,[112  26] ; [22 18],[103.88764045  34.11235955] ; [30.11235955  9.88764045],1
s7,1,0.001153,10.564224,[65 71] ; [ 7 31],[56.27586207 79.72413793] ; [15.72413793 22.27586207],0
n6,1,0.001266,10.391645,[118  20] ; [25 15],[110.86516854  27.13483146] ; [32.13483146  7.86516854],0
s6,1,0.00199,9.558763,[91 47] ; [15 24],[82.6440678 55.3559322] ; [23.3559322 15.6440678],0
b1,1,0.004511,8.065549,[49 91] ; [24 16],[56.77777778 83.22222222] ; [16.22222222 23.77777778],0
a3,1,0.005645,7.660209,[101  37] ; [20 20],[93.80898876 44.19101124] ; [27.19101124 12.80898876],0
d3,1,0.00616,7.50296,[88 49] ; [16 24],[80.49717514 56.50282486] ; [23.50282486 16.49717514],0
s5,1,0.009466,6.732653,[47 90] ; [ 5 34],[40.47727273 96.52272727] ; [11.52272727 27.47727273],0
p2,1,0.01264,6.218775,[119  21] ; [27 13],[113.55555556  26.44444444] ; [32.44444444  7.55555556],0
a5,1,0.013959,6.04331,[93 47] ; [18 22],[86.33333333 53.66666667] ; [24.66666667 15.33333333],0
r3,1,0.024161,5.083054,[136   3] ; [36  4],[133.56424581   5.43575419] ; [38.43575419  1.56424581],0
r4,1,0.024432,5.063702,[127  13] ; [31  9],[122.88888889  17.11111111] ; [35.11111111  4.88888889],0
n4,1,0.042704,4.1071,[103  36] ; [23 17],[97.84357542 41.15642458] ; [28.15642458 11.84357542],0
s4,1,0.043156,4.089265,[ 25 114] ; [ 2 38],[ 20.96648045 118.03351955] ; [ 6.03351955 33.96648045],0
p8,1,0.072727,3.220375,[71 68] ; [14 26],[66.00558659 72.99441341] ; [18.99441341 21.00558659],0
