Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.390225,[24  9] ; [22 76],[11.58778626 21.41221374] ; [34.41221374 63.58778626],1
p2,1,0.001833,9.7093,[24  9] ; [41 58],[16.25 16.75] ; [48.75 50.25],0
s2,1,0.004909,7.912821,[20 12] ; [34 65],[13.19083969 18.80916031] ; [40.80916031 58.19083969],0
p1,1,0.007108,7.245584,[ 8 25] ; [ 7 92],[ 3.75 29.25] ; [11.25 87.75],0
d1,1,0.015813,5.823529,[23 10] ; [45 54],[17. 16.] ; [51. 48.],0
d4,1,0.019016,5.5,[30  3] ; [70 29],[25.  8.] ; [75. 24.],0
s8,1,0.020956,5.330475,[15 17] ; [25 74],[ 9.77099237 22.22900763] ; [30.22900763 68.77099237],0
p6,1,0.021217,5.308885,[ 8 24] ; [ 9 89],[ 4.18461538 27.81538462] ; [12.81538462 85.18461538],0
s6,1,0.02525,5.006663,[21 11] ; [42 56],[15.50769231 16.49230769] ; [47.49230769 50.50769231],0
b1,1,0.034289,4.480259,[23 10] ; [48 51],[17.75 15.25] ; [53.25 45.75],0
d3,1,0.036683,4.365079,[26  7] ; [58 41],[21. 12.] ; [63. 36.],0
s3,1,0.039858,4.223926,[19 14] ; [36 61],[13.96153846 19.03846154] ; [41.03846154 55.96153846],0
r3,1,0.045743,3.991041,[28  5] ; [66 33],[23.5  9.5] ; [70.5 28.5],0
d5,1,0.048509,3.892256,[29  4] ; [70 29],[24.75  8.25] ; [74.25 24.75],0
v2,1,0.062253,3.476333,[16 15] ; [32 65],[11.625 19.375] ; [36.375 60.625],0
s5,1,0.066165,3.375681,[11 18] ; [20 75],[ 7.25 21.75] ; [23.75 71.25],0
n4,1,0.081385,3.037019,[24  9] ; [55 44],[19.75 13.25] ; [59.25 39.75],0
p5,1,0.092018,2.83871,[ 4 29] ; [ 4 95],[ 2. 31.] ; [ 6. 93.],0
p12,1,0.094106,2.802691,[ 2 31] ; [ 1 97],[ 0.75572519 32.24427481] ; [ 2.24427481 95.75572519],0
r4,1,0.094638,2.793651,[25  8] ; [59 40],[21. 12.] ; [63. 36.],0
p8,1,0.10533,2.622928,[10 23] ; [17 82],[ 6.75 26.25] ; [20.25 78.75],0
r2,1,0.107292,2.593661,[31  2] ; [80 17],[28.17692308  4.82307692] ; [82.82307692 14.17692308],0
v1,1,0.108879,2.570415,[15 17] ; [31 68],[11.23664122 20.76335878] ; [34.76335878 64.23664122],0
n2,1,0.118062,2.442841,[10  3] ; [27 24],[7.515625 5.484375] ; [29.484375 21.515625],0
n1,1,0.126557,2.334231,[8 5] ; [19 31],[5.57142857 7.42857143] ; [21.42857143 28.57142857],0
n3,1,0.134427,2.240619,[9 4] ; [22 26],[6.60655738 6.39344262] ; [24.39344262 23.60655738],0
n6,1,0.140694,2.170355,[23 10] ; [54 44],[19.39694656 13.60305344] ; [57.60305344 40.39694656],0
s7,1,0.150144,2.070783,[13 12] ; [34 60],[ 9.87394958 15.12605042] ; [37.12605042 56.87394958],0
p9,1,0.168099,1.899814,[20 12] ; [45 48],[16.64 15.36] ; [48.36 44.64],0
b3,1,0.173404,1.853262,[ 4 13] ; [23 32],[ 6.375 10.625] ; [20.625 34.375],0
b2,1,0.173404,1.853262,[ 4 13] ; [23 32],[ 6.375 10.625] ; [20.625 34.375],0
r1,1,0.200825,1.636364,[25  8] ; [63 36],[22. 11.] ; [66. 33.],0
a1,1,0.203115,1.619835,[ 1 32] ; [10 89],[ 2.75 30.25] ; [ 8.25 90.75],0
d2,1,0.207403,1.58946,[19 14] ; [44 54],[15.87022901 17.12977099] ; [47.12977099 50.87022901],0
u3,1,0.235224,1.408993,[7 5] ; [16 25],[5.20754717 6.79245283] ; [17.79245283 23.20754717],0
a6,1,0.267548,1.229277,[15 18] ; [56 43],[17.75 15.25] ; [53.25 45.75],0
v4,1,0.274691,1.19317,[28  5] ; [75 24],[25.75  7.25] ; [77.25 21.75],0
a5,1,0.361209,0.833684,[21 12] ; [54 45],[18.75 14.25] ; [56.25 42.75],0
b4,1,0.361209,0.833684,[21 12] ; [54 45],[18.75 14.25] ; [56.25 42.75],0
u4,1,0.410648,0.676923,[ 1 32] ; [ 1 98],[ 0.5 32.5] ; [ 1.5 97.5],0
a7,1,0.669815,0.181818,[23 10] ; [65 34],[22. 11.] ; [66. 33.],0
a4,1,0.671861,0.179433,[15 18] ; [40 57],[13.96153846 19.03846154] ; [41.03846154 55.96153846],0
a3,1,0.696157,0.1525,[21 12] ; [58 39],[20.05384615 12.94615385] ; [58.94615385 38.05384615],0
u2,1,0.759535,0.093692,[4 7] ; [17 24],[4.44230769 6.55769231] ; [16.55769231 24.44230769],0
b5,1,0.759766,0.093506,[20 13] ; [57 42],[19.25 13.75] ; [57.75 41.25],0
n5,1,0.760858,0.092632,[18 15] ; [57 42],[18.75 14.25] ; [56.25 42.75],0
u1,1,0.769625,0.08577,[ 4 29] ; [14 85],[ 4.5 28.5] ; [13.5 85.5],0
p10,1,0.788989,0.071623,[14 18] ; [39 56],[13.35433071 18.64566929] ; [39.64566929 55.35433071],0
s1,1,0.818498,0.05266,[ 3 29] ; [ 8 91],[ 2.6870229 29.3129771] ; [ 8.3129771 90.6870229],0
s4,1,0.857916,0.032051,[ 6 26] ; [20 79],[ 6.35114504 25.64885496] ; [19.64885496 79.35114504],0
v3,1,0.956429,0.002985,[ 9 21] ; [29 66],[ 9.12 20.88] ; [28.88 66.12],0
a2,1,1.0,0.0,[ 7 26] ; [21 78],[ 7. 26.] ; [21. 78.],0
