Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.870408,[ 56 219] ; [216 133],[119.87179487 155.12820513] ; [152.12820513 196.87179487],1
v1,1,0.0,46.681713,[119 155] ; [247 103],[160.71153846 113.28846154] ; [205.28846154 144.71153846],1
p3,1,3.3e-05,17.244928,[122 156] ; [213 139],[147.82539683 130.17460317] ; [187.17460317 164.82539683],1
r3,1,3.8e-05,16.969832,[250  29] ; [344   9],[262.22468354  16.77531646] ; [331.77531646  21.22468354],1
p10,1,5.6e-05,16.242311,[213  64] ; [312  39],[231.56847134  45.43152866] ; [293.43152866  57.56847134],1
p9,1,0.000112,14.926208,[220  56] ; [317  33],[236.76038339  39.23961661] ; [300.23961661  49.76038339],1
p7,1,0.000151,14.361234,[157 117] ; [248  97],[179.273021  94.726979] ; [225.726979 119.273021],1
r1,1,0.000584,11.825468,[213  65] ; [310  46],[229.32807571  48.67192429] ; [293.67192429  62.32807571],1
a5,1,0.000759,11.338313,[195  85] ; [288  67],[212.97637795  67.02362205] ; [270.02362205  84.97637795],1
r4,1,0.00111,10.63377,[247  33] ; [339  17],[257.98742138  22.01257862] ; [328.01257862  27.98742138],0
p11,1,0.001284,10.365738,[207  73] ; [300  56],[223.20754717  56.79245283] ; [283.79245283  72.20754717],0
d4,1,0.002019,9.532034,[211  67] ; [302  51],[226.01267829  51.98732171] ; [286.98732171  66.01267829],0
a7,1,0.002049,9.505273,[183  97] ; [270  83],[200.37914692  79.62085308] ; [252.62085308 100.37914692],0
s7,1,0.003263,8.654494,[127 141] ; [199 136],[144.88888889 123.11111111] ; [181.11111111 153.88888889],0
s8,1,0.005422,7.732867,[114 165] ; [182 168],[131.29411765 147.70588235] ; [164.70588235 185.29411765],0
p4,1,0.009352,6.754355,[162 117] ; [239 112],[177.58571429 101.41428571] ; [223.41428571 127.58571429],0
b1,1,0.011324,6.413809,[126 154] ; [125 231],[110.50314465 169.49685535] ; [140.49685535 215.50314465],0
d1,1,0.011324,6.413809,[154 126] ; [231 125],[169.49685535 110.50314465] ; [215.50314465 140.49685535],0
p8,1,0.01471,5.950832,[138 140] ; [205 140],[153.05617978 124.94382022] ; [189.94382022 155.05617978],0
a3,1,0.017474,5.648101,[191  87] ; [273  81],[204.10126582  73.89873418] ; [259.89873418  94.10126582],0
s1,1,0.017922,5.603764,[ 14 261] ; [  6 342],[  8.8282504 266.1717496] ; [ 11.1717496 336.8282504],0
s4,1,0.018503,5.547894,[ 54 220] ; [ 45 307],[ 43.33226837 230.66773163] ; [ 55.66773163 296.33226837],0
n3,1,0.021424,5.291957,[46 28] ; [49 12],[52.07407407 21.92592593] ; [42.92592593 18.07407407],0
v4,1,0.025571,4.984796,[263  17] ; [346   9],[268.53543307  11.46456693] ; [340.46456693  14.53543307],0
p2,1,0.027783,4.841467,[222  56] ; [305  48],[232.18066561  45.81933439] ; [294.81933439  58.18066561],0
d3,1,0.029214,4.754959,[176 102] ; [253 101],[188.7056962  89.2943038] ; [240.2943038 113.7056962],0
n2,1,0.032376,4.578454,[55 22] ; [52  8],[60.13868613 16.86131387] ; [46.86131387 13.13868613],0
u1,1,0.035853,4.404096,[ 45 235] ; [ 81 275],[ 55.47169811 224.52830189] ; [ 70.52830189 285.47169811],0
d5,1,0.037382,4.332902,[217  61] ; [300  55],[227.05529226  50.94470774] ; [289.94470774  65.05529226],0
s2,1,0.040181,4.210219,[136 142] ; [200 150],[148.7388535 129.2611465] ; [187.2611465 162.7388535],0
n6,1,0.053108,3.740524,[244  35] ; [326  28],[251.23222749  27.76777251] ; [318.76777251  35.23222749],0
p6,1,0.060756,3.516615,[100 179] ; [150 197],[111.42172524 167.57827476] ; [138.57827476 208.42172524],0
p12,1,0.064845,3.408924,[ 17 261] ; [ 36 316],[ 23.38730159 254.61269841] ; [ 29.61269841 322.38730159],0
s5,1,0.090966,2.857187,[ 88 185] ; [132 208],[ 97.9771615 175.0228385] ; [122.0228385 217.9771615],0
a2,1,0.098582,2.728334,[ 64 216] ; [102 254],[ 73.08176101 206.91823899] ; [ 92.91823899 263.08176101],0
s6,1,0.121253,2.401064,[182  91] ; [252  96],[190.79227053  82.20772947] ; [243.20772947 104.79227053],0
a8,1,0.129932,2.293313,[ 33 227] ; [ 54 259],[ 39.47643979 220.52356021] ; [ 47.52356021 265.47643979],0
b4,1,0.18878,1.727115,[153 127] ; [213 143],[161.13207547 118.86792453] ; [204.86792453 151.13207547],0
d2,1,0.223677,1.480622,[134 143] ; [188 165],[141.57777778 135.42222222] ; [180.42222222 172.57777778],0
a6,1,0.223847,1.479538,[185  94] ; [250 103],[192.03322785  86.96677215] ; [242.96677215 110.03322785],0
u2,1,0.275847,1.187439,[42 47] ; [45 36],[45.54705882 43.45294118] ; [41.45294118 39.54705882],0
n4,1,0.278568,1.174061,[244  35] ; [321  35],[248.24409449  30.75590551] ; [316.75590551  39.24409449],0
u4,1,0.29714,1.086986,[  5 275] ; [ 11 345],[  7.04402516 272.95597484] ; [  8.95597484 347.04402516],0
p1,1,0.409479,0.680313,[ 29 250] ; [ 30 324],[ 26.00473934 252.99526066] ; [ 32.99526066 321.00473934],0
n1,1,0.446707,0.578993,[36 39] ; [24 34],[33.83458647 41.16541353] ; [26.16541353 31.83458647],0
u3,1,0.50002,0.454894,[48 41] ; [49 34],[50.19186047 38.80813953] ; [46.80813953 36.19186047],0
a1,1,0.522723,0.408517,[ 14 266] ; [ 22 334],[ 15.8490566 264.1509434] ; [ 20.1509434 335.8490566],0
b5,1,0.573393,0.317038,[169 111] ; [207 149],[165.53459119 114.46540881] ; [210.46540881 145.53459119],0
s3,1,0.587229,0.294693,[158 119] ; [206 142],[161.3248 115.6752] ; [202.6752 145.3248],0
a4,1,0.600825,0.273754,[128 149] ; [171 183],[131.25673534 145.74326466] ; [167.74326466 186.25673534],0
b2,1,0.765081,0.089291,[ 65 103] ; [ 92 137],[ 66.43828715 101.56171285] ; [ 90.56171285 138.43828715],0
b3,1,0.765081,0.089291,[ 65 103] ; [ 92 137],[ 66.43828715 101.56171285] ; [ 90.56171285 138.43828715],0
p5,1,0.93963,0.005736,[ 38 238] ; [ 48 306],[ 37.67619048 238.32380952] ; [ 48.32380952 305.67619048],0
