Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,39.839956,[70 16] ; [ 8 29],[54.53658537 31.46341463] ; [23.46341463 13.53658537],1
d1,1,0.0,39.13504,[55 31] ; [ 1 36],[39.15447154 46.84552846] ; [16.84552846 20.15447154],1
d3,1,1e-06,24.745863,[56 30] ; [ 6 31],[43.3495935 42.6504065] ; [18.6504065 18.3495935],1
d2,1,0.004816,7.947262,[46 38] ; [10 27],[38.87603306 45.12396694] ; [17.12396694 19.87603306],0
s7,1,0.009601,6.707413,[22 60] ; [ 2 33],[16.82051282 65.17948718] ; [ 7.17948718 27.82051282],0
a7,1,0.0117,6.355743,[57 29] ; [15 21],[50.75409836 35.24590164] ; [21.24590164 14.75409836],0
n5,1,0.016086,5.793445,[49 36] ; [29  7],[54.79338843 30.20661157] ; [23.20661157 12.79338843],0
v2,1,0.016226,5.778247,[38 46] ; [ 7 26],[32.30769231 51.69230769] ; [12.69230769 20.30769231],0
a3,1,0.017324,5.663286,[57 29] ; [15 20],[51.17355372 34.82644628] ; [20.82644628 14.17355372],0
a2,1,0.024087,5.088321,[19 67] ; [ 2 35],[14.68292683 71.31707317] ; [ 6.31707317 30.68292683],0
n6,1,0.030528,4.679312,[60 25] ; [18 18],[54.79338843 30.20661157] ; [23.20661157 12.79338843],0
a4,1,0.031825,4.607884,[39 46] ; [ 9 27],[33.71900826 51.28099174] ; [14.28099174 21.71900826],0
r1,1,0.046314,3.970125,[55 31] ; [16 20],[50.04918033 35.95081967] ; [20.95081967 15.04918033],0
a5,1,0.047132,3.940685,[56 30] ; [17 20],[51.04065041 34.95934959] ; [21.95934959 15.04065041],0
r3,1,0.056766,3.629447,[65 21] ; [21 15],[60.62295082 25.37704918] ; [25.37704918 10.62295082],0
b4,1,0.059532,3.550372,[53 33] ; [16 21],[48.24390244 37.75609756] ; [20.75609756 16.24390244],0
s5,1,0.069647,3.291327,[15 67] ; [ 2 34],[11.81355932 70.18644068] ; [ 5.18644068 30.81355932],0
u2,1,0.074505,3.180877,[16 12] ; [ 7 15],[12.88 15.12] ; [10.12 11.88],0
s1,1,0.075032,3.169348,[ 4 82] ; [ 5 31],[ 6.3442623 79.6557377] ; [ 2.6557377 33.3442623],0
a6,1,0.082856,3.007965,[54 32] ; [17 20],[49.64227642 36.35772358] ; [21.35772358 15.64227642],0
u1,1,0.083766,2.990273,[11 75] ; [ 1 36],[ 8.3902439 77.6097561] ; [ 3.6097561 33.3902439],0
s8,1,0.171026,1.873923,[18 67] ; [ 4 33],[15.32786885 69.67213115] ; [ 6.67213115 30.32786885],0
v1,1,0.208147,1.584266,[17 68] ; [11 25],[19.66942149 65.33057851] ; [ 8.33057851 27.66942149],0
p11,1,0.214783,1.538892,[43 43] ; [14 23],[39.85365854 46.14634146] ; [17.14634146 19.85365854],0
p3,1,0.23979,1.38183,[19 66] ; [12 25],[21.59836066 63.40163934] ; [ 9.40163934 27.59836066],0
