Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,24.08825,[15 73] ; [65 66],[32.14611872 55.85388128] ; [47.85388128 83.14611872],1
v1,1,3e-06,21.919183,[37 51] ; [97 35],[53.6 34.4] ; [80.4 51.6],1
r1,1,0.001868,9.674452,[59 30] ; [112  21],[68.55405405 20.44594595] ; [102.44594595  30.55405405],0
a2,1,0.002105,9.455305,[10 79] ; [38 95],[19.24324324 69.75675676] ; [ 28.75675676 104.24324324],0
u1,1,0.012173,6.285531,[ 9 80] ; [ 31 102],[16.03603604 72.96396396] ; [ 23.96396396 109.03603604],0
n5,1,0.019686,5.43956,[60 28] ; [108  24],[67.2 20.8] ; [100.8  31.2],0
s1,1,0.027276,4.873263,[ 5 83] ; [  1 132],[ 2.38914027 85.61085973] ; [  3.61085973 129.38914027],0
a6,1,0.033171,4.536943,[55 34] ; [100  33],[62.13963964 26.86036036] ; [92.86036036 40.13963964],0
d3,1,0.033171,4.536943,[55 34] ; [100  33],[62.13963964 26.86036036] ; [92.86036036 40.13963964],0
d2,1,0.034732,4.458325,[34 55] ; [70 63],[41.69369369 47.30630631] ; [62.30630631 70.69369369],0
d1,1,0.042606,4.110982,[44 45] ; [84 49],[51.31531532 37.68468468] ; [76.68468468 56.31531532],0
a5,1,0.064625,3.414527,[62 27] ; [107  26],[67.75225225 21.24774775] ; [101.24774775  31.75225225],0
d5,1,0.066301,3.37231,[71 18] ; [118  15],[75.77027027 13.22972973] ; [113.22972973  19.77027027],0
p11,1,0.071073,3.258058,[67 22] ; [113  20],[72.16216216 16.83783784] ; [107.83783784  25.16216216],0
a3,1,0.096953,2.754957,[52 36] ; [93 40],[57.73755656 30.26244344] ; [87.26244344 45.73755656],0
p5,1,0.106706,2.602339,[ 8 81] ; [ 22 111],[12.02702703 76.97297297] ; [ 17.97297297 115.02702703],0
n4,1,0.113552,2.504083,[65 24] ; [109  24],[69.75675676 19.24324324] ; [104.24324324  28.75675676],0
r4,1,0.119444,2.424597,[74 15] ; [120  13],[77.77477477 11.22522523] ; [116.22522523  16.77477477],0
n3,1,0.147299,2.1,[11  9] ; [21  7],[13.33333333  6.66666667] ; [18.66666667  9.33333333],0
s6,1,0.168722,1.89426,[42 44] ; [77 55],[46.94495413 39.05504587] ; [72.05504587 59.94495413],0
p3,1,0.174844,1.840911,[53 36] ; [91 42],[57.72972973 31.27027027] ; [86.27027027 46.72972973],0
r3,1,0.178612,1.809138,[81  8] ; [127   6],[83.38738739  5.61261261] ; [124.61261261   8.38738739],0
p12,1,0.184659,1.759727,[ 2 87] ; [  8 125],[ 4.00900901 84.99099099] ; [  5.99099099 127.00900901],0
s4,1,0.196514,1.668096,[13 74] ; [ 12 118],[10.02304147 76.97695853] ; [ 14.97695853 115.02304147],0
b1,1,0.197794,1.658591,[37 52] ; [44 89],[32.47297297 56.52702703] ; [48.52702703 84.47297297],0
n2,1,0.217044,1.52381,[12  9] ; [20  7],[14.  7.] ; [18.  9.],0
a4,1,0.218077,1.516979,[37 52] ; [66 66],[41.47963801 47.52036199] ; [61.52036199 70.47963801],0
s5,1,0.261483,1.260889,[20 65] ; [40 91],[23.61111111 61.38888889] ; [36.38888889 94.61111111],0
s7,1,0.310164,1.029978,[26 59] ; [46 77],[29.42307692 55.57692308] ; [42.57692308 80.42307692],0
p10,1,0.321314,0.98359,[71 17] ; [114  19],[73.66515837 14.33484163] ; [111.33484163  21.66515837],0
a1,1,0.375062,0.786823,[ 2 87] ; [  6 127],[ 3.20720721 85.79279279] ; [  4.79279279 128.20720721],0
p7,1,0.404366,0.695304,[58 30] ; [94 38],[60.8 27.2] ; [91.2 40.8],0
s8,1,0.418316,0.655043,[24 65] ; [42 89],[26.7 62.3] ; [39.3 91.7],0
b4,1,0.456814,0.553689,[54 35] ; [74 59],[51.31531532 37.68468468] ; [76.68468468 56.31531532],0
a7,1,0.500573,0.453721,[64 25] ; [101  32],[66.14864865 22.85135135] ; [98.85135135 34.14864865],0
s2,1,0.507782,0.438635,[13 75] ; [ 24 108],[14.8 73.2] ; [ 22.2 109.8],0
u3,1,0.56939,0.323704,[23 13] ; [23 17],[21.78947368 14.21052632] ; [24.21052632 15.78947368],0
p8,1,0.595652,0.281603,[54 34] ; [85 46],[55.85388128 32.14611872] ; [83.14611872 47.85388128],0
v4,1,0.645675,0.211396,[83  6] ; [126   7],[83.78828829  5.21171171] ; [125.21171171   7.78828829],0
p9,1,0.647927,0.208523,[75 14] ; [115  18],[76.17117117 12.82882883] ; [113.82882883  19.17117117],0
n6,1,0.771985,0.083972,[76 12] ; [113  20],[75.25791855 12.74208145] ; [113.74208145  19.25791855],0
d4,1,0.791931,0.069593,[71 18] ; [108  25],[71.76126126 17.23873874] ; [107.23873874  25.76126126],0
b5,1,0.849255,0.036126,[54 35] ; [79 54],[53.31981982 35.68018018] ; [79.68018018 53.31981982],0
a8,1,0.903811,0.014604,[ 9 71] ; [13 97],[ 9.26315789 70.73684211] ; [12.73684211 97.26315789],0
n1,1,0.929924,0.007734,[ 7 14] ; [ 9 19],[ 6.85714286 14.14285714] ; [ 9.14285714 18.85714286],0
b2,1,0.9492,0.004059,[21 32] ; [34 53],[20.82142857 32.17857143] ; [34.17857143 52.82142857],0
b3,1,0.9492,0.004059,[21 32] ; [34 53],[20.82142857 32.17857143] ; [34.17857143 52.82142857],0
p2,1,0.950813,0.003805,[77 11] ; [116  17],[76.85067873 11.14932127] ; [116.14932127  16.85067873],0
u2,1,0.985499,0.00033,[20 17] ; [21 18],[19.96052632 17.03947368] ; [21.03947368 17.96052632],0
r2,1,0.986055,0.000305,[80  8] ; [119  12],[79.96347032  8.03652968] ; [119.03652968  11.96347032],0
p1,1,0.993124,7.4e-05,[ 8 81] ; [ 12 121],[ 8.01801802 80.98198198] ; [ 11.98198198 121.01801802],0
p6,1,1.0,0.0,[42 46] ; [63 69],[42. 46.] ; [63. 69.],0
