Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,276.237106,[586  31] ; [17 49],[544.73060029  72.26939971] ; [58.26939971  7.73060029],1
r3,1,0.0,85.783189,[596  19] ; [47 21],[578.98243045  36.01756955] ; [64.01756955  3.98243045],1
p2,1,0.0,77.274852,[538  77] ; [31 37],[512.34992679 102.65007321] ; [56.65007321 11.34992679],1
r4,1,0.0,62.521224,[565  53] ; [40 28],[545.02915452  72.97084548] ; [59.97084548  8.02915452],1
v4,1,0.0,56.83259,[589  23] ; [49 18],[575.04565538  36.95434462] ; [62.95434462  4.04565538],1
n6,1,0.0,48.705423,[540  74] ; [38 30],[520.36950147  93.63049853] ; [57.63049853 10.36950147],1
p8,1,0.0,44.435187,[360 249] ; [11 56],[334.22928994 274.77071006] ; [36.77071006 30.22928994],1
p7,1,0.0,30.490966,[414 187] ; [24 44],[393.47982063 207.52017937] ; [44.52017937 23.47982063],1
r1,1,3e-06,21.629623,[495 120] ; [38 30],[479.9341142 135.0658858] ; [53.0658858 14.9341142],1
r2,1,5e-06,20.716209,[576  35] ; [53 14],[566.84218289  44.15781711] ; [62.15781711  4.84218289],1
v2,1,6e-06,20.432861,[348 244] ; [20 47],[330.58573596 261.41426404] ; [37.41426404 29.58573596],1
p4,1,1e-05,19.50265,[395 220] ; [25 43],[378.18448023 236.81551977] ; [41.81551977 26.18448023],1
s8,1,1.2e-05,19.105255,[284 330] ; [12 54],[267.27058824 346.72941176] ; [28.72941176 37.27058824],1
v1,1,2.2e-05,18.027899,[339 261] ; [20 48],[322.45508982 277.54491018] ; [36.54491018 31.45508982],1
n5,1,0.000173,14.107955,[492 122] ; [41 27],[479.85630499 134.14369501] ; [53.14369501 14.85630499],1
a6,1,0.000282,13.188123,[429 187] ; [32 35],[415.77745242 200.22254758] ; [45.22254758 21.77745242],1
s2,1,0.000647,11.635259,[317 295] ; [20 47],[303.7466863 308.2533137] ; [33.2533137 33.7466863],1
p6,1,0.000738,11.390697,[229 380] ; [11 55],[216.53333333 392.46666667] ; [23.46666667 42.53333333],1
a5,1,0.000823,11.188187,[470 148] ; [39 29],[458.5451895 159.4548105] ; [50.4548105 17.5451895],1
s6,1,0.001003,10.821781,[415 190] ; [32 34],[403.03278689 201.96721311] ; [43.96721311 22.03278689],0
s5,1,0.001106,10.641863,[210 389] ; [10 56],[198.16541353 400.83458647] ; [21.83458647 44.16541353],0
d3,1,0.002437,9.187415,[426 191] ; [34 33],[414.94152047 202.05847953] ; [45.05847953 21.94152047],0
a7,1,0.002876,8.884777,[451 166] ; [38 30],[440.45693431 176.54306569] ; [48.54306569 19.45693431],0
s7,1,0.00338,8.589957,[300 294] ; [18 41],[289.26799387 304.73200613] ; [28.73200613 30.26799387],0
s1,1,0.004007,8.280454,[ 15 596] ; [ 6 62],[ 18.89690722 592.10309278] ; [ 2.10309278 65.89690722],0
p3,1,0.006736,7.342141,[333 283] ; [25 43],[322.40935673 293.59064327] ; [35.59064327 32.40935673],0
n4,1,0.006941,7.288051,[496 122] ; [45 23],[487.37317784 130.62682216] ; [53.62682216 14.37317784],0
n2,1,0.007176,7.228421,[87 27] ; [16 15],[80.97931034 33.02068966] ; [22.02068966  8.97931034],0
d1,1,0.008002,7.032962,[367 251] ; [29 39],[356.74635569 261.25364431] ; [39.25364431 28.74635569],0
s3,1,0.009057,6.811524,[346 261] ; [27 40],[335.92136499 271.07863501] ; [37.07863501 29.92136499],0
a3,1,0.010161,6.606431,[446 171] ; [39 29],[436.8540146 180.1459854] ; [48.1459854 19.8540146],0
v3,1,0.017962,5.599863,[243 354] ; [16 47],[234.27727273 362.72272727] ; [24.72272727 38.27727273],0
d4,1,0.023117,5.159703,[509 107] ; [47 19],[502.19354839 113.80645161] ; [53.80645161 12.19354839],0
p12,1,0.024742,5.041833,[ 59 556] ; [ 1 67],[ 54.02635432 560.97364568] ; [ 5.97364568 62.02635432],0
a1,1,0.025988,4.956792,[ 26 592] ; [ 7 61],[ 29.72886297 588.27113703] ; [ 3.27113703 64.72886297],0
p5,1,0.036833,4.358131,[ 82 532] ; [ 3 64],[ 76.63729809 537.36270191] ; [ 8.36270191 58.63729809],0
u2,1,0.04856,3.890505,[107  64] ; [12 16],[102.25628141  68.74371859] ; [16.74371859 11.25628141],0
n3,1,0.058905,3.567955,[84 29] ; [17 13],[79.81118881 33.18881119] ; [21.18881119  8.81118881],0
d5,1,0.085513,2.956873,[504 112] ; [49 18],[498.75256223 117.24743777] ; [54.24743777 12.75256223],0
b5,1,0.207244,1.590574,[360 258] ; [45 23],[364.85422741 253.14577259] ; [40.14577259 27.85422741],0
u1,1,0.257313,1.283154,[106 512] ; [ 8 60],[102.69970845 515.30029155] ; [11.30029155 56.69970845],0
b2,1,0.403781,0.697037,[145 234] ; [14 30],[142.46099291 236.53900709] ; [16.53900709 27.46099291],0
b3,1,0.403781,0.697037,[145 234] ; [14 30],[142.46099291 236.53900709] ; [16.53900709 27.46099291],0
n1,1,0.473431,0.513957,[43 70] ; [14 17],[44.72916667 68.27083333] ; [12.27083333 18.72916667],0
s4,1,0.574866,0.314609,[102 509] ; [13 54],[103.63569322 507.36430678] ; [11.36430678 55.63569322],0
a8,1,0.603191,0.270209,[ 78 493] ; [ 7 55],[ 76.67456556 494.32543444] ; [ 8.32543444 53.67456556],0
u3,1,0.676056,0.1746,[102  70] ; [16 13],[100.97512438  71.02487562] ; [17.02487562 11.97512438],0
a2,1,0.720398,0.128111,[139 479] ; [14 54],[137.83381924 480.16618076] ; [15.16618076 52.83381924],0
b4,1,0.825815,0.048432,[363 255] ; [39 29],[362.1516035 255.8483965] ; [39.8483965 28.1516035],0
d2,1,0.862739,0.02989,[282 333] ; [31 35],[282.66519824 332.33480176] ; [30.33480176 35.66519824],0
p1,1,0.907423,0.013523,[ 57 559] ; [ 6 62],[ 56.73684211 559.26315789] ; [ 6.26315789 61.73684211],0
a4,1,0.960676,0.002431,[269 348] ; [29 38],[268.80994152 348.19005848] ; [29.19005848 37.80994152],0
