Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000568,11.877576,[ 1 13] ; [356 308],[7.37168142 6.62831858] ; [349.62831858 314.37168142],1
v4,1,0.006018,7.54482,[12  2] ; [652  16],[13.63049853  0.36950147] ; [650.36950147  17.63049853],0
a5,1,0.011677,6.359207,[7 7] ; [524 145],[10.88433382  3.11566618] ; [520.11566618 148.88433382],0
r1,1,0.014343,5.99547,[9 5] ; [578  87],[12.10309278  1.89690722] ; [574.89690722  90.10309278],0
d1,1,0.021499,5.285854,[6 8] ; [476 193],[9.87994143 4.12005857] ; [472.12005857 196.87994143],0
d4,1,0.028649,4.788573,[10  4] ; [600  69],[12.50366032  1.49633968] ; [597.49633968  71.50366032],0
a6,1,0.029781,4.721864,[6 8] ; [467 201],[9.70967742 4.29032258] ; [463.29032258 204.70967742],0
p5,1,0.030632,4.673463,[ 4 10] ; [ 69 592],[ 1.51407407 12.48592593] ; [ 71.48592593 589.51407407],0
s3,1,0.036076,4.393532,[ 4 10] ; [374 286],[7.85163205 6.14836795] ; [370.14836795 289.85163205],0
v1,1,0.036473,4.374841,[ 4 10] ; [368 282],[7.84337349 6.15662651] ; [364.15662651 285.84337349],0
s6,1,0.093525,2.812621,[7 7] ; [461 191],[9.83783784 4.16216216] ; [458.16216216 193.83783784],0
a3,1,0.100238,2.701752,[8 6] ; [508 159],[10.60792952  3.39207048] ; [505.39207048 161.60792952],0
n2,1,0.100593,2.696118,[1 2] ; [109  36],[2.22972973 0.77027027] ; [107.77027027  37.22972973],0
a7,1,0.109817,2.556854,[8 6] ; [506 162],[10.55131965  3.44868035] ; [503.44868035 164.55131965],0
s7,1,0.122029,2.391088,[3 8] ; [324 314],[5.54237288 5.45762712] ; [321.45762712 316.54237288],0
a8,1,0.127514,2.322514,[ 4 10] ; [ 85 518],[ 2.01944895 11.98055105] ; [ 86.98055105 516.01944895],0
d3,1,0.131528,2.274372,[8 6] ; [501 168],[10.43338214  3.56661786] ; [498.56661786 170.43338214],0
n6,1,0.134724,2.237211,[10  4] ; [569  95],[11.95575221  2.04424779] ; [567.04424779  96.95575221],0
u2,1,0.193443,1.691197,[5 1] ; [90 69],[3.45454545 2.54545455] ; [91.54545455 67.45454545],0
a4,1,0.270295,1.215247,[5 9] ; [338 330],[7.04105572 6.95894428] ; [335.95894428 332.04105572],0
p7,1,0.297044,1.087419,[11  3] ; [423 226],[9.16440422 4.83559578] ; [424.83559578 224.16440422],0
s1,1,0.353843,0.859627,[ 1 13] ; [ 19 639],[ 0.41666667 13.58333333] ; [ 19.58333333 638.41666667],0
s8,1,0.366625,0.815071,[5 9] ; [318 346],[6.66961652 7.33038348] ; [316.33038348 347.66961652],0
p4,1,0.480482,0.497769,[10  4] ; [413 251],[8.73451327 5.26548673] ; [414.26548673 249.73451327],0
n4,1,0.484104,0.489604,[10  4] ; [527 139],[11.05588235  2.94411765] ; [525.94411765 140.05588235],0
v3,1,0.484994,0.487613,[7 7] ; [259 377],[5.72923077 8.27076923] ; [260.27076923 375.72923077],0
b4,1,0.510959,0.432104,[7 7] ; [393 276],[8.19912152 5.80087848] ; [391.80087848 277.19912152],0
u3,1,0.514083,0.425748,[3 3] ; [101  59],[3.75903614 2.24096386] ; [100.24096386  59.75903614],0
p11,1,0.528666,0.396956,[12  2] ; [527 142],[11.04831625  2.95168375] ; [527.95168375 141.04831625],0
b1,1,0.631992,0.229369,[6 8] ; [245 424],[5.14494876 8.85505124] ; [245.85505124 423.14494876],0
p10,1,0.662785,0.190159,[11  3] ; [547 112],[11.6077266  2.3922734] ; [546.3922734 112.6077266],0
n3,1,0.690023,0.159061,[2 1] ; [111  34],[2.29054054 0.70945946] ; [110.70945946  34.29054054],0
v2,1,0.692992,0.155866,[7 6] ; [380 261],[7.69266055 5.30733945] ; [379.30733945 261.69266055],0
n5,1,0.719276,0.129187,[10  4] ; [502 162],[10.57227139  3.42772861] ; [501.42772861 162.57227139],0
b5,1,0.752903,0.099108,[8 6] ; [410 259],[8.56808199 5.43191801] ; [409.43191801 259.56808199],0
s4,1,0.776513,0.08058,[ 2 12] ; [113 545],[ 2.39583333 11.60416667] ; [112.60416667 545.39583333],0
p8,1,0.779112,0.078667,[8 6] ; [349 305],[7.48203593 6.51796407] ; [349.51796407 304.48203593],0
d2,1,0.822413,0.050374,[8 6] ; [361 306],[7.58590308 6.41409692] ; [361.41409692 305.58590308],0
p3,1,0.8674,0.027876,[7 7] ; [348 318],[7.30882353 6.69117647] ; [347.69117647 318.30882353],0
p6,1,0.902827,0.014906,[5 9] ; [244 410],[5.21856287 8.78143713] ; [243.78143713 410.21856287],0
p1,1,0.9391,0.005837,[ 1 13] ; [ 51 612],[ 1.07533235 12.92466765] ; [ 50.92466765 612.07533235],0
p12,1,0.951672,0.003673,[ 1 13] ; [ 50 610],[ 1.05934718 12.94065282] ; [ 49.94065282 610.05934718],0
b2,1,0.968847,0.001525,[3 5] ; [155 251],[3.0531401 4.9468599] ; [154.9468599 251.0531401],0
b3,1,0.968847,0.001525,[3 5] ; [155 251],[3.0531401 4.9468599] ; [154.9468599 251.0531401],0
s5,1,0.973206,0.001128,[5 9] ; [231 408],[5.05972435 8.94027565] ; [230.94027565 408.05972435],0
p2,1,0.98554,0.000328,[12  2] ; [568  96],[11.97640118  2.02359882] ; [568.02359882  95.97640118],0
p9,1,0.994487,4.8e-05,[12  2] ; [561  94],[11.99103139  2.00896861] ; [561.00896861  93.99103139],0
