Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.002482,9.153815,[ 2 23] ; [5 4],[ 5.14705882 19.85294118] ; [1.85294118 7.14705882],0
n4,1,0.031305,4.636173,[16  9] ; [2 7],[13.23529412 11.76470588] ; [4.76470588 4.23529412],0
p6,1,0.065755,3.385931,[ 2 23] ; [3 6],[ 3.67647059 21.32352941] ; [1.32352941 7.67647059],0
b5,1,0.069983,3.283429,[ 8 17] ; [6 3],[10.29411765 14.70588235] ; [3.70588235 5.29411765],0
r3,1,0.069983,3.283429,[ 8 17] ; [6 3],[10.29411765 14.70588235] ; [3.70588235 5.29411765],0
d2,1,0.081707,3.030617,[14 11] ; [2 7],[11.76470588 13.23529412] ; [4.23529412 4.76470588],0
p7,1,0.084522,2.975726,[ 4 21] ; [4 5],[ 5.88235294 19.11764706] ; [2.11764706 6.88235294],0
p8,1,0.116664,2.461538,[ 3 21] ; [3 5],[ 4.5 19.5] ; [1.5 6.5],0
r4,1,0.149987,2.072381,[ 3 22] ; [3 6],[ 4.41176471 20.58823529] ; [1.58823529 7.41176471],0
v1,1,0.154058,2.031605,[ 5 20] ; [4 5],[ 6.61764706 18.38235294] ; [2.38235294 6.61764706],0
n3,1,0.163165,1.944643,[5 9] ; [3 1],[6.22222222 7.77777778] ; [1.77777778 2.22222222],0
p10,1,0.166994,1.909722,[ 3 21] ; [3 6],[ 4.36363636 19.63636364] ; [1.63636364 7.36363636],0
a8,1,0.199735,1.64431,[ 2 23] ; [2 6],[ 3.03030303 21.96969697] ; [0.96969697 7.03030303],0
s6,1,0.27013,1.216085,[ 4 21] ; [3 6],[ 5.14705882 19.85294118] ; [1.85294118 7.14705882],0
p4,1,0.27013,1.216085,[ 4 21] ; [3 6],[ 5.14705882 19.85294118] ; [1.85294118 7.14705882],0
r1,1,0.306702,1.044825,[ 9 16] ; [5 4],[10.29411765 14.70588235] ; [3.70588235 5.29411765],0
d1,1,0.338574,0.915825,[10 15] ; [2 7],[ 8.82352941 16.17647059] ; [3.17647059 5.82352941],0
r2,1,0.349963,0.87359,[15  9] ; [4 5],[13.81818182 10.18181818] ; [5.18181818 3.81818182],0
p9,1,0.407016,0.6875,[ 7 17] ; [4 5],[ 8. 16.] ; [3. 6.],0
n5,1,0.447332,0.577404,[12 13] ; [3 6],[11.02941176 13.97058824] ; [3.97058824 5.02941176],0
s4,1,0.457789,0.551295,[ 3 22] ; [2 7],[ 3.67647059 21.32352941] ; [1.32352941 7.67647059],0
s5,1,0.457789,0.551295,[ 3 22] ; [2 7],[ 3.67647059 21.32352941] ; [1.32352941 7.67647059],0
s2,1,0.457789,0.551295,[ 3 22] ; [2 7],[ 3.67647059 21.32352941] ; [1.32352941 7.67647059],0
b3,1,0.477968,0.503497,[9 9] ; [2 4],[8.25 9.75] ; [2.75 3.25],0
b2,1,0.477968,0.503497,[9 9] ; [2 4],[8.25 9.75] ; [2.75 3.25],0
a5,1,0.551469,0.354691,[14 11] ; [4 5],[13.23529412 11.76470588] ; [4.76470588 4.23529412],0
a4,1,0.577155,0.310857,[11 14] ; [3 6],[10.29411765 14.70588235] ; [3.70588235 5.29411765],0
b1,1,0.577155,0.310857,[14 11] ; [6 3],[14.70588235 10.29411765] ; [5.29411765 3.70588235],0
v2,1,0.632142,0.229167,[ 6 18] ; [3 6],[ 6.54545455 17.45454545] ; [2.45454545 6.54545455],0
d3,1,0.654865,0.199821,[ 9 16] ; [4 5],[ 9.55882353 15.44117647] ; [3.44117647 5.55882353],0
d5,1,0.697476,0.151111,[13 12] ; [4 5],[12.5 12.5] ; [4.5 4.5],0
a2,1,0.722511,0.1261,[ 4 21] ; [1 8],[ 3.67647059 21.32352941] ; [1.32352941 7.67647059],0
d4,1,0.724159,0.124542,[15 10] ; [6 3],[15.44117647  9.55882353] ; [5.55882353 3.44117647],0
a7,1,0.854603,0.03358,[13 12] ; [5 4],[13.23529412 11.76470588] ; [4.76470588 4.23529412],0
b4,1,0.854603,0.03358,[13 12] ; [5 4],[13.23529412 11.76470588] ; [4.76470588 4.23529412],0
a3,1,0.885663,0.020677,[14 10] ; [5 4],[13.81818182 10.18181818] ; [5.18181818 3.81818182],0
p3,1,0.88757,0.019988,[ 5 20] ; [2 7],[ 5.14705882 19.85294118] ; [1.85294118 7.14705882],0
u2,1,0.929859,0.007748,[3 8] ; [1 3],[2.93333333 8.06666667] ; [1.06666667 2.93333333],0
s7,1,0.968494,0.00156,[ 3 20] ; [1 7],[ 2.96774194 20.03225806] ; [1.03225806 6.96774194],0
a6,1,0.981629,0.00053,[11 14] ; [4 5],[11.02941176 13.97058824] ; [3.97058824 5.02941176],0
s3,1,1.0,0.0,[ 8 16] ; [3 6],[ 8. 16.] ; [3. 6.],0
n2,1,1.0,0.0,[7 7] ; [2 2],[7. 7.] ; [2. 2.],0
