Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,105.696689,[ 44 191] ; [93 33],[ 89.18282548 145.81717452] ; [47.81717452 78.18282548],1
s6,1,0.0,56.61361,[101 141] ; [105  22],[135.100271 106.899729] ; [70.899729 56.100271],1
s2,1,0.0,40.011027,[ 75 167] ; [84 45],[103.71428571 138.28571429] ; [55.28571429 73.71428571],1
s3,1,0.0,30.320572,[100 142] ; [92 37],[125.23989218 116.76010782] ; [66.76010782 62.23989218],1
s5,1,5e-06,20.960223,[ 43 194] ; [49 72],[ 60.90502793 176.09497207] ; [31.09497207 89.90502793],1
v3,1,5.3e-05,16.322917,[ 62 173] ; [59 65],[ 79.20612813 155.79387187] ; [41.79387187 82.20612813],1
p10,1,0.000187,13.9554,[159  83] ; [106  20],[174.26630435  67.73369565] ; [90.73369565 35.26630435],1
p3,1,0.000739,11.387973,[ 42 202] ; [42 87],[ 54.94906166 189.05093834] ; [29.05093834 99.94906166],1
u3,1,0.001196,10.496609,[39 52] ; [25  8],[46.96774194 44.03225806] ; [17.03225806 15.96774194],0
v2,1,0.001789,9.754648,[108 122] ; [78 43],[121.88034188 108.11965812] ; [64.11965812 56.88034188],0
v1,1,0.002007,9.543306,[ 90 150] ; [67 56],[103.80165289 136.19834711] ; [53.19834711 69.80165289],0
d5,1,0.002057,9.497687,[170  73] ; [109  20],[182.25  60.75] ; [96.75 32.25],0
p9,1,0.002396,9.218701,[173  65] ; [110  17],[184.53150685  53.46849315] ; [98.46849315 28.53150685],0
d2,1,0.005336,7.762012,[ 88 155] ; [66 63],[100.59677419 142.40322581] ; [53.40322581 75.59677419],0
n4,1,0.007485,7.152613,[152  93] ; [97 31],[163.55227882  81.44772118] ; [85.44772118 42.55227882],0
r4,1,0.009175,6.788432,[207  38] ; [121   8],[214.86631016  30.13368984] ; [113.13368984  15.86631016],0
a5,1,0.013468,6.106544,[147  98] ; [94 35],[157.87433155  87.12566845] ; [83.12566845 45.87433155],0
r1,1,0.014586,5.965817,[174  70] ; [106  22],[183.65591398  60.34408602] ; [96.34408602 31.65591398],0
p7,1,0.017254,5.670315,[104 134] ; [70 53],[114.71468144 123.28531856] ; [59.28531856 63.71468144],0
d1,1,0.017905,5.605402,[109 136] ; [74 55],[119.87967914 125.12032086] ; [63.12032086 65.87967914],0
a3,1,0.020358,5.380954,[154  90] ; [96 32],[163.97849462  80.02150538] ; [86.02150538 41.97849462],0
p6,1,0.022067,5.240474,[ 34 205] ; [30 96],[ 41.90684932 197.09315068] ; [ 22.09315068 103.90684932],0
n5,1,0.03261,4.566118,[144 101] ; [89 38],[153.45430108  91.54569892] ; [79.54569892 47.45430108],0
b1,1,0.038101,4.300507,[ 78 167] ; [55 74],[ 87.12566845 157.87433155] ; [45.87433155 83.12566845],0
a4,1,0.05211,3.772222,[ 85 160] ; [58 71],[ 93.67647059 151.32352941] ; [49.32352941 79.67647059],0
p1,1,0.057665,3.603301,[  8 234] ; [ 10 119],[ 11.74123989 230.25876011] ; [  6.25876011 122.74123989],0
n6,1,0.082964,3.005853,[185  59] ; [107  21],[191.52688172  52.47311828] ; [100.47311828  27.52688172],0
p12,1,0.096124,2.768711,[  8 234] ; [  9 117],[ 11.17934783 230.82065217] ; [  5.82065217 120.17934783],0
u1,1,0.100202,2.702326,[ 27 218] ; [ 22 107],[ 32.09893048 212.90106952] ; [ 16.90106952 112.09893048],0
p8,1,0.100295,2.700846,[ 75 166] ; [50 76],[ 82.08446866 158.91553134] ; [42.91553134 83.08446866],0
b3,1,0.107225,2.594657,[37 81] ; [36 49],[42.43349754 75.56650246] ; [30.56650246 54.43349754],0
b2,1,0.107225,2.594657,[37 81] ; [36 49],[42.43349754 75.56650246] ; [30.56650246 54.43349754],0
n1,1,0.132672,2.260959,[23 55] ; [15 19],[26.46428571 51.53571429] ; [11.53571429 22.46428571],0
u2,1,0.185424,1.753604,[44 46] ; [20 12],[47.21311475 42.78688525] ; [16.78688525 15.21311475],0
a8,1,0.1915,1.706037,[ 29 201] ; [21 97],[ 33.04597701 196.95402299] ; [ 16.95402299 101.04597701],0
p11,1,0.234855,1.411215,[176  69] ; [100  29],[180.80213904  64.19786096] ; [95.19786096 33.80213904],0
