Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000172,14.118654,[39 20] ; [19 41],[28.75630252 30.24369748] ; [29.24369748 30.75630252],1
a6,1,0.000514,12.063492,[41 19] ; [22 38],[31.5 28.5] ; [31.5 28.5],1
d5,1,0.002197,9.377289,[47 13] ; [31 29],[39. 21.] ; [39. 21.],0
a2,1,0.007244,7.211538,[13 47] ; [ 3 57],[ 8. 52.] ; [ 8. 52.],0
u1,1,0.015263,5.885886,[ 8 52] ; [ 1 59],[ 4.5 55.5] ; [ 4.5 55.5],0
b1,1,0.017231,5.672727,[26 34] ; [39 21],[32.5 27.5] ; [32.5 27.5],0
n5,1,0.020869,5.337697,[29 28] ; [43 17],[35.07692308 21.92307692] ; [36.92307692 23.07692308],0
a5,1,0.043163,4.088989,[39 21] ; [28 32],[33.5 26.5] ; [33.5 26.5],0
d4,1,0.049714,3.851091,[46 14] ; [36 24],[41. 19.] ; [41. 19.],0
d1,1,0.062407,3.472222,[29 31] ; [19 41],[24. 36.] ; [24. 36.],0
r3,1,0.103149,2.656167,[37 20] ; [30 30],[32.64102564 24.35897436] ; [34.35897436 25.64102564],0
a8,1,0.128447,2.311177,[ 6 49] ; [ 2 55],[ 3.92857143 51.07142857] ; [ 4.07142857 52.92857143],0
s1,1,0.143235,2.142857,[ 6 54] ; [ 2 58],[ 4. 56.] ; [ 4. 56.],0
s5,1,0.182475,1.777351,[12 46] ; [ 7 53],[ 9.33898305 48.66101695] ; [ 9.66101695 50.33898305],0
n4,1,0.190495,1.713786,[33 27] ; [40 20],[36.5 23.5] ; [36.5 23.5],0
a4,1,0.19918,1.648373,[24 36] ; [17 42],[20.67226891 39.32773109] ; [20.32773109 38.67226891],0
r1,1,0.208463,1.58207,[21 38] ; [15 45],[17.8487395 41.1512605] ; [18.1512605 41.8487395],0
p5,1,0.211227,1.562996,[ 8 50] ; [ 4 55],[ 5.94871795 52.05128205] ; [ 6.05128205 52.94871795],0
u3,1,0.27031,1.215171,[ 7 14] ; [ 5 21],[ 5.36170213 15.63829787] ; [ 6.63829787 19.36170213],0
n6,1,0.271843,1.207424,[30 27] ; [37 22],[32.92241379 24.07758621] ; [34.07758621 24.92241379],0
p8,1,0.305117,1.051693,[19 40] ; [14 45],[16.5 42.5] ; [16.5 42.5],0
b2,1,0.321987,0.980857,[ 9 21] ; [17 24],[10.98591549 19.01408451] ; [15.01408451 25.98591549],0
b3,1,0.321987,0.980857,[ 9 21] ; [17 24],[10.98591549 19.01408451] ; [15.01408451 25.98591549],0
v2,1,0.361408,0.832994,[26 34] ; [20 37],[23.58974359 36.41025641] ; [22.41025641 34.58974359],0
p4,1,0.364896,0.820974,[19 41] ; [23 35],[21.3559322 38.6440678] ; [20.6440678 37.3559322],0
v3,1,0.369339,0.805886,[17 42] ; [13 47],[14.87394958 44.12605042] ; [15.12605042 44.87394958],0
d2,1,0.41059,0.67709,[22 38] ; [26 33],[24.20168067 35.79831933] ; [23.79831933 35.20168067],0
p3,1,0.427987,0.62828,[17 42] ; [13 45],[15.12820513 43.87179487] ; [14.87179487 43.12820513],0
a3,1,0.45024,0.570048,[38 21] ; [34 25],[36. 23.] ; [36. 23.],0
s6,1,0.473639,0.513474,[21 37] ; [18 42],[19.16949153 38.83050847] ; [19.83050847 40.16949153],0
s2,1,0.473946,0.512761,[14 44] ; [18 42],[15.72881356 42.27118644] ; [16.27118644 43.72881356],0
u2,1,0.514643,0.424615,[ 8 12] ; [ 8 18],[ 6.95652174 13.04347826] ; [ 9.04347826 16.95652174],0
s7,1,0.564871,0.33134,[14 41] ; [17 39],[15.36036036 39.63963964] ; [15.63963964 40.36036036],0
n1,1,0.576999,0.311111,[ 9 19] ; [11 17],[10. 18.] ; [10. 18.],0
p11,1,0.58383,0.300083,[32 28] ; [29 31],[30.5 29.5] ; [30.5 29.5],0
n2,1,0.584218,0.299465,[18 10] ; [16 12],[17. 11.] ; [17. 11.],0
v1,1,0.64756,0.20899,[23 34] ; [21 37],[21.80869565 35.19130435] ; [22.19130435 35.80869565],0
r2,1,0.650531,0.205231,[33 21] ; [33 25],[31.82142857 22.17857143] ; [34.17857143 23.82142857],0
s8,1,0.681179,0.168802,[11 48] ; [13 47],[11.89915966 47.10084034] ; [12.10084034 47.89915966],0
p10,1,0.697426,0.151164,[31 25] ; [30 28],[29.96491228 26.03508772] ; [31.03508772 26.96491228],0
b4,1,0.709388,0.138889,[37 23] ; [35 25],[36. 24.] ; [36. 24.],0
b5,1,0.714849,0.133482,[32 28] ; [30 30],[31. 29.] ; [31. 29.],0
p1,1,0.729522,0.119551,[ 6 53] ; [ 5 55],[ 5.45378151 53.54621849] ; [ 5.54621849 54.45378151],0
a1,1,0.768975,0.086269,[ 6 54] ; [ 7 53],[ 6.5 53.5] ; [ 6.5 53.5],0
p6,1,0.775298,0.081483,[10 48] ; [11 46],[10.59130435 47.40869565] ; [10.40869565 46.59130435],0
p9,1,0.790357,0.070675,[36 22] ; [34 23],[35.30434783 22.69565217] ; [34.69565217 22.30434783],0
p2,1,0.831031,0.045531,[33 26] ; [33 24],[33.56896552 25.43103448] ; [32.43103448 24.56896552],0
s3,1,0.890446,0.018972,[20 36] ; [20 38],[19.64912281 36.35087719] ; [20.35087719 37.64912281],0
n3,1,0.890764,0.018861,[14 14] ; [14 13],[14.25454545 13.74545455] ; [13.74545455 13.25454545],0
v4,1,0.941227,0.005436,[33 22] ; [35 24],[32.80701754 22.19298246] ; [35.19298246 23.80701754],0
p7,1,0.943609,0.005003,[21 36] ; [21 37],[20.8173913 36.1826087] ; [21.1826087 36.8173913],0
p12,1,1.0,0.0,[ 2 57] ; [ 2 57],[ 2. 57.] ; [ 2. 57.],0
