Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,32.367963,[ 19 373] ; [10 22],[ 26.81132075 365.18867925] ; [ 2.18867925 29.81132075],1
p12,1,5.1e-05,16.405644,[ 13 378] ; [ 6 26],[ 17.56264775 373.43735225] ; [ 1.43735225 30.56264775],1
p3,1,0.000179,14.03845,[161 233] ; [24  8],[171.10328638 222.89671362] ; [13.89671362 18.10328638],1
s7,1,0.000976,10.873155,[161 220] ; [22  8],[169.64233577 211.35766423] ; [13.35766423 16.64233577],1
n5,1,0.00222,9.358018,[265 125] ; [30  2],[272.63033175 117.36966825] ; [22.36966825  9.63033175],0
s6,1,0.003211,8.683785,[257 133] ; [26  2],[264.0430622 125.9569378] ; [18.9569378  9.0430622],0
p6,1,0.004831,7.941816,[134 255] ; [19 13],[141.37054632 247.62945368] ; [11.62945368 20.37054632],0
p4,1,0.005421,7.733435,[207 186] ; [25  7],[214.53176471 178.46823529] ; [17.46823529 14.53176471],0
s8,1,0.00768,7.106523,[146 248] ; [19 12],[152.96470588 241.03529412] ; [12.03529412 18.96470588],0
n4,1,0.00795,7.044617,[285 109] ; [30  2],[291.33802817 102.66197183] ; [23.66197183  8.33802817],0
s5,1,0.011514,6.384177,[118 264] ; [16 14],[124.24271845 257.75728155] ; [ 9.75728155 20.24271845],0
d2,1,0.012495,6.239266,[181 214] ; [22 10],[187.78688525 207.21311475] ; [15.21311475 16.78688525],0
p9,1,0.015893,5.814668,[309  83] ; [30  1],[314.15602837  77.84397163] ; [24.84397163  6.15602837],0
p8,1,0.036264,4.384635,[188 202] ; [21 10],[193.61045131 196.38954869] ; [15.38954869 15.61045131],0
s1,1,0.046563,3.961104,[ 11 379] ; [ 3 29],[ 12.93838863 377.06161137] ; [ 1.06161137 30.93838863],0
n1,1,0.046726,3.955226,[41 64] ; [6 2],[43.67256637 61.32743363] ; [3.32743363 4.67256637],0
u3,1,0.048954,3.876923,[77 44] ; [1 4],[74.9047619 46.0952381] ; [3.0952381 1.9047619],0
r3,1,0.052461,3.761009,[374  18] ; [28  4],[371.66037736  20.33962264] ; [30.33962264  1.66037736],0
n6,1,0.054401,3.700357,[313  79] ; [30  2],[317.11320755  74.88679245] ; [25.88679245  6.11320755],0
p7,1,0.07279,3.218963,[232 154] ; [23  7],[236.61057692 149.38942308] ; [18.38942308 11.61057692],0
a3,1,0.075083,3.168237,[273 120] ; [27  5],[277.41176471 115.58823529] ; [22.58823529  9.41176471],0
p2,1,0.084238,2.981175,[322  72] ; [30  2],[325.55868545  68.44131455] ; [26.44131455  5.55868545],0
a8,1,0.101854,2.676267,[ 48 316] ; [ 7 22],[ 50.94147583 313.05852417] ; [ 4.05852417 24.94147583],0
s3,1,0.105422,2.62154,[212 181] ; [22 10],[216.38117647 176.61882353] ; [17.61882353 14.38117647],0
b5,1,0.123506,2.372283,[240 155] ; [15 17],[235.88992974 159.11007026] ; [19.11007026 12.88992974],0
p10,1,0.146092,2.112592,[299  93] ; [28  4],[302.32075472  89.67924528] ; [24.67924528  7.32075472],0
a1,1,0.172581,1.860382,[  9 386] ; [ 2 30],[ 10.17564403 384.82435597] ; [ 0.82435597 31.17564403],0
s2,1,0.24827,1.333011,[179 213] ; [18 14],[182.13207547 209.86792453] ; [14.86792453 17.13207547],0
b2,1,0.260261,1.26737,[ 79 147] ; [12 14],[ 81.61111111 144.38888889] ; [ 9.38888889 16.61111111],0
b3,1,0.260261,1.26737,[ 79 147] ; [12 14],[ 81.61111111 144.38888889] ; [ 9.38888889 16.61111111],0
u4,1,0.285366,1.141355,[  4 391] ; [ 1 31],[  4.62529274 390.37470726] ; [ 0.37470726 31.62529274],0
v2,1,0.301184,1.068947,[166 213] ; [11 21],[163.2189781 215.7810219] ; [13.7810219 18.2189781],0
v4,1,0.429019,0.625479,[368  23] ; [29  3],[366.96690307  24.03309693] ; [30.03309693  1.96690307],0
a6,1,0.495012,0.465614,[270 125] ; [20 12],[268.26697892 126.73302108] ; [21.73302108 10.26697892],0
u1,1,0.505235,0.443923,[ 68 327] ; [ 7 25],[ 69.3793911 325.6206089] ; [ 5.6206089 26.3793911],0
d1,1,0.542336,0.371227,[225 170] ; [20 12],[226.63934426 168.36065574] ; [18.36065574 13.63934426],0
r4,1,0.545901,0.364711,[369  26] ; [29  3],[368.17330211  26.82669789] ; [29.82669789  2.17330211],0
r2,1,0.558567,0.342191,[376  16] ; [30  2],[375.35849057  16.64150943] ; [30.64150943  1.35849057],0
b4,1,0.560669,0.338548,[226 169] ; [20 12],[227.56440281 167.43559719] ; [18.43559719 13.56440281],0
n3,1,0.586561,0.295748,[73 29] ; [5 3],[72.32727273 29.67272727] ; [5.67272727 2.32727273],0
d3,1,0.681878,0.168019,[273 122] ; [21 11],[271.96721311 123.03278689] ; [22.03278689  9.96721311],0
d5,1,0.689999,0.159087,[320  75] ; [25  7],[319.14519906  75.85480094] ; [25.85480094  6.14519906],0
n2,1,0.692266,0.156643,[72 32] ; [5 3],[71.5 32.5] ; [5.5 2.5],0
d4,1,0.742293,0.108122,[329  65] ; [26  6],[328.33333333  65.66666667] ; [26.66666667  5.33333333],0
a7,1,0.750546,0.101073,[294 101] ; [23  9],[293.24355972 101.75644028] ; [23.75644028  8.24355972],0
v1,1,0.777451,0.079886,[178 211] ; [15 16],[178.7547619 210.2452381] ; [14.2452381 16.7547619],0
b1,1,0.781115,0.07721,[158 237] ; [12 20],[157.25995316 237.74004684] ; [12.74004684 19.25995316],0
p11,1,0.781314,0.077066,[300  95] ; [25  7],[300.6440281  94.3559719] ; [24.3559719  7.6440281],0
a5,1,0.821406,0.050957,[289 106] ; [24  8],[289.54332553 105.45667447] ; [23.45667447  8.54332553],0
a4,1,0.822722,0.050196,[180 213] ; [14 18],[179.39294118 213.60705882] ; [14.60705882 17.39294118],0
a2,1,0.87805,0.023544,[ 94 301] ; [ 8 24],[ 94.3559719 300.6440281] ; [ 7.6440281 24.3559719],0
s4,1,0.936305,0.006386,[ 75 313] ; [ 6 26],[ 74.82857143 313.17142857] ; [ 6.17142857 25.82857143],0
