Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.008481,6.928941,[32  6] ; [5 6],[28.69387755  9.30612245] ; [8.30612245 2.69387755],0
p2,1,0.042789,4.103733,[22 16] ; [10  1],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
s3,1,0.058447,3.580909,[23 15] ; [10  1],[25.59183673 12.40816327] ; [7.40816327 3.59183673],0
v3,1,0.082843,3.008233,[18 20] ; [2 9],[15.51020408 22.48979592] ; [4.48979592 6.51020408],0
r3,1,0.084244,2.981056,[35  3] ; [8 3],[33.34693878  4.65306122] ; [9.65306122 1.34693878],0
v2,1,0.101968,2.674486,[21 17] ; [3 8],[18.6122449 19.3877551] ; [5.3877551 5.6122449],0
n4,1,0.10646,2.605999,[30  8] ; [6 5],[27.91836735 10.08163265] ; [8.08163265 2.91836735],0
p8,1,0.113789,2.500797,[14 24] ; [7 4],[16.28571429 21.71428571] ; [4.71428571 6.28571429],0
r2,1,0.168185,1.899043,[36  2] ; [9 2],[34.89795918  3.10204082] ; [10.10204082  0.89795918],0
d2,1,0.182018,1.781068,[19 19] ; [3 8],[17.06122449 20.93877551] ; [4.93877551 6.06122449],0
s2,1,0.182018,1.781068,[19 19] ; [8 3],[20.93877551 17.06122449] ; [6.06122449 4.93877551],0
s6,1,0.191392,1.706872,[23 15] ; [9 2],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
d5,1,0.209123,1.577488,[31  7] ; [7 4],[29.46938776  8.53061224] ; [8.53061224 2.46938776],0
r1,1,0.209123,1.577488,[31  7] ; [7 4],[29.46938776  8.53061224] ; [8.53061224 2.46938776],0
p10,1,0.235605,1.406699,[18 20] ; [3 8],[16.28571429 21.71428571] ; [4.71428571 6.28571429],0
b5,1,0.235605,1.406699,[20 18] ; [8 3],[21.71428571 16.28571429] ; [6.28571429 4.71428571],0
d4,1,0.298379,1.081426,[30  8] ; [7 4],[28.69387755  9.30612245] ; [8.30612245 2.69387755],0
u3,1,0.30797,1.039361,[7 6] ; [4 1],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
u2,1,0.30797,1.039361,[7 6] ; [4 1],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
p4,1,0.341868,0.903413,[18 20] ; [7 4],[19.3877551 18.6122449] ; [5.6122449 5.3877551],0
d1,1,0.341868,0.903413,[20 18] ; [4 7],[18.6122449 19.3877551] ; [5.3877551 5.6122449],0
a4,1,0.373934,0.790548,[16 22] ; [3 8],[14.73469388 23.26530612] ; [4.26530612 6.73469388],0
a7,1,0.394542,0.724898,[26 12] ; [6 5],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
b4,1,0.394542,0.724898,[26 12] ; [6 5],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
s5,1,0.396946,0.717559,[10 28] ; [4 6],[11.08333333 26.91666667] ; [2.91666667 7.08333333],0
v1,1,0.424837,0.636896,[19 19] ; [4 7],[17.83673469 20.16326531] ; [5.16326531 5.83673469],0
p6,1,0.430179,0.62234,[ 9 28] ; [4 7],[10.02083333 26.97916667] ; [2.97916667 8.02083333],0
n5,1,0.495729,0.464068,[25 13] ; [6 5],[24.04081633 13.95918367] ; [6.95918367 4.04081633],0
a3,1,0.495729,0.464068,[25 13] ; [6 5],[24.04081633 13.95918367] ; [6.95918367 4.04081633],0
s8,1,0.518143,0.417589,[18 20] ; [4 7],[17.06122449 20.93877551] ; [4.93877551 6.06122449],0
n1,1,0.550985,0.355556,[8 4] ; [2 2],[7.5 4.5] ; [2.5 1.5],0
a6,1,0.605667,0.266532,[24 14] ; [6 5],[23.26530612 14.73469388] ; [6.73469388 4.26530612],0
n6,1,0.663267,0.189579,[30  8] ; [8 3],[29.46938776  8.53061224] ; [8.53061224 2.46938776],0
b1,1,0.722279,0.12632,[23 15] ; [6 5],[22.48979592 15.51020408] ; [6.51020408 4.48979592],0
a5,1,0.722279,0.12632,[23 15] ; [6 5],[22.48979592 15.51020408] ; [6.51020408 4.48979592],0
n3,1,0.771084,0.084656,[7 5] ; [2 2],[6.75 5.25] ; [2.25 1.75],0
v4,1,0.788188,0.07218,[33  5] ; [9 1],[33.25  4.75] ; [8.75 1.25],0
p3,1,0.808134,0.058968,[12 25] ; [4 7],[12.33333333 24.66666667] ; [3.66666667 7.33333333],0
u1,1,0.835193,0.043283,[ 8 30] ; [2 9],[ 7.75510204 30.24489796] ; [2.24489796 8.75510204],0
a2,1,0.835193,0.043283,[ 8 30] ; [2 9],[ 7.75510204 30.24489796] ; [2.24489796 8.75510204],0
p7,1,0.852304,0.034663,[19 18] ; [6 5],[19.27083333 17.72916667] ; [5.72916667 5.27083333],0
d3,1,0.894893,0.017454,[25 13] ; [7 4],[24.81632653 13.18367347] ; [7.18367347 3.81632653],0
s1,1,0.898467,0.016281,[ 3 35] ; [ 1 10],[ 3.10204082 34.89795918] ; [ 0.89795918 10.10204082],0
p1,1,0.898467,0.016281,[ 3 35] ; [ 1 10],[ 3.10204082 34.89795918] ; [ 0.89795918 10.10204082],0
n2,1,0.936802,0.006287,[10  3] ; [3 1],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
p11,1,0.976874,0.00084,[24 14] ; [7 4],[24.04081633 13.95918367] ; [6.95918367 4.04081633],0
