Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,104.596033,[207  45] ; [30 82],[164.07692308  87.92307692] ; [72.92307692 39.07692308],1
p2,1,0.0,46.857008,[208  44] ; [55 60],[180.58855586  71.41144414] ; [82.41144414 32.58855586],1
p7,1,0.0,42.625462,[180  70] ; [41 73],[151.78571429  98.21428571] ; [69.21428571 44.78571429],1
p8,1,0.0,41.733164,[149 101] ; [26 87],[120.52341598 129.47658402] ; [54.47658402 58.52341598],1
r3,1,0.0,36.609003,[240  14] ; [82 32],[222.25  31.75] ; [99.75 14.25],1
r4,1,0.0,34.796918,[223  33] ; [69 46],[201.48787062  54.51212938] ; [90.51212938 24.48787062],1
s8,1,0.0,31.550366,[118 135] ; [18 95],[ 94.01092896 158.98907104] ; [41.98907104 71.01092896],1
v4,1,0.0,27.259796,[238  16] ; [84 29],[222.85558583  31.14441417] ; [99.14441417 13.85558583],1
n6,1,0.0,25.592193,[204  52] ; [61 52],[183.84823848  72.15176152] ; [81.15176152 31.84823848],1
p6,1,1e-06,24.710714,[105 144] ; [17 94],[ 84.38333333 164.61666667] ; [37.61666667 73.38333333],1
p4,1,1e-06,24.612318,[162  92] ; [41 73],[140.11413043 113.88586957] ; [62.88586957 51.11413043],1
n5,1,2e-06,23.115268,[203  53] ; [62 51],[183.84823848  72.15176152] ; [81.15176152 31.84823848],1
n4,1,4e-06,21.398033,[208  48] ; [66 47],[190.09214092  65.90785908] ; [83.90785908 29.09214092],1
p3,1,3.1e-05,17.356915,[146 107] ; [39 75],[127.53405995 125.46594005] ; [57.46594005 56.53405995],1
r1,1,7.5e-05,15.671083,[200  55] ; [66 47],[184.32065217  70.67934783] ; [81.67934783 31.32065217],1
v1,1,8.7e-05,15.397212,[136 113] ; [37 77],[118.66942149 130.33057851] ; [54.33057851 59.66942149],1
v2,1,0.000351,12.775249,[132 111] ; [38 74],[116.36619718 126.63380282] ; [53.63380282 58.36619718],1
a5,1,0.000441,12.351124,[197  59] ; [68 47],[182.85714286  73.14285714] ; [82.14285714 32.85714286],1
s2,1,0.000459,12.273533,[125 128] ; [34 80],[109.61035422 143.38964578] ; [49.38964578 64.61035422],1
s7,1,0.000476,12.208496,[116 127] ; [29 76],[101.25 141.75] ; [43.75 61.25],1
s6,1,0.00057,11.871017,[155  92] ; [49 64],[139.96666667 107.03333333] ; [64.03333333 48.96666667],1
s5,1,0.001179,10.523626,[ 78 168] ; [17 94],[ 65.46218487 180.53781513] ; [29.53781513 81.46218487],0
a3,1,0.003617,8.466984,[189  66] ; [66 46],[177.17983651  77.82016349] ; [77.82016349 34.17983651],0
s1,1,0.009444,6.736827,[  8 245] ; [ 11 103],[ 13.09809264 239.90190736] ; [  5.90190736 108.09809264],0
p5,1,0.00987,6.658168,[ 37 216] ; [  6 108],[ 29.64305177 223.35694823] ; [ 13.35694823 100.64305177],0
s3,1,0.012857,6.188657,[143 108] ; [48 64],[132.06887052 118.93112948] ; [58.93112948 53.06887052],0
r2,1,0.013039,6.163827,[229  24] ; [91 21],[221.80821918  31.19178082] ; [98.19178082 13.80821918],0
d4,1,0.013179,6.14495,[206  49] ; [78 35],[196.79347826  58.20652174] ; [87.20652174 25.79347826],0
u2,1,0.014689,5.953447,[42 24] ; [19 28],[35.62831858 30.37168142] ; [25.37168142 21.62831858],0
p12,1,0.015335,5.877558,[ 17 234] ; [  1 114],[ 12.3442623 238.6557377] ; [  5.6557377 109.3442623],0
d1,1,0.018167,5.579994,[143 113] ; [49 66],[132.4851752 123.5148248] ; [59.5148248 55.4851752],0
n3,1,0.018332,5.564182,[34 10] ; [27 23],[28.55319149 15.44680851] ; [32.44680851 17.55319149],0
n2,1,0.020044,5.408067,[34 11] ; [28 25],[28.46938776 16.53061224] ; [33.53061224 19.46938776],0
u3,1,0.022556,5.202354,[43 24] ; [21 28],[36.96551724 30.03448276] ; [27.03448276 21.96551724],0
v3,1,0.042886,4.099898,[ 96 155] ; [29 78],[ 87.6396648 163.3603352] ; [37.3603352 69.6396648],0
d5,1,0.103417,2.652034,[195  60] ; [78 36],[188.65853659  66.34146341] ; [84.34146341 29.65853659],0
b5,1,0.113269,2.508002,[140 116] ; [73 42],[146.97574124 109.02425876] ; [66.02425876 48.97574124],0
a6,1,0.117166,2.454802,[165  90] ; [64 50],[158.25203252  96.74796748] ; [70.74796748 43.25203252],0
a4,1,0.18135,1.786523,[123 132] ; [46 67],[117.10597826 137.89402174] ; [51.89402174 61.10597826],0
d3,1,0.284708,1.144478,[161  95] ; [65 49],[156.36756757  99.63243243] ; [69.63243243 44.36756757],0
n1,1,0.313775,1.014718,[24 20] ; [23 29],[21.54166667 22.45833333] ; [25.45833333 26.54166667],0
a1,1,0.324001,0.972725,[ 17 239] ; [ 11 104],[ 19.32075472 236.67924528] ; [  8.67924528 106.32075472],0
a8,1,0.342213,0.902125,[ 34 205] ; [11 94],[ 31.26453488 207.73546512] ; [13.73546512 91.26453488],0
s4,1,0.422644,0.642951,[ 36 216] ; [20 94],[ 38.55737705 213.44262295] ; [17.44262295 96.55737705],0
u1,1,0.459564,0.546958,[ 41 215] ; [ 15 100],[ 38.64150943 217.35849057] ; [17.35849057 97.64150943],0
d2,1,0.468968,0.524407,[126 130] ; [51 62],[122.79674797 133.20325203] ; [54.20325203 58.79674797],0
a7,1,0.532798,0.389051,[163  92] ; [69 45],[160.32520325  94.67479675] ; [71.67479675 42.32520325],0
b4,1,0.585766,0.297005,[148 108] ; [63 52],[145.59568733 110.40431267] ; [65.40431267 49.59568733],0
a2,1,0.659226,0.194466,[ 61 195] ; [25 90],[ 59.34231806 196.65768194] ; [26.65768194 88.34231806],0
b2,1,0.786587,0.073303,[ 57 105] ; [23 46],[ 56.1038961 105.8961039] ; [23.8961039 45.1038961],0
b3,1,0.786587,0.073303,[ 57 105] ; [23 46],[ 56.1038961 105.8961039] ; [23.8961039 45.1038961],0
p1,1,0.797274,0.065985,[ 20 233] ; [ 10 105],[ 20.625 232.375] ; [  9.375 105.625],0
