Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,338.210856,[334  36] ; [ 74 264],[213.22033898 156.77966102] ; [194.77966102 143.22033898],1
s7,1,0.0,142.373838,[261  96] ; [ 89 236],[183.2111437 173.7888563] ; [166.7888563 158.2111437],1
s6,1,0.0,141.32057,[328  41] ; [159 176],[255.25994318 113.74005682] ; [231.74005682 103.25994318],1
s8,1,0.0,93.845464,[237 135] ; [ 93 246],[172.65822785 199.34177215] ; [157.34177215 181.65822785],1
s5,1,0.0,59.142038,[173 185] ; [ 68 265],[124.85962373 233.14037627] ; [116.14037627 216.85962373],1
s4,1,6e-06,20.619,[ 81 287] ; [ 32 306],[ 58.90084986 309.09915014] ; [ 54.09915014 283.90084986],1
p6,1,3.1e-05,17.35231,[162 204] ; [ 98 239],[135.36273115 230.63726885] ; [124.63726885 212.36273115],1
u1,1,0.000346,12.802996,[ 96 278] ; [ 51 292],[ 76.67782427 297.32217573] ; [ 70.32217573 272.67782427],1
d2,1,0.000494,12.139934,[209 162] ; [148 194],[185.7601683 185.2398317] ; [171.2398317 170.7601683],1
d1,1,0.000566,11.884215,[255 119] ; [191 152],[232.64156206 141.35843794] ; [213.35843794 129.64156206],1
p9,1,0.000575,11.854376,[324  41] ; [268  70],[307.36842105  57.63157895] ; [284.63157895  53.36842105],1
p12,1,0.00061,11.743891,[ 44 325] ; [ 16 322],[ 31.31541726 337.68458274] ; [ 28.68458274 309.31541726],1
n5,1,0.000949,10.923992,[299  72] ; [237 102],[280.07887324  90.92112676] ; [255.92112676  83.07887324],1
p4,1,0.001148,10.572131,[245 124] ; [184 154],[223.90523338 145.09476662] ; [205.09476662 132.90523338],0
p10,1,0.001392,10.21686,[318  50] ; [260  77],[301.70780142  66.29219858] ; [276.29219858  60.70780142],0
a3,1,0.002109,9.452189,[291  81] ; [232 109],[272.86956522  99.13043478] ; [250.13043478  90.86956522],0
r4,1,0.00299,8.81362,[369   5] ; [325  18],[362.0027894  11.9972106] ; [331.9972106  11.0027894],0
d4,1,0.003433,8.561641,[326  44] ; [274  68],[311.79775281  58.20224719] ; [288.20224719  53.79775281],0
r3,1,0.004094,8.241707,[366   6] ; [322  19],[358.95652174  13.04347826] ; [329.04347826  11.95652174],0
u4,1,0.004212,8.189982,[ 14 360] ; [  2 341],[  8.34588563 365.65411437] ; [  7.65411437 335.34588563],0
a2,1,0.004215,8.188813,[116 258] ; [ 74 269],[ 99.10739191 274.89260809] ; [ 90.89260809 252.10739191],0
r2,1,0.006554,7.391282,[370   3] ; [327  13],[364.62973352   8.37026648] ; [332.37026648   7.62973352],0
a4,1,0.007669,7.109202,[193 180] ; [142 198],[175.25245442 197.74754558] ; [159.74754558 180.25245442],0
v1,1,0.027117,4.883319,[216 147] ; [172 164],[201.49356223 161.50643777] ; [186.50643777 149.49356223],0
n6,1,0.028264,4.811893,[322  47] ; [278  64],[311.39240506  57.60759494] ; [288.60759494  53.39240506],0
n4,1,0.029554,4.735023,[304  69] ; [255  86],[292.02661064  80.97338936] ; [266.97338936  74.02661064],0
u3,1,0.030371,4.688181,[59 22] ; [64 47],[51.890625 29.109375] ; [71.109375 39.890625],0
p7,1,0.037858,4.311381,[247 110] ; [206 128],[234.03907381 122.96092619] ; [218.96092619 115.03907381],0
v3,1,0.038214,4.295463,[164 193] ; [125 203],[150.61751825 206.38248175] ; [138.38248175 189.61751825],0
d5,1,0.039149,4.254376,[317  54] ; [273  70],[306.56862745  64.43137255] ; [283.43137255  59.56862745],0
p3,1,0.079427,3.076582,[198 171] ; [161 181],[186.3164557 182.6835443] ; [172.6835443 169.3164557],0
a8,1,0.081248,3.039764,[ 57 285] ; [ 36 268],[ 49.23529412 292.76470588] ; [ 43.76470588 260.23529412],0
s1,1,0.107174,2.595403,[ 17 352] ; [  8 330],[ 13.04809052 355.95190948] ; [ 11.95190948 326.04809052],0
b3,1,0.109653,2.559215,[ 95 133] ; [ 69 133],[ 86.95813953 141.04186047] ; [ 77.04186047 124.95813953],0
b2,1,0.109653,2.559215,[ 95 133] ; [ 69 133],[ 86.95813953 141.04186047] ; [ 77.04186047 124.95813953],0
