Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7.2e-05,15.764392,[41 71] ; [41 19],[53.39534884 58.60465116] ; [28.60465116 31.39534884],1
p7,1,0.010728,6.509801,[56 53] ; [41 16],[63.69277108 45.30722892] ; [33.30722892 23.69277108],0
p8,1,0.022892,5.17666,[41 70] ; [33 27],[48.03508772 62.96491228] ; [25.96491228 34.03508772],0
v1,1,0.025762,4.971906,[53 57] ; [39 20],[59.8816568 50.1183432] ; [32.1183432 26.8816568],0
n4,1,0.042686,4.107784,[82 30] ; [52  8],[87.25581395 24.74418605] ; [46.74418605 13.25581395],0
p2,1,0.064862,3.408474,[82 31] ; [51  9],[86.87283237 26.12716763] ; [46.12716763 13.87283237],0
r1,1,0.083589,2.993695,[98 13] ; [47 13],[94.12280702 16.87719298] ; [50.87719298  9.12280702],0
b5,1,0.08555,2.956169,[66 47] ; [43 17],[71.19653179 41.80346821] ; [37.80346821 22.19653179],0
n5,1,0.099741,2.709675,[80 31] ; [50 10],[84.38596491 26.61403509] ; [45.61403509 14.38596491],0
d3,1,0.100519,2.697293,[75 38] ; [47 13],[79.68786127 33.31213873] ; [42.31213873 17.68786127],0
a3,1,0.120461,2.411321,[86 27] ; [39 21],[81.64739884 31.35260116] ; [43.35260116 16.64739884],0
n2,1,0.135963,2.223065,[32  7] ; [6 4],[30.24489796  8.75510204] ; [7.75510204 2.24489796],0
u1,1,0.176034,1.830792,[17 96] ; [14 46],[20.24855491 92.75144509] ; [10.75144509 49.24855491],0
p1,1,0.176603,1.825983,[  4 109] ; [ 5 55],[  5.87861272 107.12138728] ; [ 3.12138728 56.87861272],0
d4,1,0.202436,1.624714,[89 24] ; [52  8],[92.0982659 20.9017341] ; [48.9017341 11.0982659],0
p9,1,0.208693,1.580468,[92 19] ; [54  6],[94.77192982 16.22807018] ; [51.22807018  8.77192982],0
s5,1,0.34129,0.905579,[41 67] ; [26 31],[43.85454545 64.14545455] ; [23.14545455 33.85454545],0
b1,1,0.344152,0.894905,[44 69] ; [19 41],[41.15028902 71.84971098] ; [21.84971098 38.15028902],0
r2,1,0.359387,0.840035,[101  10] ; [56  3],[102.51176471   8.48823529] ; [54.48823529  4.51176471],0
a2,1,0.404395,0.695218,[29 84] ; [12 48],[26.78034682 86.21965318] ; [14.21965318 45.78034682],0
n6,1,0.443714,0.586659,[92 20] ; [52  8],[93.76744186 18.23255814] ; [50.23255814  9.76744186],0
a6,1,0.471004,0.51962,[71 42] ; [41 19],[73.15606936 39.84393064] ; [38.84393064 21.15606936],0
r4,1,0.515565,0.422755,[100  13] ; [55  5],[101.24277457  11.75722543] ; [53.75722543  6.24277457],0
r3,1,0.527395,0.399408,[108   5] ; [56  4],[107.12138728   5.87861272] ; [56.87861272  3.12138728],0
v4,1,0.540305,0.374975,[105   6] ; [58  2],[105.80701754   5.19298246] ; [57.19298246  2.80701754],0
a7,1,0.541684,0.372428,[84 29] ; [42 18],[82.30057803 30.69942197] ; [43.69942197 16.30057803],0
p11,1,0.559488,0.340592,[84 29] ; [47 13],[85.56647399 27.43352601] ; [45.43352601 14.56647399],0
b3,1,0.586238,0.296258,[25 50] ; [15 24],[26.31578947 48.68421053] ; [13.68421053 25.31578947],0
b2,1,0.586238,0.296258,[25 50] ; [15 24],[26.31578947 48.68421053] ; [13.68421053 25.31578947],0
p5,1,0.620439,0.245251,[  7 104] ; [ 5 55],[  7.78947368 103.21052632] ; [ 4.21052632 55.78947368],0
d5,1,0.65139,0.204152,[91 22] ; [50 10],[92.0982659 20.9017341] ; [48.9017341 11.0982659],0
s4,1,0.69163,0.157326,[22 91] ; [13 46],[22.99418605 90.00581395] ; [12.00581395 46.99418605],0
s7,1,0.710285,0.137993,[81 27] ; [45 13],[81.97590361 26.02409639] ; [44.02409639 13.97590361],0
s6,1,0.721052,0.127487,[92 19] ; [51  9],[92.8245614 18.1754386] ; [50.1754386  9.8245614],0
u3,1,0.724018,0.124675,[18  9] ; [15  6],[18.5625  8.4375] ; [14.4375  6.5625],0
u2,1,0.724018,0.124675,[18  9] ; [15  6],[18.5625  8.4375] ; [14.4375  6.5625],0
a5,1,0.724482,0.124238,[80 33] ; [44 16],[80.99421965 32.00578035] ; [43.00578035 16.99421965],0
p12,1,0.726498,0.122352,[  6 106] ; [ 4 56],[  6.51162791 105.48837209] ; [ 3.48837209 56.51162791],0
s3,1,0.733025,0.116352,[81 29] ; [42 17],[80.0591716 29.9408284] ; [42.9408284 16.0591716],0
n3,1,0.733404,0.116009,[25 13] ; [6 4],[24.54166667 13.45833333] ; [6.45833333 3.54166667],0
d1,1,0.752993,0.099033,[65 48] ; [36 24],[65.97109827 47.02890173] ; [35.02890173 24.97109827],0
b4,1,0.752993,0.099033,[65 48] ; [36 24],[65.97109827 47.02890173] ; [35.02890173 24.97109827],0
s1,1,0.816442,0.053882,[  3 106] ; [ 2 57],[  3.24404762 105.75595238] ; [ 1.75595238 57.24404762],0
v2,1,0.818695,0.052544,[60 49] ; [33 25],[60.7005988 48.2994012] ; [32.2994012 25.7005988],0
p10,1,0.836299,0.042696,[93 17] ; [50 10],[92.52941176 17.47058824] ; [50.47058824  9.52941176],0
v3,1,0.83777,0.041921,[44 64] ; [25 34],[44.62275449 63.37724551] ; [24.37724551 34.62275449],0
a1,1,0.863855,0.029402,[  5 108] ; [ 3 57],[  5.22543353 107.77456647] ; [ 2.77456647 57.22543353],0
a4,1,0.898226,0.016359,[52 61] ; [27 33],[51.60115607 61.39884393] ; [27.39884393 32.60115607],0
n1,1,0.898447,0.016288,[16 22] ; [4 5],[16.17021277 21.82978723] ; [3.82978723 5.17021277],0
s2,1,0.91851,0.010467,[75 36] ; [41 19],[75.29824561 35.70175439] ; [40.70175439 19.29824561],0
a8,1,0.933372,0.00699,[20 79] ; [11 45],[19.8 79.2] ; [11.2 44.8],0
d2,1,0.945481,0.004676,[59 54] ; [31 29],[58.78612717 54.21387283] ; [31.21387283 28.78612717],0
