Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,131.554946,[353 162] ; [ 73 207],[275.96226415 239.03773585] ; [150.03773585 129.96226415],1
p6,1,0.0,85.109369,[252 263] ; [ 44 235],[191.98992443 323.01007557] ; [104.01007557 174.98992443],1
p2,1,0.0,58.209445,[470  49] ; [195  86],[431.41875  87.58125] ; [233.58125  47.41875],1
p3,1,0.0,55.87677,[318 201] ; [ 94 186],[267.61952441 251.38047559] ; [144.38047559 135.61952441],1
p4,1,0.0,46.588948,[361 157] ; [126 154],[316.12280702 201.87719298] ; [170.87719298 109.12280702],1
p10,1,5.1e-05,16.394815,[443  74] ; [205  72],[421.93450882  95.06549118] ; [226.06549118  50.93450882],1
p11,1,8.2e-05,15.51472,[435  85] ; [202  79],[413.53308365 106.46691635] ; [223.46691635  57.53308365],1
s7,1,0.000321,12.945726,[267 230] ; [107 160],[243.29581152 253.70418848] ; [130.70418848 136.29581152],1
s5,1,0.000482,12.185479,[199 310] ; [ 69 192],[177.15844156 331.84155844] ; [ 90.84155844 170.15844156],1
p5,1,0.001016,10.797635,[ 74 444] ; [ 18 260],[ 59.86934673 458.13065327] ; [ 32.13065327 245.86934673],0
s8,1,0.001691,9.858363,[256 260] ; [106 173],[234.95849057 281.04150943] ; [127.04150943 151.95849057],0
v2,1,0.002989,8.814152,[302 201] ; [130 136],[282.56957087 220.43042913] ; [149.43042913 116.56957087],0
n6,1,0.003459,8.548264,[456  60] ; [227  54],[442.19322459  73.80677541] ; [240.80677541  40.19322459],0
p9,1,0.003654,8.448467,[453  63] ; [221  55],[439.12121212  76.87878788] ; [234.87878788  41.12121212],0
v1,1,0.004543,8.052749,[296 214] ; [129 143],[277.17391304 232.82608696] ; [147.82608696 124.17391304],0
n5,1,0.005952,7.564924,[403 115] ; [193  87],[386.87719298 131.12280702] ; [209.12280702  70.87719298],0
v3,1,0.011105,6.448501,[221 283] ; [ 90 172],[204.62663185 299.37336815] ; [106.37336815 155.62663185],0
b5,1,0.012486,6.240571,[301 219] ; [188  93],[317.45318352 202.54681648] ; [171.54681648 109.45318352],0
