Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.347537,[247  75] ; [ 7 52],[214.66666667 107.33333333] ; [39.33333333 19.66666667],1
d4,1,0.0,32.213771,[296  26] ; [38 20],[283.02105263  38.97894737] ; [50.97894737  7.02105263],1
a4,1,0.0,27.735266,[182 140] ; [11 47],[163.54210526 158.45789474] ; [29.45789474 28.54210526],1
d2,1,1.7e-05,18.500559,[195 126] ; [18 41],[179.92894737 141.07105263] ; [33.07105263 25.92894737],1
u1,1,0.000126,14.695575,[ 92 230] ; [ 3 56],[ 80.28871391 241.71128609] ; [14.71128609 44.28871391],1
s6,1,0.000525,12.026098,[287  30] ; [44 15],[279.06117021  37.93882979] ; [51.93882979  7.06117021],1
v4,1,0.000791,11.262039,[317   4] ; [54  5],[313.39736842   7.60263158] ; [57.60263158  1.39736842],1
a2,1,0.000985,10.855231,[107 215] ; [ 7 52],[ 96.34645669 225.65354331] ; [17.65354331 41.34645669],1
d3,1,0.001465,10.121763,[243  79] ; [32 26],[233.02631579  88.97368421] ; [41.97368421 16.02631579],0
s8,1,0.003567,8.491889,[211 110] ; [27 32],[201.04736842 119.95263158] ; [36.95263158 22.04736842],0
p2,1,0.005112,7.83927,[277  42] ; [42 16],[269.92307692  49.07692308] ; [49.07692308  8.92307692],0
a3,1,0.006261,7.473748,[257  64] ; [37 21],[249.00791557  71.99208443] ; [44.99208443 13.00791557],0
p4,1,0.006874,7.305502,[218 101] ; [29 29],[209. 110.] ; [38. 20.],0
r2,1,0.019025,5.499215,[317   3] ; [56  3],[314.93403694   5.06596306] ; [58.06596306  0.93403694],0
a5,1,0.022501,5.206605,[255  67] ; [38 20],[248.27894737  73.72105263] ; [44.72105263 13.27894737],0
n4,1,0.02987,4.716762,[267  54] ; [42 17],[261.02368421  59.97631579] ; [47.97631579 11.02368421],0
p9,1,0.036074,4.39362,[280  34] ; [46 12],[275.17204301  38.82795699] ; [50.82795699  7.17204301],0
p1,1,0.038749,4.271831,[ 27 292] ; [10 48],[ 31.30769231 287.69230769] ; [ 5.69230769 52.30769231],0
n6,1,0.061002,3.509938,[280  37] ; [46 12],[275.57866667  41.42133333] ; [50.42133333  7.57866667],0
s1,1,0.063662,3.43933,[ 14 304] ; [ 6 52],[ 16.91489362 301.08510638] ; [ 3.08510638 54.91489362],0
r3,1,0.084637,2.973537,[314   5] ; [56  3],[312.24867725   6.75132275] ; [57.75132275  1.24867725],0
p3,1,0.09013,2.872046,[176 143] ; [25 33],[170.07692308 148.92307692] ; [30.92307692 27.07692308],0
p10,1,0.137832,2.202001,[275  42] ; [46 12],[271.352  45.648] ; [49.648  8.352],0
v2,1,0.199107,1.648909,[191 115] ; [31 27],[186.62637363 119.37362637] ; [35.37362637 22.62637363],0
a1,1,0.206374,1.596682,[ 18 304] ; [ 1 58],[ 16.05774278 305.94225722] ; [ 2.94225722 56.05774278],0
v1,1,0.225187,1.471003,[188 124] ; [30 28],[183.82702703 128.17297297] ; [34.17297297 23.82702703],0
s5,1,0.228358,1.451057,[151 157] ; [23 34],[146.82739726 161.17260274] ; [27.17260274 29.82739726],0
s7,1,0.229519,1.443843,[226  80] ; [37 19],[222.31491713  83.68508287] ; [40.68508287 15.31491713],0
b1,1,0.230826,1.435765,[126 196] ; [28 31],[130.15223097 191.84776903] ; [23.84776903 35.15223097],0
r4,1,0.272827,1.202476,[314   8] ; [56  3],[312.70341207   9.29658793] ; [57.29658793  1.70341207],0
a6,1,0.281269,1.160948,[217 104] ; [35 23],[213.4353562 107.5646438] ; [38.5646438 19.4353562],0
u3,1,0.314195,1.012959,[47 17] ; [13  8],[45.17647059 18.82352941] ; [14.82352941  6.17647059],0
n3,1,0.316923,1.001604,[52 15] ; [7 4],[50.67948718 16.32051282] ; [8.32051282 2.67948718],0
u4,1,0.379311,0.772935,[ 13 309] ; [ 1 58],[ 11.832021 310.167979] ; [ 2.167979 56.832021],0
p7,1,0.380191,0.770084,[212  95] ; [36 21],[209.16483516  97.83516484] ; [38.83516484 18.16483516],0
p12,1,0.427281,0.630203,[ 39 279] ; [ 5 53],[ 37.21276596 280.78723404] ; [ 6.78723404 51.21276596],0
b3,1,0.538432,0.378454,[ 79 116] ; [17 20],[ 80.68965517 114.31034483] ; [15.31034483 21.68965517],0
b2,1,0.538432,0.378454,[ 79 116] ; [17 20],[ 80.68965517 114.31034483] ; [15.31034483 21.68965517],0
b4,1,0.583626,0.300409,[187 135] ; [32 27],[185.08661417 136.91338583] ; [33.91338583 25.08661417],0
p8,1,0.631407,0.230158,[169 147] ; [33 25],[170.67379679 145.32620321] ; [31.32620321 26.67379679],0
n5,1,0.65391,0.201005,[256  62] ; [46 13],[254.73740053  63.26259947] ; [47.26259947 11.73740053],0
a8,1,0.678271,0.172078,[ 47 248] ; [10 45],[ 48.04285714 246.95714286] ; [ 8.95714286 46.04285714],0
s4,1,0.679136,0.1711,[ 72 244] ; [12 47],[ 70.784 245.216] ; [13.216 45.784],0
s3,1,0.721888,0.126691,[287  33] ; [52  5],[287.74535809  32.25464191] ; [51.25464191  5.74535809],0
n2,1,0.741564,0.108757,[51 15] ; [8 3],[50.57142857 15.42857143] ; [8.42857143 2.57142857],0
p5,1,0.820523,0.051471,[ 41 276] ; [ 8 49],[ 41.53208556 275.46791444] ; [ 7.46791444 49.53208556],0
p6,1,0.850532,0.035509,[137 178] ; [26 32],[137.6541555 177.3458445] ; [25.3458445 32.6541555],0
n1,1,0.850857,0.035354,[28 38] ; [5 6],[28.28571429 37.71428571] ; [4.71428571 6.28571429],0
a7,1,0.87918,0.023107,[241  80] ; [43 15],[240.53825858  80.46174142] ; [43.46174142 14.53825858],0
u2,1,0.896135,0.017042,[40 23] ; [13  8],[39.75 23.25] ; [13.25  7.75],0
p11,1,0.914328,0.011574,[249  73] ; [46 13],[249.3175853  72.6824147] ; [45.6824147 13.3175853],0
v3,1,0.961939,0.002277,[139 167] ; [27 32],[139.16712329 166.83287671] ; [26.83287671 32.16712329],0
b5,1,0.999396,1e-06,[191 131] ; [35 24],[191.00262467 130.99737533] ; [34.99737533 24.00262467],0
