Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,8e-06,19.84127,[44 19] ; [19 44],[31.5 31.5] ; [31.5 31.5],1
s2,1,6e-05,16.097048,[34 29] ; [12 50],[23.184 39.816] ; [22.816 39.184],1
s8,1,0.0002,13.829008,[27 37] ; [ 8 55],[17.63779528 46.36220472] ; [17.36220472 45.63779528],1
s7,1,0.007144,7.236422,[26 34] ; [12 47],[19.15966387 40.84033613] ; [18.84033613 40.15966387],0
p4,1,0.012338,6.261663,[36 27] ; [22 41],[29. 34.] ; [29. 34.],0
s5,1,0.017841,5.611648,[18 46] ; [ 7 55],[12.6984127 51.3015873] ; [12.3015873 49.6984127],0
s4,1,0.029548,4.735422,[12 50] ; [ 4 59],[ 7.936 54.064] ; [ 8.064 54.936],0
n5,1,0.040606,4.192386,[42 22] ; [30 33],[36.28346457 27.71653543] ; [35.71653543 27.28346457],0
p8,1,0.045587,3.996803,[27 37] ; [16 47],[21.66929134 42.33070866] ; [21.33070866 41.66929134],0
n6,1,0.045948,3.983502,[50 14] ; [39 24],[44.8503937 19.1496063] ; [44.1496063 18.8503937],0
d4,1,0.05361,3.724813,[52 12] ; [41 21],[47.23809524 16.76190476] ; [45.76190476 16.23809524],0
p11,1,0.056859,3.626721,[32 32] ; [42 21],[37.29133858 26.70866142] ; [36.70866142 26.29133858],0
d5,1,0.060973,3.510719,[52 12] ; [42 21],[47.37007874 16.62992126] ; [46.62992126 16.37007874],0
r1,1,0.063003,3.456511,[59  5] ; [51 12],[55.43307087  8.56692913] ; [54.56692913  8.43307087],0
b1,1,0.091151,2.853919,[41 23] ; [31 32],[36.28346457 27.71653543] ; [35.71653543 27.28346457],0
a1,1,0.098273,2.733342,[ 5 59] ; [ 1 62],[ 3.02362205 60.97637795] ; [ 2.97637795 60.02362205],0
u3,1,0.109659,2.559125,[18  6] ; [15 13],[15.23076923  8.76923077] ; [17.76923077 10.23076923],0
d1,1,0.128848,2.306327,[34 30] ; [25 38],[29.73228346 34.26771654] ; [29.26771654 33.73228346],0
v3,1,0.132592,2.261896,[26 37] ; [17 43],[22.02439024 40.97560976] ; [20.97560976 39.02439024],0
u1,1,0.154638,2.025896,[13 51] ; [ 7 56],[10.07874016 53.92125984] ; [ 9.92125984 53.07874016],0
a2,1,0.171853,1.866701,[14 50] ; [ 8 55],[11.08661417 52.91338583] ; [10.91338583 52.08661417],0
b5,1,0.183131,1.772034,[40 24] ; [32 31],[36.28346457 27.71653543] ; [35.71653543 27.28346457],0
p6,1,0.215282,1.535545,[17 46] ; [11 51],[14.112 48.888] ; [13.888 48.112],0
a6,1,0.22303,1.484771,[37 27] ; [43 20],[40.31496063 23.68503937] ; [39.68503937 23.31496063],0
a7,1,0.232447,1.425828,[46 18] ; [39 24],[42.83464567 21.16535433] ; [42.16535433 20.83464567],0
p3,1,0.242478,1.366129,[26 38] ; [19 43],[22.85714286 41.14285714] ; [22.14285714 39.85714286],0
a8,1,0.325268,0.967647,[ 8 48] ; [ 5 54],[ 6.33043478 49.66956522] ; [ 6.66956522 52.33043478],0
d3,1,0.424857,0.636841,[41 23] ; [36 27],[38.80314961 25.19685039] ; [38.19685039 24.80314961],0
a3,1,0.426187,0.633191,[40 24] ; [35 28],[37.79527559 26.20472441] ; [37.20472441 25.79527559],0
u2,1,0.467001,0.529064,[14 10] ; [13 14],[12.70588235 11.29411765] ; [14.29411765 12.70588235],0
s1,1,0.479246,0.500579,[ 5 58] ; [ 3 59],[ 4.032 58.968] ; [ 3.968 58.032],0
p2,1,0.501817,0.451091,[39 25] ; [42 21],[40.81889764 23.18110236] ; [40.18110236 22.81889764],0
v1,1,0.507407,0.439411,[26 38] ; [22 41],[24.18897638 39.81102362] ; [23.81102362 39.18897638],0
p10,1,0.507766,0.438668,[18 44] ; [15 48],[16.368 45.632] ; [16.632 46.368],0
n4,1,0.524652,0.404738,[46 18] ; [42 21],[44.34645669 19.65354331] ; [43.65354331 19.34645669],0
b4,1,0.533737,0.387272,[43 21] ; [39 24],[41.32283465 22.67716535] ; [40.67716535 22.32283465],0
r3,1,0.549764,0.35774,[63  1] ; [61  2],[62.48818898  1.51181102] ; [61.51181102  1.48818898],0
n2,1,0.577155,0.310857,[11  3] ; [14  6],[10.29411765  3.70588235] ; [14.70588235  5.29411765],0
n1,1,0.598366,0.277467,[6 7] ; [ 7 12],[5.28125 7.71875] ; [ 7.71875 11.28125],0
d2,1,0.65675,0.197495,[33 31] ; [30 33],[31.7480315 32.2519685] ; [31.2519685 31.7480315],0
v4,1,0.746125,0.104816,[60  4] ; [58  3],[60.416  3.584] ; [57.584  3.416],0
p1,1,0.76682,0.087934,[ 5 59] ; [ 4 58],[ 4.57142857 59.42857143] ; [ 4.42857143 57.57142857],0
n3,1,0.885663,0.020677,[10  4] ; [14  5],[10.18181818  3.81818182] ; [13.81818182  5.18181818],0
v2,1,0.917465,0.010739,[27 35] ; [26 35],[26.71544715 35.28455285] ; [26.28455285 34.71544715],0
p7,1,0.927001,0.008394,[32 30] ; [32 31],[31.744 30.256] ; [32.256 30.744],0
a5,1,0.944854,0.004785,[40 24] ; [39 24],[39.81102362 24.18897638] ; [39.18897638 23.81102362],0
b3,1,0.980242,0.000613,[12 32] ; [10 27],[11.95061728 32.04938272] ; [10.04938272 26.95061728],0
b2,1,0.980242,0.000613,[12 32] ; [10 27],[11.95061728 32.04938272] ; [10.04938272 26.95061728],0
a4,1,1.0,0.0,[22 41] ; [22 41],[22. 41.] ; [22. 41.],0
