Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,3.6e-05,17.065945,[44 13] ; [17 29],[33.75728155 23.24271845] ; [27.24271845 18.75728155],1
d2,1,0.659,0.194741,[22 36] ; [19 26],[23.08737864 34.91262136] ; [17.91262136 27.08737864],0
n4,1,0.694164,0.154614,[35 23] ; [26 20],[34.01923077 23.98076923] ; [26.98076923 19.01923077],0
a2,1,0.699218,0.149287,[ 5 53] ; [ 5 41],[ 5.57692308 52.42307692] ; [ 4.42307692 41.57692308],0
n1,1,0.738514,0.111437,[ 8 15] ; [ 6 14],[ 7.48837209 15.51162791] ; [ 6.51162791 13.48837209],0
b5,1,0.760634,0.092811,[32 26] ; [24 22],[31.23076923 26.76923077] ; [24.76923077 21.23076923],0
s1,1,0.769434,0.085916,[ 3 55] ; [ 3 43],[ 3.34615385 54.65384615] ; [ 2.65384615 43.34615385],0
u1,1,0.769434,0.085916,[ 3 55] ; [ 3 43],[ 3.34615385 54.65384615] ; [ 2.65384615 43.34615385],0
v3,1,0.792594,0.069139,[10 47] ; [ 9 37],[10.51456311 46.48543689] ; [ 8.48543689 37.51456311],0
r2,1,0.868159,0.027555,[31 22] ; [25 19],[30.59793814 22.40206186] ; [25.40206186 18.59793814],0
p12,1,0.888102,0.019798,[ 1 55] ; [ 1 45],[ 1.09803922 54.90196078] ; [ 0.90196078 45.09803922],0
a7,1,0.963633,0.002079,[28 30] ; [22 24],[27.88461538 30.11538462] ; [22.11538462 23.88461538],0
a6,1,0.963633,0.002079,[30 28] ; [24 22],[30.11538462 27.88461538] ; [23.88461538 22.11538462],0
