Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.004162,8.211553,[5 1] ; [28 73],[1.85046729 4.14953271] ; [31.14953271 69.85046729],0
v3,1,0.006819,7.32001,[3 2] ; [14 85],[0.81730769 4.18269231] ; [16.18269231 82.81730769],0
p4,1,0.007509,7.147059,[5 1] ; [31 71],[2. 4.] ; [34. 68.],0
s5,1,0.022615,5.197861,[2 4] ; [ 7 95],[0.5 5.5] ; [ 8.5 93.5],0
v2,1,0.042123,4.130245,[4 1] ; [35 65],[1.85714286 3.14285714] ; [37.14285714 62.85714286],0
s8,1,0.072305,3.229912,[2 4] ; [10 93],[0.66055046 5.33944954] ; [11.33944954 91.66055046],0
b3,1,0.089806,2.877853,[3 2] ; [13 40],[1.37931034 3.62068966] ; [14.62068966 38.37931034],0
b2,1,0.089806,2.877853,[3 2] ; [13 40],[1.37931034 3.62068966] ; [14.62068966 38.37931034],0
p3,1,0.092166,2.836134,[3 3] ; [21 81],[1.33333333 4.66666667] ; [22.66666667 79.33333333],0
b5,1,0.176786,1.824437,[2 4] ; [63 40],[3.57798165 2.42201835] ; [61.42201835 41.57798165],0
s7,1,0.17922,1.804082,[2 4] ; [13 84],[0.87378641 5.12621359] ; [14.12621359 82.87378641],0
s2,1,0.188879,1.726343,[2 4] ; [14 88],[0.88888889 5.11111111] ; [15.11111111 86.88888889],0
b1,1,0.193922,1.68757,[4 2] ; [41 62],[2.47706422 3.52293578] ; [42.52293578 60.47706422],0
a8,1,0.242668,1.365026,[1 5] ; [ 5 92],[0.34951456 5.65048544] ; [ 5.65048544 91.34951456],0
a5,1,0.250692,1.319442,[4 2] ; [44 59],[2.64220183 3.35779817] ; [45.35779817 57.64220183],0
d5,1,0.268693,1.223409,[5 1] ; [62 40],[3.72222222 2.27777778] ; [63.27777778 38.72222222],0
a7,1,0.268693,1.223409,[5 1] ; [62 40],[3.72222222 2.27777778] ; [63.27777778 38.72222222],0
u1,1,0.292323,1.108892,[1 5] ; [ 6 97],[0.3853211 5.6146789] ; [ 6.6146789 96.3853211],0
p6,1,0.304123,1.056027,[2 4] ; [17 84],[1.06542056 4.93457944] ; [17.93457944 83.06542056],0
b4,1,0.315457,1.007689,[2 4] ; [56 47],[3.19266055 2.80733945] ; [54.80733945 48.19266055],0
a2,1,0.367458,0.812244,[1 5] ; [ 7 96],[0.44036697 5.55963303] ; [ 7.55963303 95.44036697],0
r3,1,0.368767,0.807815,[4 2] ; [84 19],[4.8440367 1.1559633] ; [83.1559633 19.8440367],0
p8,1,0.392905,0.729932,[3 3] ; [34 69],[2.03669725 3.96330275] ; [34.96330275 68.03669725],0
r4,1,0.423451,0.640717,[3 3] ; [68 35],[3.90825688 2.09174312] ; [67.09174312 35.90825688],0
d4,1,0.474276,0.511997,[5 1] ; [71 31],[4.22222222 1.77777778] ; [71.77777778 30.22222222],0
d1,1,0.486755,0.48369,[3 3] ; [37 66],[2.20183486 3.79816514] ; [37.79816514 65.20183486],0
s3,1,0.533162,0.388362,[2 4] ; [23 80],[1.37614679 4.62385321] ; [23.62385321 79.37614679],0
a4,1,0.57513,0.314174,[2 4] ; [24 79],[1.43119266 4.56880734] ; [24.56880734 78.43119266],0
n1,1,0.602027,0.27195,[1 2] ; [ 8 31],[0.64285714 2.35714286] ; [ 8.35714286 30.64285714],0
d3,1,0.622849,0.241884,[4 2] ; [57 44],[3.42056075 2.57943925] ; [57.57943925 43.42056075],0
n6,1,0.650924,0.204737,[4 2] ; [59 44],[3.46788991 2.53211009] ; [59.53211009 43.46788991],0
a3,1,0.670077,0.181513,[4 2] ; [59 43],[3.5 2.5] ; [59.5 42.5],0
r1,1,0.717921,0.130493,[4 2] ; [61 42],[3.57798165 2.42201835] ; [61.42201835 41.57798165],0
n3,1,0.793657,0.068416,[2 1] ; [23 16],[1.78571429 1.21428571] ; [23.21428571 15.78571429],0
r2,1,0.825257,0.048747,[5 1] ; [82 21],[4.78899083 1.21100917] ; [82.21100917 20.78899083],0
p7,1,0.831469,0.045291,[3 3] ; [46 55],[2.74766355 3.25233645] ; [46.25233645 54.74766355],0
a6,1,0.944688,0.004813,[3 3] ; [53 50],[3.08256881 2.91743119] ; [52.91743119 50.08256881],0
d2,1,0.947364,0.004358,[2 4] ; [33 70],[1.9266055 4.0733945] ; [33.0733945 69.9266055],0
n5,1,0.960779,0.002418,[2 4] ; [35 67],[2.05555556 3.94444444] ; [34.94444444 67.05555556],0
