Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5.4e-05,16.319063,[11  4] ; [26 87],[ 4.3359375 10.6640625] ; [32.6640625 80.3359375],1
p2,1,0.553158,0.351691,[8 7] ; [52 63],[6.92307692 8.07692308] ; [53.07692308 61.92307692],0
p11,1,0.688115,0.161134,[8 7] ; [55 60],[7.26923077 7.73076923] ; [55.73076923 59.26923077],0
b1,1,0.915552,0.011244,[7 8] ; [52 63],[6.80769231 8.19230769] ; [52.19230769 62.80769231],0
