Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.808484,[ 2 20] ; [87 19],[15.296875  6.703125] ; [73.703125 32.296875],1
r2,1,0.000751,11.359257,[12 10] ; [91 15],[17.703125  4.296875] ; [85.296875 20.703125],1
v4,1,0.001031,10.771498,[14  8] ; [95 10],[18.88188976  3.11811024] ; [90.11811024 14.88188976],0
p11,1,0.001047,10.741909,[ 6 16] ; [69 37],[12.890625  9.109375] ; [62.109375 43.890625],0
s6,1,0.003451,8.552341,[ 4 18] ; [55 50],[10.22047244 11.77952756] ; [48.77952756 56.22047244],0
s2,1,0.012526,6.234911,[ 3 19] ; [44 61],[ 8.14173228 13.85826772] ; [38.85826772 66.14173228],0
n6,1,0.021523,5.283934,[ 9 13] ; [71 35],[13.75  8.25] ; [66.25 39.75],0
p9,1,0.028161,4.818213,[10 11] ; [75 29],[14.28  6.72] ; [70.72 33.28],0
b1,1,0.031406,4.630649,[14  8] ; [41 65],[ 9.453125 12.546875] ; [45.546875 60.453125],0
s3,1,0.042256,4.124935,[ 5 17] ; [49 57],[ 9.28125 12.71875] ; [44.71875 61.28125],0
n2,1,0.04268,4.10803,[5 7] ; [30 11],[7.9245283 4.0754717] ; [27.0754717 13.9245283],0
s5,1,0.044656,4.031571,[ 2 20] ; [31 73],[ 5.76190476 16.23809524] ; [27.23809524 76.76190476],0
d2,1,0.056478,3.637892,[ 4 18] ; [42 64],[ 7.90625 14.09375] ; [38.09375 67.90625],0
a6,1,0.057793,3.599605,[ 8 14] ; [62 44],[12.03125  9.96875] ; [57.96875 48.03125],0
d1,1,0.06689,3.357736,[ 4 18] ; [41 65],[ 7.734375 14.265625] ; [37.265625 68.734375],0
b5,1,0.084595,2.97433,[10 12] ; [69 37],[13.578125  8.421875] ; [65.421875 40.578125],0
p2,1,0.099149,2.719186,[12 10] ; [76 29],[15.24409449  6.75590551] ; [72.75590551 32.24409449],0
p6,1,0.10296,2.659091,[ 2 20] ; [26 78],[ 4.88888889 17.11111111] ; [23.11111111 80.88888889],0
d5,1,0.109099,2.567218,[10 12] ; [67 38],[13.33858268  8.66141732] ; [63.66141732 41.33858268],0
s8,1,0.146383,2.109542,[ 3 19] ; [30 75],[ 5.71653543 16.28346457] ; [27.28346457 77.71653543],0
a7,1,0.194142,1.685901,[11 11] ; [68 37],[13.68503937  8.31496063] ; [65.31496063 39.68503937],0
r1,1,0.207043,1.591982,[ 9 13] ; [59 47],[11.6875 10.3125] ; [56.3125 49.6875],0
u3,1,0.209957,1.571726,[7 2] ; [30 24],[5.28571429 3.71428571] ; [31.71428571 22.28571429],0
n3,1,0.245153,1.350714,[6 6] ; [28 13],[7.69811321 4.30188679] ; [26.30188679 14.69811321],0
a3,1,0.369554,0.805163,[13  9] ; [51 54],[11.08661417 10.91338583] ; [52.91338583 52.08661417],0
p3,1,0.385996,0.751519,[ 5 17] ; [34 72],[ 6.703125 15.296875] ; [32.296875 73.703125],0
s1,1,0.411586,0.674215,[ 2 20] ; [  5 101],[ 1.203125 20.796875] ; [  5.796875 100.203125],0
p7,1,0.422453,0.643482,[ 9 12] ; [53 48],[10.67213115 10.32786885] ; [51.32786885 49.67213115],0
p10,1,0.433989,0.612123,[12 10] ; [66 38],[13.61904762  8.38095238] ; [64.38095238 39.61904762],0
u2,1,0.468717,0.525,[4 5] ; [31 23],[5. 4.] ; [30. 24.],0
v3,1,0.469495,0.523164,[ 3 19] ; [ 9 95],[ 2.0952381 19.9047619] ; [ 9.9047619 94.0952381],0
n5,1,0.497139,0.461038,[ 9 13] ; [35 70],[ 7.62204724 14.37795276] ; [36.37795276 68.62204724],0
a2,1,0.530356,0.393709,[ 1 21] ; [ 9 97],[ 1.71875 20.28125] ; [ 8.28125 97.71875],0
b3,1,0.568405,0.325359,[2 9] ; [15 42],[2.75 8.25] ; [14.25 42.75],0
b2,1,0.568405,0.325359,[2 9] ; [15 42],[2.75 8.25] ; [14.25 42.75],0
a4,1,0.654463,0.200319,[ 5 17] ; [29 77],[ 5.84375 16.15625] ; [28.15625 77.84375],0
n1,1,0.659999,0.193524,[4 8] ; [11 30],[3.39622642 8.60377358] ; [11.60377358 29.39622642],0
p1,1,0.687005,0.162347,[ 2 20] ; [ 7 98],[ 1.55905512 20.44094488] ; [ 7.44094488 97.55905512],0
a5,1,0.707183,0.141107,[ 9 13] ; [48 58],[ 9.796875 12.203125] ; [47.203125 58.796875],0
v1,1,0.710604,0.137675,[ 7 15] ; [29 75],[ 6.28571429 15.71428571] ; [29.71428571 74.28571429],0
s4,1,0.71896,0.129491,[ 5 17] ; [28 78],[ 5.671875 16.328125] ; [27.328125 78.671875],0
b4,1,0.746869,0.104181,[11 11] ; [57 49],[11.6875 10.3125] ; [56.3125 49.6875],0
p4,1,0.814093,0.055295,[ 8 14] ; [41 64],[ 8.48818898 13.51181102] ; [40.51181102 64.48818898],0
d4,1,0.852658,0.034495,[16  6] ; [75 31],[15.640625  6.359375] ; [75.359375 30.640625],0
p8,1,0.895867,0.017131,[ 8 13] ; [42 64],[ 8.26771654 12.73228346] ; [41.73228346 64.26771654],0
d3,1,0.903907,0.014575,[13  9] ; [60 44],[12.74603175  9.25396825] ; [60.25396825 43.74603175],0
a1,1,0.972369,0.0012,[ 1 21] ; [  5 101],[ 1.03125 20.96875] ; [  4.96875 101.03125],0
s7,1,0.988793,0.000197,[ 5 14] ; [27 75],[ 5.02479339 13.97520661] ; [26.97520661 75.02479339],0
