Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.776245,[187  51] ; [40 45],[167.26315789  70.73684211] ; [59.73684211 25.26315789],1
a3,1,5.3e-05,16.323802,[198  40] ; [54 33],[184.54153846  53.45846154] ; [67.45846154 19.54153846],1
s6,1,0.000143,14.46635,[209  27] ; [61 25],[197.88819876  38.11180124] ; [72.11180124 13.88819876],1
s3,1,0.000317,12.965936,[184  52] ; [49 36],[171.30218069  64.69781931] ; [61.69781931 23.30218069],1
n5,1,0.002148,9.418862,[195  42] ; [57 29],[184.90402477  52.09597523] ; [67.09597523 18.90402477],0
u1,1,0.003215,8.681121,[ 68 171] ; [11 76],[ 57.91717791 181.08282209] ; [21.08282209 65.91717791],0
s5,1,0.004939,7.90174,[105 124] ; [23 59],[ 94.25080386 134.74919614] ; [33.74919614 48.25080386],0
v4,1,0.01628,5.772399,[233   4] ; [81  6],[229.68518519   7.31481481] ; [84.31481481  2.68518519],0
n6,1,0.017808,5.614918,[211  25] ; [69 18],[204.58204334  31.41795666] ; [75.41795666 11.58204334],0
a2,1,0.041995,4.135409,[ 74 165] ; [17 70],[ 66.71472393 172.28527607] ; [24.28527607 62.71472393],0
p9,1,0.044945,4.020697,[218  20] ; [73 14],[213.10153846  24.89846154] ; [77.89846154  9.10153846],0
v2,1,0.046335,3.969379,[150  83] ; [42 39],[142.47133758  90.52866242] ; [49.52866242 31.47133758],0
v3,1,0.050685,3.818668,[111 121] ; [29 53],[103.43949045 128.56050955] ; [36.56050955 45.43949045],0
p11,1,0.052061,3.773807,[189  50] ; [77 10],[195.01226994  43.98773006] ; [70.98773006 16.01226994],0
r2,1,0.075039,3.169202,[227   8] ; [79  7],[224.01869159  10.98130841] ; [81.98130841  4.01869159],0
u3,1,0.102722,2.662759,[32  9] ; [20 13],[28.81081081 12.18918919] ; [23.18918919  9.81081081],0
u2,1,0.110855,2.541993,[29 11] ; [18 15],[25.75342466 14.24657534] ; [21.24657534 11.75342466],0
p10,1,0.155699,2.015505,[208  29] ; [71 16],[204.08333333  32.91666667] ; [74.91666667 12.08333333],0
s4,1,0.163283,1.943556,[ 52 185] ; [13 74],[ 47.5462963 189.4537037] ; [17.4537037 69.5462963],0
a5,1,0.171666,1.868337,[195  44] ; [65 22],[190.61349693  48.38650307] ; [69.38650307 17.61349693],0
n4,1,0.195898,1.672692,[195  42] ; [66 21],[190.91666667  46.08333333] ; [70.08333333 16.91666667],0
d4,1,0.196069,1.671418,[203  35] ; [69 18],[199.18769231  38.81230769] ; [72.81230769 14.18769231],0
a4,1,0.201015,1.634983,[118 121] ; [36 51],[112.90184049 126.09815951] ; [41.09815951 45.90184049],0
b4,1,0.221106,1.497176,[133 106] ; [55 32],[137.82822086 101.17177914] ; [50.17177914 36.82822086],0
u4,1,0.225616,1.468288,[  9 230] ; [ 1 86],[  7.33128834 231.66871166] ; [ 2.66871166 84.33128834],0
v1,1,0.233481,1.419531,[141  92] ; [44 39],[136.40822785  96.59177215] ; [48.59177215 34.40822785],0
n1,1,0.253613,1.303291,[24 25] ; [ 6 12],[21.94029851 27.05970149] ; [8.05970149 9.94029851],0
d3,1,0.25408,1.300727,[167  72] ; [55 32],[162.75460123  76.24539877] ; [59.24539877 27.75460123],0
a7,1,0.279525,1.169397,[160  79] ; [63 23],[163.99076923  75.00923077] ; [59.00923077 26.99076923],0
b5,1,0.302015,1.065276,[155  84] ; [51 36],[151.02453988  87.97546012] ; [54.97546012 32.02453988],0
p6,1,0.374489,0.788714,[108 128] ; [35 52],[104.48297214 131.51702786] ; [38.51702786 48.48297214],0
n3,1,0.391205,0.735193,[36 14] ; [11  7],[34.55882353 15.44117647] ; [12.44117647  5.55882353],0
r4,1,0.431474,0.618852,[219  20] ; [82  5],[220.67177914  18.32822086] ; [80.32822086  6.67177914],0
a6,1,0.438431,0.600386,[164  74] ; [56 31],[161.10769231  76.89230769] ; [58.89230769 28.10769231],0
p7,1,0.441005,0.593666,[160  71] ; [55 30],[157.16772152  73.83227848] ; [57.83227848 27.16772152],0
p8,1,0.482781,0.492574,[123 111] ; [49 37],[125.775 108.225] ; [46.225 39.775],0
n2,1,0.521891,0.410155,[38 12] ; [13  6],[36.95652174 13.04347826] ; [14.04347826  4.95652174],0
p3,1,0.598723,0.276926,[124 115] ; [48 39],[126.09815951 112.90184049] ; [45.90184049 41.09815951],0
s1,1,0.624204,0.240003,[  6 230] ; [ 3 81],[  6.6375 229.3625] ; [ 2.3625 81.6375],0
d2,1,0.632135,0.229177,[133 106] ; [51 36],[134.89570552 104.10429448] ; [49.10429448 37.89570552],0
a1,1,0.649329,0.206748,[ 11 228] ; [ 3 84],[ 10.26380368 228.73619632] ; [ 3.73619632 83.26380368],0
p1,1,0.651169,0.204429,[ 17 220] ; [ 5 82],[ 16.09259259 220.90740741] ; [ 5.90740741 81.09259259],0
b2,1,0.682469,0.167359,[73 95] ; [23 34],[71.68 96.32] ; [24.32 32.68],0
b3,1,0.682469,0.167359,[73 95] ; [23 34],[71.68 96.32] ; [24.32 32.68],0
a8,1,0.709917,0.138359,[ 38 177] ; [13 69],[ 36.91919192 178.08080808] ; [14.08080808 67.91919192],0
d1,1,0.76092,0.092582,[155  84] ; [58 29],[156.15644172  82.84355828] ; [56.84355828 30.15644172],0
p4,1,0.889716,0.019228,[147  91] ; [53 34],[146.46153846  91.53846154] ; [53.53846154 33.46153846],0
r3,1,0.892905,0.018125,[230   9] ; [84  3],[230.20245399   8.79754601] ; [83.79754601  3.20245399],0
d5,1,0.893756,0.017836,[201  37] ; [74 13],[201.38461538  36.61538462] ; [73.61538462 13.38461538],0
p2,1,0.893756,0.017836,[201  37] ; [74 13],[201.38461538  36.61538462] ; [73.61538462 13.38461538],0
b1,1,0.951447,0.003708,[ 98 141] ; [36 51],[ 98.2392638 140.7607362] ; [35.7607362 51.2392638],0
p12,1,0.971431,0.001283,[ 19 218] ; [ 7 79],[ 19.07739938 217.92260062] ; [ 6.92260062 79.07739938],0
r1,1,0.976182,0.000891,[196  41] ; [71 15],[195.91021672  41.08978328] ; [71.08978328 14.91021672],0
