Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.016827,5.714286,[8 1] ; [16 20],[4.8 4.2] ; [19.2 16.8],0
v2,1,0.086483,2.938655,[5 4] ; [ 9 26],[2.86363636 6.13636364] ; [11.13636364 23.86363636],0
s3,1,0.100292,2.700893,[7 2] ; [17 19],[4.8 4.2] ; [19.2 16.8],0
b3,1,0.123819,2.368333,[3 2] ; [ 6 18],[1.55172414 3.44827586] ; [ 7.44827586 16.55172414],0
b2,1,0.123819,2.368333,[3 2] ; [ 6 18],[1.55172414 3.44827586] ; [ 7.44827586 16.55172414],0
d5,1,0.134807,2.236251,[8 1] ; [22 13],[6.13636364 2.86363636] ; [23.86363636 11.13636364],0
v1,1,0.161097,1.963901,[5 4] ; [11 25],[3.2 5.8] ; [12.8 23.2],0
b4,1,0.174409,1.844636,[7 2] ; [19 17],[5.2 3.8] ; [20.8 15.2],0
n6,1,0.188313,1.730769,[8 1] ; [24 12],[6.4 2.6] ; [25.6 10.4],0
d4,1,0.188313,1.730769,[8 1] ; [24 12],[6.4 2.6] ; [25.6 10.4],0
p6,1,0.194658,1.682011,[1 7] ; [13 23],[2.54545455 5.45454545] ; [11.45454545 24.54545455],0
s5,1,0.200761,1.636829,[5 3] ; [12 20],[3.4 4.6] ; [13.6 18.4],0
d3,1,0.201095,1.634405,[7 2] ; [19 16],[5.31818182 3.68181818] ; [20.68181818 14.31818182],0
d1,1,0.218742,1.512605,[5 4] ; [12 24],[3.4 5.6] ; [13.6 22.4],0
a4,1,0.23806,1.392045,[1 8] ; [11 25],[2.4 6.6] ; [ 9.6 26.4],0
p4,1,0.281862,1.158088,[2 7] ; [15 21],[3.4 5.6] ; [13.6 22.4],0
a3,1,0.286869,1.134259,[5 4] ; [13 23],[3.6 5.4] ; [14.4 21.6],0
n1,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
n5,1,0.429195,0.625,[5 4] ; [25 11],[6. 3.] ; [24. 12.],0
a5,1,0.453255,0.5625,[5 4] ; [15 21],[4. 5.] ; [16. 20.],0
u3,1,0.487561,0.481905,[3 1] ; [13 10],[2.37037037 1.62962963] ; [13.62962963  9.37037037],0
p10,1,0.51957,0.414747,[7 2] ; [24 12],[6.2 2.8] ; [24.8 11.2],0
p11,1,0.533389,0.387931,[5 4] ; [24 12],[5.8 3.2] ; [23.2 12.8],0
a6,1,0.546088,0.364372,[3 6] ; [16 20],[3.8 5.2] ; [15.2 20.8],0
p7,1,0.571109,0.320831,[5 3] ; [18 17],[4.27906977 3.72093023] ; [18.72093023 16.27906977],0
n2,1,0.638227,0.221069,[4 2] ; [13  4],[4.43478261 1.56521739] ; [12.56521739  4.43478261],0
s8,1,0.644652,0.21271,[4 5] ; [13 23],[3.4 5.6] ; [13.6 22.4],0
s6,1,0.701743,0.146665,[5 2] ; [23 13],[4.55813953 2.44186047] ; [23.44186047 12.55813953],0
p8,1,0.713596,0.134712,[4 4] ; [15 20],[3.53488372 4.46511628] ; [15.46511628 19.53488372],0
a7,1,0.714112,0.134205,[6 3] ; [21 14],[5.52272727 3.47727273] ; [21.47727273 13.52272727],0
n3,1,0.735039,0.114535,[4 2] ; [10  7],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
p9,1,0.755399,0.09705,[6 2] ; [25 11],[5.63636364 2.36363636] ; [25.36363636 10.63636364],0
b1,1,0.758486,0.094538,[3 6] ; [14 22],[3.4 5.6] ; [13.6 22.4],0
p3,1,0.758486,0.094538,[3 6] ; [14 22],[3.4 5.6] ; [13.6 22.4],0
b5,1,0.760907,0.092593,[5 4] ; [22 14],[5.4 3.6] ; [21.6 14.4],0
d2,1,0.760907,0.092593,[4 5] ; [14 22],[3.6 5.4] ; [14.4 21.6],0
n4,1,0.765538,0.088933,[4 5] ; [18 18],[4.4 4.6] ; [17.6 18.4],0
s7,1,0.825034,0.048874,[5 4] ; [18 17],[4.70454545 4.29545455] ; [18.29545455 16.70454545],0
p2,1,0.862308,0.03008,[7 2] ; [27  9],[6.8 2.2] ; [27.2  8.8],0
s2,1,0.876261,0.024246,[6 3] ; [23 13],[5.8 3.2] ; [23.2 12.8],0
u2,1,0.935989,0.00645,[2 2] ; [12 11],[2.07407407 1.92592593] ; [11.92592593 11.07407407],0
