Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,77.231427,[103  36] ; [ 76 191],[61.28325123 77.71674877] ; [117.71674877 149.28325123],1
p7,1,0.0,30.145196,[97 41] ; [109 154],[70.89276808 67.10723192] ; [135.10723192 127.89276808],1
p8,1,0.0,29.598718,[84 55] ; [ 86 180],[58.34567901 80.65432099] ; [111.65432099 154.34567901],1
p6,1,2.9e-05,17.456496,[46 91] ; [ 41 224],[ 29.64925373 107.35074627] ; [ 57.35074627 207.64925373],1
p5,1,0.000473,12.220614,[ 18 121] ; [ 10 259],[  9.53921569 129.46078431] ; [ 18.46078431 250.53921569],1
n4,1,0.00082,11.195758,[106  33] ; [161 109],[90.7408313 48.2591687] ; [176.2591687  93.7408313],1
v1,1,0.003255,8.658609,[72 64] ; [100 166],[58.18905473 77.81094527] ; [113.81094527 152.18905473],0
r4,1,0.004493,8.073163,[121  18] ; [204  68],[109.91484185  29.08515815] ; [215.08515815  56.91484185],0
p1,1,0.005218,7.802282,[ 18 120] ; [ 14 256],[ 10.82352941 127.17647059] ; [ 21.17647059 248.82352941],0
a5,1,0.006246,7.47789,[98 41] ; [154 118],[85.22627737 53.77372263] ; [166.77372263 105.22627737],0
u1,1,0.007288,7.20058,[ 22 117] ; [ 20 252],[ 14.20437956 124.79562044] ; [ 27.79562044 244.20437956],0
n6,1,0.012937,6.177749,[115  23] ; [195  75],[104.85294118  33.14705882] ; [205.14705882  64.85294118],0
p10,1,0.014593,5.964938,[105  33] ; [170  95],[94.16873449 43.83126551] ; [180.83126551  84.16873449],0
s5,1,0.018604,5.538331,[35 99] ; [ 43 222],[ 26.19548872 107.80451128] ; [ 51.80451128 213.19548872],0
v2,1,0.027984,4.829024,[75 61] ; [110 143],[64.67866324 71.32133676] ; [120.32133676 132.67866324],0
p11,1,0.03355,4.517472,[108  31] ; [184  88],[98.75425791 40.24574209] ; [193.24574209  78.75425791],0
n3,1,0.034123,4.48855,[19  2] ; [62 30],[15.05309735  5.94690265] ; [65.94690265 26.05309735],0
p2,1,0.035981,4.398015,[110  28] ; [189  81],[101.13235294  36.86764706] ; [197.86764706  72.13235294],0
a7,1,0.050711,3.817799,[106  33] ; [180  89],[97.43627451 41.56372549] ; [188.56372549  80.43627451],0
b1,1,0.053397,3.731441,[60 79] ; [ 91 181],[51.06812652 87.93187348] ; [ 99.93187348 172.06812652],0
v4,1,0.064172,3.426143,[128  10] ; [233  36],[122.4029484  15.5970516] ; [238.5970516  30.4029484],0
n2,1,0.080135,3.06216,[18  3] ; [61 31],[14.68141593  6.31858407] ; [64.31858407 27.68141593],0
s6,1,0.091864,2.84141,[66 69] ; [107 160],[58.09701493 76.90298507] ; [114.90298507 152.09701493],0
r1,1,0.092594,2.82868,[102  35] ; [179  91],[94.58722359 42.41277641] ; [186.41277641  83.58722359],0
a4,1,0.102091,2.672576,[59 80] ; [ 92 177],[51.44362745 87.55637255] ; [ 99.55637255 169.44362745],0
r2,1,0.115733,2.474142,[127  10] ; [233  33],[122.382134  14.617866] ; [237.617866  28.382134],0
d5,1,0.121574,2.396928,[107  32] ; [189  82],[100.35121951  38.64878049] ; [195.64878049  75.35121951],0
n5,1,0.133067,2.256357,[98 40] ; [171  98],[91.20884521 46.79115479] ; [177.79115479  91.20884521],0
a6,1,0.139454,2.183974,[100  39] ; [176  96],[93.34306569 45.65693431] ; [182.65693431  89.34306569],0
u3,1,0.14429,2.131599,[31 25] ; [50 65],[26.52631579 29.47368421] ; [54.47368421 60.52631579],0
p9,1,0.162277,1.952874,[107  32] ; [186  78],[101.05955335  37.94044665] ; [191.94044665  72.05955335],0
r3,1,0.165163,1.926309,[126  12] ; [233  36],[121.72481572  16.27518428] ; [237.27518428  31.72481572],0
a2,1,0.183947,1.765443,[ 27 112] ; [ 39 233],[ 22.32116788 116.67883212] ; [ 43.67883212 228.32116788],0
v3,1,0.208961,1.578611,[43 92] ; [ 67 192],[37.69035533 97.30964467] ; [ 72.30964467 186.69035533],0
b5,1,0.292775,1.106815,[81 58] ; [173  99],[85.9026764 53.0973236] ; [168.0973236 103.9026764],0
b2,1,0.312716,1.01917,[20 57] ; [44 91],[23.24528302 53.75471698] ; [40.75471698 94.24528302],0
b3,1,0.312716,1.01917,[20 57] ; [44 91],[23.24528302 53.75471698] ; [40.75471698 94.24528302],0
s1,1,0.33153,0.94291,[  2 137] ; [  8 257],[  3.44059406 135.55940594] ; [  6.55940594 258.44059406],0
d1,1,0.393326,0.728634,[68 71] ; [121 151],[63.91970803 75.08029197] ; [125.08029197 146.91970803],0
s2,1,0.417638,0.656952,[ 30 108] ; [ 68 200],[ 33.31034483 104.68965517] ; [ 64.68965517 203.31034483],0
a1,1,0.549207,0.358739,[  8 131] ; [ 12 260],[  6.76399027 132.23600973] ; [ 13.23600973 258.76399027],0
u2,1,0.556384,0.346003,[28 28] ; [52 63],[26.19883041 29.80116959] ; [53.80116959 61.19883041],0
d3,1,0.614531,0.253629,[89 50] ; [166 104],[86.66259169 52.33740831] ; [168.33740831 101.66259169],0
s3,1,0.616369,0.251003,[47 89] ; [ 85 180],[44.7680798 91.2319202] ; [ 87.2319202 177.7680798],0
p12,1,0.653276,0.201795,[  7 132] ; [ 11 259],[  6.11735941 132.88264059] ; [ 11.88264059 258.11735941],0
n1,1,0.697442,0.151147,[ 6 15] ; [30 61],[ 6.75 14.25] ; [29.25 61.75],0
d2,1,0.75166,0.100141,[53 85] ; [ 99 170],[51.53808354 86.46191646] ; [100.46191646 168.53808354],0
d4,1,0.763725,0.090356,[106  33] ; [203  68],[104.75853659  34.24146341] ; [204.24146341  66.75853659],0
a3,1,0.790093,0.070857,[82 57] ; [155 114],[80.74264706 58.25735294] ; [156.25735294 112.74264706],0
a8,1,0.807679,0.059254,[ 11 111] ; [ 25 230],[ 11.64986737 110.35013263] ; [ 24.35013263 230.64986737],0
b4,1,0.858017,0.032005,[81 58] ; [161 111],[81.84428224 57.15571776] ; [160.15571776 111.84428224],0
s4,1,0.96789,0.00162,[ 17 118] ; [ 34 233],[ 17.12686567 117.87313433] ; [ 33.87313433 233.12686567],0
